Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,南安普顿大学University of Southampton,100.0,98.0,98.5,93.2,9.5,7,391,9,-,免费评估
2,纽卡斯尔大学Newcastle University,92.9,98.0,96.0,92.4,16.5,6,408,9,-,免费评估
3,伦敦大学玛丽女王学院Queen Mary University of London,89.9,90.0,92.8,64.6,10.3,10,414,9,48,免费评估
4,华威大学The University of Warwick,87.2,91.9,96.8,78.0,10.2,8,423,5,-,免费评估
5,伦敦国王学院King's College London,86.0,90.0,91.5,75.8,11.3,7,454,6,-,免费评估
6,拉夫堡大学Loughborough University,84.7,85.2,86.3,81.3,13.5,7,362,6,84,免费评估
7,卡迪夫大学Cardiff University,78.9,83.8,88.8,78.0,15.9,8,403,7,64,免费评估
8,兰卡斯特大学Lancaster University,78.1,92.0,96.5,79.7,13.9,-,406,4,-,免费评估
9,埃克塞特大学University of Exeter,77.7,92.0,97.0,83.6,19.9,6,455,-,-,免费评估
10,英国女王大学Queen's University Belfast,76.9,87.0,93.5,69.4,12.7,8,347,8,55,免费评估
11,利兹大学University of Leeds,75.9,84.3,88.7,71.0,16.3,7,406,7,65,免费评估
12,考文垂大学Coventry University,72.1,93.0,94.8,88.3,15.6,6,300,7,54,免费评估
13,斯旺西大学Swansea University,71.5,88.0,88.0,87.6,17.8,10,312,7,51,免费评估
14,伦敦大学皇家霍洛威学院Royal Holloway University of London,70.2,91.0,90.0,78.6,14.1,7,386,3,-,免费评估
15,伦敦大学金史密斯学院Goldsmiths University of London,68.6,86.1,85.5,57.2,15.6,5,390,9,55,免费评估
16,萨塞克斯大学University of Sussex,68.3,73.7,81.6,66.3,18.4,9,372,5,68,免费评估
17,格罗斯特大学University of Gloucestershire,66.0,86.1,93.5,71.9,20.4,6,311,10,42,免费评估
18,龙比亚大学Napier University,65.5,72.0,79.6,73.5,16.4,3,389,10,37,免费评估
