Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,牛津大学University of Oxford,,,32.0%,237,90.6%,100.0,免费评估
2,圣安德鲁斯大学University of St Andrews,85.8%,85.3%,43.8%,226,94.1%,99.8,免费评估
3,巴斯大学University of Bath,81.5%,84.2%,41.8%,189,84.3%,94.4,免费评估
4,兰卡斯特大学Lancaster University,84.3%,85.8%,42.6%,152,89.5%,93.9,免费评估
5,University of Strathclyde,80.6%,81.6%,44.3%,206,75.3%,93.8,免费评估
6,拉夫堡大学Loughborough University,83.7%,88.2%,32.6%,158,92.9%,93.6,免费评估
7,华威大学The University of Warwick,77.6%,81.7%,40.4%,187,89.1%,93.5,免费评估
8,伦敦大学学院University College London,74.0%,74.2%,43.9%,193,86.4%,92.0,免费评估
9,伦敦国王学院King's College London,,,38.2%,189,88.8%,91.9,免费评估
10,利兹大学University of Leeds,78.9%,81.9%,39.3%,166,85.6%,91.8,免费评估
11,杜伦大学Durham University,78.4%,79.8%,23.1%,174,90.8%,90.5,免费评估
12,伦敦政治经济学院The London School of Economics and Political Science,69.7%,74.8%,52.3%,188,77.0%,90.4,免费评估
13,约克大学The University of York,84.9%,87.5%,24.0%,145,81.8%,90.0,免费评估
14,东英吉利大学University of East Anglia,82.5%,87.2%,28.1%,150,74.8%,89.1,免费评估
15,埃克塞特大学University of Exeter,74.8%,81.5%,24.4%,176,81.2%,88.6,免费评估
16,曼彻斯特大学The University of Manchester,75.2%,77.8%,33.3%,164,80.1%,88.5,免费评估
17,伯明翰大学University of Birmingham,73.5%,73.9%,29.1%,161,89.1%,88.2,免费评估
17,阿斯顿大学Aston University,83.0%,84.5%,19.7%,143,80.5%,88.2,免费评估
19,谢菲尔德大学The University of Sheffield,75.1%,80.4%,26.8%,149,86.5%,88.0,免费评估
20,英国女王大学Queen's University Belfast,80.1%,78.7%,32.7%,146,72.4%,87.4,免费评估
21,诺丁汉大学University of Nottingham,73.3%,77.4%,32.6%,154,80.7%,87.3,免费评估
22,肯特大学University of Kent,75.3%,77.1%,24.8%,143,87.4%,87.1,免费评估
22,纽卡斯尔大学Newcastle University,72.6%,78.0%,20.7%,159,88.3%,87.1,免费评估
24,利物浦大学The University of Liverpool,81.0%,82.8%,20.1%,152,73.5%,87.0,免费评估
25,雷丁大学University of Reading,73.4%,75.0%,29.3%,148,84.7%,86.8,免费评估
26,斯特林大学University of Stirling,78.1%,77.0%,25.2%,162,72.9%,86.7,免费评估
27,格拉斯哥大学University of Glasgow,66.8%,75.5%,22.1%,188,83.4%,86.6,免费评估
28,卡迪夫大学Cardiff University,76.1%,77.9%,32.0%,153,71.7%,86.5,免费评估
29,阿尔斯特大学University of Ulster,82.6%,81.7%,40.4%,123,60.2%,86.1,免费评估
29,萨塞克斯大学University of Sussex,72.7%,75.4%,23.7%,143,87.9%,86.1,免费评估
31,阿伯丁大学University of Aberdeen,69.1%,80.2%,24.9%,165,77.4%,85.8,免费评估
32,斯旺西大学Swansea University,78.7%,81.0%,22.0%,130,77.1%,85.6,免费评估
33,萨里大学University of Surrey,74.9%,78.2%,15.8%,169,74.6%,85.5,免费评估
33,白金汉大学The University of Buckingham,89.9%,90.8%,,116,75.3%,85.5,免费评估
33,莱斯特大学University of Leicester,77.0%,80.0%,24.3%,138,74.9%,85.5,免费评估
36,爱丁堡大学The University of Edinburgh,70.9%,77.5%,25.8%,182,66.0%,85.3,免费评估
37,罗伯特高登大学The Robert Gordon University,81.8%,80.6%,2.6%,179,67.5%,85.2,免费评估
37,赫瑞瓦特大学Heriot Watt University,74.5%,78.4%,18.8%,166,71.5%,85.2,免费评估
37,诺丁汉特伦特大学Nottingham Trent University,81.3%,82.2%,4.6%,134,82.8%,85.2,免费评估
40,邓迪大学University of Dundee,76.4%,79.0%,12.1%,156,77.4%,85.1,免费评估
41,南安普顿大学University of Southampton,72.8%,75.4%,24.0%,146,77.5%,84.7,免费评估
42,伦敦大学亚非学院SOAS University of London,,,25.0%,142,67.9%,84.6,免费评估
43,考文垂大学Coventry University,83.2%,83.8%,1.6%,125,79.9%,84.4,免费评估
44,朴茨茅斯大学University of Portsmouth,78.8%,80.7%,9.5%,128,81.0%,84.3,免费评估
44,伦敦大学皇家霍洛威学院Royal Holloway University of London,72.7%,76.3%,27.0%,156,67.5%,84.3,免费评估
46,布里斯托大学University of Bristol,65.4%,68.0%,32.1%,181,66.7%,83.5,免费评估
46,赫尔大学The University of Hull,79.7%,81.4%,10.2%,118,77.4%,83.5,免费评估
46,埃塞克斯大学University of Essex,73.6%,76.3%,25.1%,125,75.0%,83.5,免费评估
49,班戈大学Bangor University,75.4%,78.5%,23.4%,139,65.8%,83.4,免费评估
50,法尔茅斯大学Falmouth University,80.7%,77.7%,,118,85.1%,83.1,免费评估
51,利兹圣三一大学Leeds Trinity University,90.1%,89.7%,,106,63.9%,82.9,免费评估
51,亚伯大学Aberystwyth University,78.2%,78.1%,14.5%,118,75.3%,82.9,免费评估
53,德比大学University of Derby,86.9%,83.3%,0.9%,110,70.9%,82.7,免费评估
53,德蒙福特大学De Montfort University,77.7%,81.9%,10.7%,105,79.6%,82.7,免费评估
55,林肯大学University of Lincoln,77.4%,79.3%,4.8%,121,80.6%,82.6,免费评估
55,伦敦城市大学City University London,68.2%,73.3%,27.8%,138,73.0%,82.6,免费评估
57,阿伯泰邓迪大学University of Abertay Dundee,80.8%,81.1%,,146,67.2%,82.5,免费评估
58,Northumbria University,75.7%,79.8%,4.0%,141,73.8%,82.3,免费评估
59,布鲁内尔大学Brunel University,71.5%,76.6%,23.0%,138,66.1%,82.1,免费评估
60,伦敦大学玛丽女王学院Queen Mary University of London,67.2%,72.4%,23.5%,156,67.2%,81.8,免费评估
61,布拉德福德大学University of Bradford,77.2%,78.4%,11.8%,130,65.3%,81.6,免费评估
61,利物浦约翰摩尔斯大学Liverpool John Moores University,80.4%,80.0%,,135,67.2%,81.6,免费评估
63,牛津布鲁克斯大学Oxford Brookes University,74.6%,77.5%,5.1%,123,77.7%,81.4,免费评估
63,伯恩茅斯大学Bournemouth University,76.7%,76.7%,8.8%,124,71.8%,81.4,免费评估
65,西英格兰大学University of the West of England,77.2%,79.1%,5.5%,120,72.5%,81.3,免费评估
66,哈珀亚当斯大学Harper Adams University,77.2%,76.5%,,122,77.8%,81.1,免费评估
66,中央兰开夏大学University of Central Lancashire,78.2%,76.9%,4.4%,130,69.0%,81.1,免费评估
68,格罗斯特大学University of Gloucestershire,79.1%,79.6%,,117,73.5%,81.0,免费评估
69,哈德斯菲尔德大学University of Huddersfield,75.3%,75.2%,4.1%,137,70.9%,80.9,免费评估
70,巴斯斯巴大学Bath Spa University,79.7%,79.4%,,110,72.0%,80.5,免费评估
71,基尔大学Keele University,72.1%,76.3%,10.2%,126,70.7%,80.4,免费评估
72,利物浦霍普大学Liverpool Hope University,80.9%,81.0%,,112,67.2%,80.3,免费评估
73,普利茅斯大学University of Plymouth,76.0%,77.8%,13.1%,107,66.9%,80.1,免费评估
74,桑德兰大学University of Sunderland,81.4%,82.6%,0.4%,104,65.9%,80.0,免费评估
74,谢菲尔德哈莱姆大学Sheffield Hallam University,76.8%,77.2%,0.6%,118,71.5%,80.0,免费评估
76,龙比亚大学Napier University,72.6%,74.8%,2.3%,150,65.7%,79.9,免费评估
77,布莱顿大学University of Brighton,78.3%,74.8%,6.5%,118,63.5%,79.5,免费评估
78,艾芝西尔大学Edge Hill University,79.6%,74.7%,,126,62.9%,79.4,免费评估
79,泰晤士河谷大学Thames Valley University,83.3%,80.3%,,103,60.2%,79.1,免费评估
79,斯塔福德郡大学Staffordshire University,81.2%,74.8%,2.6%,113,62.1%,79.1,免费评估
79,Manchester Metropolitan University,70.3%,72.8%,4.7%,133,70.4%,79.1,免费评估
82,西苏格兰大学University of the West of Scotland,76.8%,72.7%,2.9%,145,56.7%,79.0,免费评估
83,伯明翰城市大学Birmingham City University,79.6%,80.8%,1.3%,113,59.0%,78.9,免费评估
84,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,70.3%,71.1%,1.8%,176,55.2%,78.8,免费评估
84,奇切斯特大学University of Chichester,79.6%,79.0%,,104,64.6%,78.8,免费评估
86,"伦敦大学伯克贝克学院Birkbeck, University Of London",74.3%,74.5%,16.1%,92,66.5%,78.7,免费评估
86,赫特福德大学University of Hertfordshire,73.5%,76.5%,0.9%,121,68.1%,78.7,免费评估
88,温切斯特大学University of Winchester,78.7%,75.7%,,108,65.4%,78.5,免费评估
