Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,圣安德鲁斯大学University of St Andrews,93.00%,90.50%,60.40%,521,79.80%,100.0,免费评估
2,杜伦大学Durham University,87.90%,86.80%,57.90%,560,82.60%,99.2,免费评估
3,伦敦大学学院University College London,88.50%,84.90%,61.70%,513,77.00%,97.7,免费评估
4,牛津大学University of Oxford,87.80%,86.30%,50.70%,542,76.90%,97.1,免费评估
5,埃克塞特大学University of Exeter,90.90%,90.80%,46.20%,487,75.80%,96.7,免费评估
6,诺丁汉大学University of Nottingham,87.30%,87.30%,56.60%,429,80.60%,95.8,免费评估
7,剑桥大学University of Cambridge,80.60%,83.80%,50.00%,536,80.60%,95.3,免费评估
8,伯明翰大学University of Birmingham,90.50%,88.20%,37.00%,419,80.60%,94.4,免费评估
9,约克大学The University of York,81.60%,85.50%,61.50%,463,72.90%,94.3,免费评估
10,萨里大学University of Surrey,94.10%,95.60%,39.10%,390,67.20%,94.0,免费评估
11,华威大学The University of Warwick,82.00%,81.30%,59.80%,480,72.20%,93.9,免费评估
11,兰卡斯特大学Lancaster University,84.10%,88.30%,47.00%,433,78.40%,93.9,免费评估
11,萨塞克斯大学University of Sussex,86.10%,87.90%,45.60%,377,84.80%,93.9,免费评估
14,King's College London,83.20%,82.50%,47.60%,468,76.90%,93.5,免费评估
15,纽卡斯尔大学Newcastle University,85.00%,87.00%,54.30%,447,67.20%,93.4,免费评估
16,肯特大学University of Kent,88.30%,87.20%,47.30%,362,74.70%,92.8,免费评估
17,伦敦大学玛丽女王学院Queen Mary University of London,83.70%,84.10%,64.00%,409,65.50%,92.7,免费评估
17,拉夫堡大学Loughborough University,88.60%,88.00%,32.40%,408,77.40%,92.7,免费评估
19,利兹大学University of Leeds,83.00%,86.20%,38.60%,451,74.40%,92.2,免费评估
20,格拉斯哥大学University of Glasgow,85.30%,86.60%,52.00%,441,60.80%,92.1,免费评估
21,班戈大学Bangor University,92.70%,89.20%,46.30%,347,61.6%*,91.8,免费评估
22,莱斯特大学University of Leicester,85.40%,89.00%,45.40%,388,68.30%,91.7,免费评估
23,斯特林大学University of Stirling,90.80%,89.00%,29.80%,376,72.30%,91.6,免费评估
24,曼彻斯特大学The University of Manchester,81.70%,82.30%,49.10%,421,70.90%,91.3,免费评估
25,谢菲尔德大学The University of Sheffield,83.00%,87.80%,42.20%,420,67.70%,91.2,免费评估
26,伦敦大学皇家霍洛威学院Royal Holloway University of London,84.50%,85.80%,49.90%,410,60.20%,90.8,免费评估
27,University of Strathclyde,87.40%,89.80%,39.40%,445,53.20%,90.7,免费评估
28,南安普顿大学University of Southampton,85.10%,86.50%,38.40%,402,65.50%,90.4,免费评估
29,英国女王大学Queen's University Belfast,84.90%,90.50%,53.10%,384,53.00%,90.3,免费评估
29,德蒙福特大学De Montfort University,94.70%,94.60%,24.10%,281,69.30%,90.3,免费评估
31,布里斯托大学University of Bristol,81.00%,77.20%,30.00%,497,71.60%,90.1,免费评估
31,贝德福德大学University of Bedfordshire,91.10%,92.90%,45.80%,247,64.30%,90.1,免费评估
31,邓迪大学University of Dundee,88.60%,89.50%,32.80%,399,59.40%,90.1,免费评估
34,爱丁堡大学The University of Edinburgh,77.00%,81.50%,43.60%,485,64.60%,89.9,免费评估
35,阿伯丁大学University of Aberdeen,84.00%,85.80%,46.30%,429,54.00%,89.8,免费评估
35,斯旺西大学Swansea University,82.90%,84.80%,43.60%,297,78.80%,89.8,免费评估
37,龙比亚大学Napier University,92.30%,86.30%,37.90%,373,52.10%,89.5,免费评估
38,亚伯大学Aberystwyth University,91.60%,91.30%,31.20%,290,64.80%,89.4,免费评估
39,东英吉利大学University of East Anglia,81.40%,84.60%,36.20%,451,59.00%,89.1,免费评估
40,利物浦大学The University of Liverpool,82.20%,82.70%,47.80%,394,58.60%,89.0,免费评估
41,雷丁大学University of Reading,83.80%,87.20%,36.30%,374,60.40%,88.6,免费评估
42,基尔大学Keele University,87.20%,90.70%,29.80%,342,58.40%,88.2,免费评估
43,哈德斯菲尔德大学University of Huddersfield,87.40%,81.30%,29.90%,318,69.50%,88.1,免费评估
44,卡迪夫大学Cardiff University,83.90%,84.10%,35.10%,389,57.60%,87.9,免费评估
45,波尔顿大学University of Bolton,97.10%,93.30%,14.40%,208*,65.90%,87.6,免费评估
46,白金汉大学The University of Buckingham,93.80%,91.30%,,290,71.20%,87.4,免费评估
47,西英格兰大学University of the West of England,88.10%,87.80%,35.40%,315,53.20%,87.3,免费评估
48,德比大学University of Derby,91.50%,93.70%,13.50%,351,52.50%,87.2,免费评估
48,林肯大学University of Lincoln,87.70%,87.40%,16.20%,334,65.10%,87.2,免费评估
50,牛津布鲁克斯大学Oxford Brookes University,86.20%,86.30%,27.80%,329,59.50%,87.0,免费评估
50,伯明翰城市大学Birmingham City University,90.80%,88.40%,30.90%,286,53.40%,87.0,免费评估
50,阿斯顿大学Aston University,83.80%,85.10%,23.40%,331,67.60%,87.0,免费评估
50,蒂赛德大学Teesside University,93.30%,90.80%,15.60%,278,60.00%,87.0,免费评估
54,考文垂大学Coventry University,85.20%,83.70%,18.10%,302,73.30%,86.7,免费评估
55,Northumbria University,85.50%,83.40%,27.20%,355,55.20%,86.3,免费评估
56,布鲁内尔大学Brunel University,87.00%,89.30%,30.90%,313,47.60%,85.9,免费评估
