Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,格拉斯哥大学University of Glasgow,100.0,97,97,93.4,14.8,-,472,4,-,免费评估
2,爱丁堡大学The University of Edinburgh,96.7,73,94,53.9,8.9,10,452,8,-,免费评估
3,利物浦大学The University of Liverpool,87.0,97,96.3,85.9,11.8,7,379,3,100,免费评估
4,基尔大学Keele University,82.6,91,94,83.7,15.8,6,341,8,100,免费评估
5,哈德斯菲尔德大学University of Huddersfield,82.2,93.9,96,90.6,17.1,5,368,7,99,免费评估
6,布拉德福德大学University of Bradford,80.8,85,89.5,67.9,14.9,5,362,10,97,免费评估
7,艾芝西尔大学Edge Hill University,80.5,89,93.7,84.6,13.6,5,351,7,99,免费评估
8,谢菲尔德大学The University of Sheffield,79.2,81,90.2,92.8,12,7,331,5,-,免费评估
9,诺丁汉大学University of Nottingham,78.7,91.1,96,74.1,16,8,352,8,99,免费评估
10,格林多大学Glyndwr University,78.4,93,97.8,95.4,14.3,3,-,4,98,免费评估
11,考文垂大学Coventry University,76.7,98,97.7,85.3,13.7,5,340,7,95,免费评估
12,牛津布鲁克斯大学Oxford Brookes University,75.9,90,93.3,85.9,15.8,4,357,7,97,免费评估
13,谢菲尔德哈莱姆大学Sheffield Hallam University,75.6,87,90.8,78.6,16.5,6,347,9,97,免费评估
14,东英吉利大学University of East Anglia,75.3,83.2,85.2,72.8,15.7,5,387,8,100,免费评估
15,萨里大学University of Surrey,74.6,89.9,91.5,74.5,21.1,8,404,6,98,免费评估
16,玛格丽特女王大学Queen Margaret University,73.3,100,97,85.2,15.3,2,357,4,98,免费评估
17,伯恩茅斯大学Bournemouth University,72.8,87.1,89,76.8,18,7,354,9,98,免费评估
18,德比大学University of Derby,72.3,94,93.3,79.5,14.6,6,320,4,100,免费评估
18,约克大学The University of York,72.3,69,83,49.2,10.5,10,378,5,96,免费评估
20,南安普顿大学University of Southampton,71.2,73,79,66.1,13.6,10,356,5,98,免费评估
21,伯明翰大学University of Birmingham,71.1,92,95,59.6,-,4,405,2,99,免费评估
22,曼彻斯特城市大学Manchester Metropolitan University,70.4,92.1,90.8,81,14,3,352,1,100,免费评估
23,伯明翰城市大学Birmingham City University,70.0,84,90.4,71.3,17.6,5,361,8,97,免费评估
24,卡迪夫大学Cardiff University,69.9,86,87.5,71.7,13.3,-,365,5,96,免费评估
24,斯塔福德郡大学Staffordshire University,69.9,83.8,91.5,77.4,14,7,327,4,97,免费评估
26,北安普顿大学The University of Northampton,69.3,81,90.8,72.3,14,5,297,7,99,免费评估
27,曼彻斯特大学The University of Manchester,68.6,78.8,84.5,67.3,12.9,8,383,3,97,免费评估
27,金斯顿大学Kingston University,68.6,62.4,71.7,59.9,14.2,10,286,9,100,免费评估
29,蒂赛德大学Teesside University,67.6,94.9,96,85.2,15.5,5,333,4,94,免费评估
30,切斯特大学University of Chester,67.5,87,87.5,74.7,16.9,7,315,6,99,免费评估
31,斯旺西大学Swansea University,67.2,93,88.5,76.2,15.3,8,355,3,95,免费评估
32,西英格兰大学University of the West of England,67.0,83,83,71.5,14.9,3,351,6,99,免费评估
33,赫尔大学The University of Hull,66.3,85.1,89,73.4,13.3,4,360,6,93,免费评估
34,贝德福德大学University of Bedfordshire,66.1,88.9,91.8,77,18.1,5,287,8,98,免费评估
35,利兹大学University of Leeds,65.9,77,82.4,61.8,15.6,10,394,2,98,免费评估
36,南威尔士大学The University of South Wales,65.5,93.1,92,82.6,18.3,3,371,4,96,免费评估
37,伦敦国王学院King's College London,64.9,84,88.2,59.8,21.1,7,386,8,96,免费评估
38,米德塞斯大学Middlesex University,63.6,84,83.3,75.2,14.7,8,284,6,-,免费评估
39,班戈大学Bangor University,63.1,84.3,85.9,78.3,14.3,6,349,1,97,免费评估
40,诺桑比亚大学Northumbria University,61.6,90,91.5,78.6,17,4,359,4,94,免费评估
41,普利茅斯大学University of Plymouth,60.3,75.8,83.8,65.1,19,4,297,9,98,免费评估
42,阿尔斯特大学University of Ulster,59.4,93.1,90,64.1,15.1,3,335,3,96,免费评估
42,德蒙福特大学De Montfort University,59.4,87,89.5,63.1,18.2,4,341,6,-,免费评估
44,利物浦约翰摩尔斯大学Liverpool John Moores University,58.9,78.8,85.5,58.9,18.1,4,357,6,96,免费评估
45,伦敦城市大学City University London,58.7,86,85.6,76.2,22,9,324,9,93,免费评估
46,哥比亚大学University of Cumbria,58.6,81,79.1,74.5,18.1,2,319,8,97,免费评估
47,泰晤士河谷大学Thames Valley University,58.5,85.1,85.2,79.7,18.4,6,275,6,97,免费评估
48,坎特伯雷大学Canterbury Christ Church University,57.6,82,87.7,65.9,16.6,2,314,7,97,免费评估
49,剑桥安鲁大学Anglia Ruskin University,57.1,77,86.8,70.3,18.7,9,300,7,95,免费评估
50,埃塞克斯大学University of Essex,56.3,97,95,88.2,14.3,5,224,3,95,免费评估
51,布莱顿大学University of Brighton,56.0,63,80,60.2,15,3,368,4,96,免费评估
52,索尔福德大学University of Salford,55.6,79,81,66,14.9,5,371,1,96,免费评估
53,利兹贝克特大学Leeds Beckett University,54.8,88,95.3,69.7,11.9,4,306,1,93,免费评估
54,中央兰开夏大学University of Central Lancashire,54.3,87.9,86,75.6,20.4,6,341,4,94,免费评估
55,伍斯特大学University of Worcester,54.2,86.1,92.2,85,20.9,1,304,6,95,免费评估
56,萨福克学院University Campus Suffolk,53.2,86,79.6,65.9,17.4,-,347,1,99,免费评估
57,赫特福德大学University of Hertfordshire,52.8,76.8,81.5,61.6,16.3,4,308,4,96,免费评估
58,龙比亚大学Napier University,52.4,84.2,88.8,64.5,18.3,3,280,-,98,免费评估
59,英国女王大学Queen's University Belfast,51.8,70.7,77.8,56.5,18.8,4,332,6,97,免费评估
60,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,51.0,85,88.8,71.4,19.6,4,317,1,97,免费评估
61,伦敦南岸大学London South Bank University,50.6,64.3,76.7,47.4,15.8,6,306,7,95,免费评估
