Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,University of Science and Technology Beijing,China,100.0,63.0,50.1,100.0,,273.1,免费评估
2,Central South University,China,95.1,64.1,37.9,65.6,,232.4,免费评估
3,Northeastern University (Shenyang),China,80.6,62.7,56.3,70.5,,225.1,免费评估
4,Tohoku University,Japan,64.1,64.3,64.5,79.0,,220.3,免费评估
5,Northwestern Polytechnical University,China,73.0,68.7,40.7,65.6,,215.5,免费评估
6,University of Tennessee - Knoxville,UnitedStates,33.3,100.0,80.9,64.2,,213.7,免费评估
7,Pohang University of Science and Technology,SouthKorea,48.4,72.6,64.8,79.3,,213.3,免费评估
8,Shanghai Jiao Tong University,China,59.4,69.2,56.7,71.3,,211.2,免费评估
9,Monash University,Australia,35.1,92.6,87.0,64.0,,209.1,免费评估
10,曼彻斯特大学The University of Manchester,UnitedKingdom,34.2,90.0,79.7,65.4,,205.6,免费评估
11,The Ohio State University - Columbus,UnitedStates,36.3,82.7,73.5,65.4,,199.2,免费评估
12,Northwestern University,UnitedStates,27.3,89.8,76.3,60.5,,192.9,免费评估
12,Tsinghua University,China,58.4,65.2,50.4,59.2,,192.9,免费评估
14,Harbin Institute of Technology,China,67.6,67.3,47.7,48.2,,192.6,免费评估
15,University of Leoben,Austria,36.1,81.1,81.1,59.0,,192.4,免费评估
16,剑桥大学University of Cambridge,UnitedKingdom,34.7,80.0,80.1,59.6,,190.3,免费评估
17,牛津大学University of Oxford,UnitedKingdom,27.3,92.6,80.6,54.2,,190.2,免费评估
18,Chongqing University,China,58.2,70.6,41.2,52.0,,189.1,免费评估
19,The University of Queensland,Australia,33.3,80.0,84.5,57.9,,188.1,免费评估
20,University of Illinois at Urbana-Champaign,UnitedStates,25.6,93.6,80.3,52.8,,188.0,免费评估
21,RWTH Aachen University,Germany,36.0,83.1,74.3,53.2,,187.3,免费评估
22,Massachusetts Institute of Technology (MIT),UnitedStates,23.4,94.3,77.2,53.5,,186.6,免费评估
23,Université Grenoble Alpes,France,37.8,72.1,86.5,58.5,,185.8,免费评估
24,University of Chicago,UnitedStates,27.2,82.7,83.5,56.3,,182.9,免费评估
25,Karlsruhe Institute of Technology (KIT),Germany,31.6,79.7,85.8,51.8,,180.1,免费评估
26,University of Bochum,Germany,23.5,99.2,73.5,41.6,,179.0,免费评估
27,Xi'an Jiaotong University,China,47.1,67.8,50.6,54.0,,178.9,免费评估
28,Indian Institute of Science,India,34.2,78.4,64.0,53.2,,178.6,免费评估
29,City University of Hong Kong,China-HongKong,28.0,96.5,67.3,40.3,,178.3,免费评估
30,University of Michigan-Ann Arbor,UnitedStates,26.3,87.0,70.6,50.8,,178.2,免费评估
31,帝国理工学院Imperial College London,UnitedKingdom,28.2,84.6,76.0,50.0,,178.1,免费评估
32,Texas A&M University,UnitedStates,24.9,89.5,77.5,47.9,,177.8,免费评估
33,Swiss Federal Institute of Technology Lausanne,Switzerland,24.1,85.9,86.0,49.5,,176.7,免费评估
34,Beihang University,China,48.7,66.1,47.0,52.0,,176.2,免费评估
34,Carnegie Mellon University,UnitedStates,23.7,85.5,77.6,51.5,,176.2,免费评估
34,Deakin University,Australia,28.4,80.7,80.4,51.0,,176.2,免费评估
37,Huazhong University of Science and Technology,China,43.2,75.1,43.7,48.4,,175.5,免费评估
38,Pennsylvania State University - University Park,UnitedStates,28.1,84.7,76.0,47.4,,175.4,免费评估
39,Institut National Polytechnique de Grenoble,France,30.7,74.2,82.8,54.0,,175.3,免费评估
40,Shanghai University,China,45.0,64.7,57.2,53.2,,174.4,免费评估
41,Kyushu University,Japan,41.0,69.1,54.0,51.3,,172.2,免费评估
42,McGill University,Canada,32.3,73.5,73.1,51.8,,172.1,免费评估
43,University of Lorraine,France,33.2,72.1,78.4,51.0,,172.0,免费评估
44,Norwegian University of Science and Technology - NTNU,Norway,30.9,73.0,81.1,51.0,,171.1,免费评估
45,KTH Royal Institute of Technology,Sweden,37.8,63.0,75.1,55.1,,171.0,免费评估
46,University of Sydney,Australia,21.1,91.5,95.5,38.7,,170.4,免费评估
47,Osaka University,Japan,45.6,60.8,57.2,52.5,,170.3,免费评估
48,McMaster University,Canada,27.0,76.8,82.8,48.7,,169.0,免费评估
49,Georgia Institute of Technology,UnitedStates,23.0,86.7,73.7,44.0,,168.4,免费评估
49,The University of New South Wales,Australia,33.8,67.0,83.9,50.8,,168.4,免费评估
