Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,爱丁堡大学The University of Edinburgh,177.0,4.08,3.19,82,100.0,免费评估
2,诺丁汉大学University of Nottingham,154.0,4.01,3.13,94,98.4,免费评估
3,斯特林大学University of Stirling,,4.12,3.01,100,97.7,免费评估
4,兰卡斯特大学Lancaster University,149.0,3.71,3.21,94,97.2,免费评估
5,伯明翰大学University of Birmingham,151.0,3.77,2.95,90,96.7,免费评估
6,东英吉利大学University of East Anglia,141.0,3.73,3.38,92,95.9,免费评估
7,英国女王大学Queen's University Belfast,131.0,4.09,2.96,96,95.8,免费评估
8,罗伯特高登大学The Robert Gordon University,140.0,4.04,2.44,94,95.7,免费评估
9,约克大学The University of York,132.0,3.79,3.39,96,95.4,免费评估
10,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,145.0,4.06,3.11,90,95.3,免费评估
11,巴斯大学University of Bath,146.0,4.2,3.23,72,94.4,免费评估
12,普利茅斯大学University of Plymouth,139.0,4.09,2.77,88,94.4,免费评估
13,斯旺西大学Swansea University,137.0,3.88,3.07,90,94.3,免费评估
14,萨塞克斯大学University of Sussex,141.0,3.96,2.82,84,94.3,免费评估
15,伦敦南岸大学London South Bank University,129.0,4.18,2.67,90,94.0,免费评估
16,赫特福德大学University of Hertfordshire,140.0,3.86,2.99,92,94.0,免费评估
17,林肯大学University of Lincoln,,4.09,2.45,94,93.8,免费评估
18,赫尔大学The University of Hull,134.0,3.99,2.58,90,93.6,免费评估
19,阿尔斯特大学University of Ulster,124.0,4.13,2.94,86,93.6,免费评估
20,索尔福德大学University of Salford,131.0,4.27,2.65,80,93.5,免费评估
21,思克莱德大学University of Strathclyde,140.0,3.96,2.94,78,93.4,免费评估
22,基尔大学Keele University,135.0,3.2,2.86,96,93.2,免费评估
23,邓迪大学University of Dundee,119.0,4.38,2.75,86,93.1,免费评估
24,朴茨茅斯大学University of Portsmouth,131.0,4.06,2.33,88,92.6,免费评估
25,中央兰开夏大学University of Central Lancashire,140.0,4.17,2.58,76,92.6,免费评估
26,西英格兰大学University of the West of England,119.0,4.06,2.36,96,92.5,免费评估
27,西苏格兰大学University of the West of Scotland,125.0,4.14,2.23,90,92.5,免费评估
28,伯恩茅斯大学Bournemouth University,123.0,4.27,2.56,92,92.4,免费评估
29,肯特大学University of Kent,119.0,3.68,3.37,86,92.4,免费评估
30,贝德福德大学University of Bedfordshire,111.0,4.43,3.05,88,92.0,免费评估
31,利物浦霍普大学Liverpool Hope University,131.0,4.19,2.13,84,91.9,免费评估
32,剑桥安鲁大学Anglia Ruskin University,125.0,3.94,2.16,94,91.8,免费评估
33,哈德斯菲尔德大学University of Huddersfield,137.0,3.93,2.83,76,91.5,免费评估
34,诺桑比亚大学Northumbria University,149.0,3.99,2.49,64,91.5,免费评估
35,布里斯托大学University of Bristol,146.0,3.81,3.16,58,91.4,免费评估
36,诺丁汉特伦特大学Nottingham Trent University,134.0,4.14,2.34,78,91.1,免费评估
37,利兹大学University of Leeds,163.0,3.91,,72,91.1,免费评估
38,德蒙福特大学De Montfort University,110.0,4.12,2.55,92,90.9,免费评估
39,斯塔福德郡大学Staffordshire University,128.0,4.15,,96,90.9,免费评估
40,东伦敦大学University of East London,106.0,4.34,2.64,90,90.8,免费评估
41,波尔顿大学University of Bolton,,4.42,,90,90.7,免费评估
42,曼彻斯特城市大学Manchester Metropolitan University,141.0,4.04,2.64,66,90.5,免费评估
43,布莱顿大学University of Brighton,113.0,3.73,2.6,92,90.2,免费评估
44,蒂赛德大学Teesside University,114.0,3.57,2.99,90,90.2,免费评估
45,米德塞斯大学Middlesex University,117.0,3.95,2.58,82,90.1,免费评估
46,伦敦大学金史密斯学院Goldsmiths University of London,113.0,3.71,2.54,84,90.0,免费评估
47,伯明翰城市大学Birmingham City University,125.0,4.14,2.02,80,90.0,免费评估
48,利物浦约翰摩尔斯大学Liverpool John Moores University,138.0,4.14,2.7,64,90.0,免费评估
49,"Kingston/St George's, University of London",132.0,4.44,,80,89.8,免费评估
50,南安普顿索伦特大学Southampton Solent University,133.0,3.86,,90,89.7,免费评估
51,伦敦都市大学London Metropolitan University,105.0,4.24,2.82,86,89.7,免费评估
52,布拉德福德大学University of Bradford,138.0,3.57,2.86,68,89.5,免费评估
53,艾芝西尔大学Edge Hill University,135.0,3.92,2.03,72,89.4,免费评估
54,考文垂大学Coventry University,125.0,4.14,2.01,72,89.1,免费评估
55,牛津布鲁克斯大学Oxford Brookes University,123.0,4.29,,86,89.1,免费评估
56,德比大学University of Derby,121.0,4.35,,80,88.1,免费评估
57,格林威治大学The University of Greenwich,150.0,4.34,,56,88.1,免费评估
58,新白金汉大学Buckinghamshire New University,123.0,4.14,,78,87.5,免费评估
59,谢菲尔德哈莱姆大学Sheffield Hallam University,113.0,4.23,,84,87.4,免费评估
60,Canterbury Christ Church,117.0,3.9,2.56,72,87.4,免费评估
61,Suffolk,124.0,3.76,,82,87.1,免费评估
62,南威尔士大学The University of South Wales,120.0,3.99,2.86,58,87.0,免费评估
63,温切斯特大学University of Winchester,120.0,4.08,,78,86.9,免费评估
64,泰晤士河谷大学Thames Valley University,115.0,3.5,2.16,80,86.7,免费评估
65,卡迪夫都市大学Cardiff Metropolitan University,124.0,3.95,,74,86.5,免费评估
66,北安普顿大学The University of Northampton,120.0,4.0,,72,85.8,免费评估
67,Wrexham Glyndŵr,83.0,3.94,1.78,90,85.7,免费评估
68,桑德兰大学University of Sunderland,119.0,3.99,2.12,58,85.1,免费评估
69,埃塞克斯大学University of Essex,113.0,3.88,,76,85.1,免费评估
70,利兹圣三一大学Leeds Trinity University,120.0,4.05,,66,85.0,免费评估
71,格罗斯特大学University of Gloucestershire,104.0,4.03,,80,85.0,免费评估
72,伍斯特大学University of Worcester,122.0,4.04,,64,85.0,免费评估
73,伍尔弗汉普顿大学University of Wolverhampton,116.0,3.98,,70,84.9,免费评估
74,班戈大学Bangor University,130.0,4.19,,50,84.2,免费评估
75,利兹贝克特大学Leeds Beckett University,104.0,4.31,1.93,56,84.1,免费评估
76,Plymouth Marjon,,4.24,,60,83.9,免费评估
77,切斯特大学University of Chester,115.0,3.72,1.25,66,83.8,免费评估
78,奇切斯特大学University of Chichester,108.0,4.37,,62,83.7,免费评估
79,圣大卫三一学院University of Wales Trinity Saint David,107.0,4.34,,54,82.3,免费评估
80,哥比亚大学University of Cumbria,116.0,3.9,,52,81.9,免费评估
