Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,198.0,,3.24,81.0,100.0,免费评估
2,牛津大学University of Oxford,197.0,,3.26,81.0,99.9,免费评估
3,杜伦大学Durham University,198.0,4.16,3.18,86.0,96.9,免费评估
4,圣安德鲁斯大学University of St Andrews,208.0,4.43,3.23,71.0,96.5,免费评估
5,伦敦大学学院University College London,173.0,4.01,3.22,78.0,94.3,免费评估
6,埃克塞特大学University of Exeter,167.0,4.02,3.25,80.0,93.7,免费评估
7,"London School of Economics and Political Science, University of London",170.0,3.82,3.15,80.0,93.3,免费评估
8,谢菲尔德大学The University of Sheffield,151.0,4.1,3.3,78.0,93.1,免费评估
9,曼彻斯特大学The University of Manchester,157.0,,3.24,71.0,93.0,免费评估
10,兰卡斯特大学Lancaster University,153.0,4.1,3.12,83.0,93.0,免费评估
11,利兹大学University of Leeds,166.0,4.12,3.23,74.0,93.0,免费评估
12,约克大学The University of York,155.0,4.07,3.31,79.0,92.9,免费评估
13,华威大学The University of Warwick,158.0,4.08,3.28,75.0,92.9,免费评估
14,伯明翰大学University of Birmingham,154.0,3.99,3.32,76.0,92.4,免费评估
15,格拉斯哥大学University of Glasgow,177.0,3.97,3.18,68.0,92.3,免费评估
16,诺丁汉大学University of Nottingham,146.0,4.1,2.92,82.0,92.2,免费评估
17,萨塞克斯大学University of Sussex,142.0,4.08,3.21,80.0,92.0,免费评估
18,思克莱德大学University of Strathclyde,197.0,4.04,2.95,57.0,91.9,免费评估
19,布里斯托大学University of Bristol,168.0,3.82,2.95,73.0,91.6,免费评估
20,"King's College London, University of London",160.0,3.86,3.29,72.0,91.5,免费评估
21,阿伯丁大学University of Aberdeen,172.0,4.18,2.95,64.0,91.4,免费评估
22,邓迪大学University of Dundee,174.0,4.21,2.77,65.0,91.4,免费评估
23,南安普顿大学University of Southampton,142.0,4.05,3.3,72.0,91.3,免费评估
