Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,普林斯顿大学Princeton University,UnitedStates,64.2,72.9,62.2,100.0,100.0,349.5,免费评估
2,University of Paris-Sud (Paris 11),France,68.7,58.5,69.1,75.8,74.3,291.1,免费评估
3,斯坦福大学Stanford University,UnitedStates,62.3,74.9,59.4,82.2,52.5,283.7,免费评估
4,牛津大学University of Oxford,UnitedKingdom,70.3,64.1,73.0,70.7,58.7,278.4,免费评估
5,纽约大学New York University,UnitedStates,57.0,72.5,67.2,59.2,74.3,276.4,免费评估
6,麻省理工学院Massachusetts Institute of Technology,UnitedStates,74.8,69.5,64.0,85.1,32.2,274.4,免费评估
7,剑桥大学University of Cambridge,UnitedKingdom,62.6,66.1,74.0,70.7,52.5,266.7,免费评估
8,"加州大学洛杉矶分校University of California,Los Angeles",UnitedStates,59.9,68.0,65.9,77.5,45.5,264.0,免费评估
9,Sorbonne University,France,77.5,64.1,77.1,65.2,32.2,254.4,免费评估
10,"加州大学伯克利分校University of California,Berkeley",UnitedStates,67.3,67.4,61.7,70.7,26.3,243.9,免费评估
11,华威大学The University of Warwick,UnitedKingdom,56.6,61.4,78.4,57.0,52.5,243.2,免费评估
12,哈佛大学Harvard University,UnitedStates,44.8,67.0,61.3,75.8,37.1,237.0,免费评估
13,德克萨斯大学奥斯汀分校The University of Texas at Austin,UnitedStates,60.4,69.1,64.9,44.7,45.5,232.6,免费评估
14,威斯康星大学-麦迪逊分校University of Wisconsin-Madison,UnitedStates,54.7,66.1,67.2,59.2,37.1,230.6,免费评估
15,纽约州立大学石溪分校Stony Brook University,UnitedStates,42.2,60.4,65.7,61.2,52.5,229.5,免费评估
16,"罗格斯大学Rutgers, The State University of New Jersey, New Brunswick",UnitedStates,64.2,62.1,75.0,50.0,37.1,228.4,免费评估
17,Kyoto University,Japan,65.1,56.5,59.5,59.2,26.3,218.9,免费评估
18,芝加哥大学The University of Chicago,UnitedStates,54.8,72.1,64.7,77.5,0.0,217.3,免费评估
19,The Hebrew University of Jerusalem,Israel,50.0,53.9,77.2,65.2,32.2,216.7,免费评估
20,帝国理工学院Imperial College London,UnitedKingdom,60.6,67.6,79.9,61.2,0.0,205.4,免费评估
21,"加利福尼亚大学圣地亚哥分校University of California,San Diego",UnitedStates,54.1,61.1,66.2,50.0,26.3,204.8,免费评估
22,KTH Royal Institute of Technology,Sweden,41.3,58.5,77.7,41.8,45.5,202.7,免费评估
23,伊利诺伊大学香槟分校University of Illinois at Urbana-Champaign,UnitedStates,68.6,54.9,69.6,38.7,26.3,202.4,免费评估
24,Swiss Federal Institute of Technology Zurich,Switzerland,63.5,63.4,81.3,59.2,0.0,202.3,免费评估
25,哥伦比亚大学Columbia University,UnitedStates,53.7,71.7,63.4,63.2,0.0,201.3,免费评估
26,University Paris Diderot - Paris 7,France,64.6,63.2,71.8,57.0,0.0,199.2,免费评估
26,爱丁堡大学The University of Edinburgh,UnitedKingdom,47.3,65.9,75.6,38.7,32.2,199.2,免费评估
28,Ecole Normale Superieure - Paris,France,42.3,71.7,79.1,63.2,0.0,193.1,免费评估
29,King Abdulaziz University,SaudiArabia,100.0,74.1,94.1,0.0,0.0,192.9,免费评估
30,Paris Dauphine University (Paris 9),France,41.3,67.8,68.4,31.6,37.1,191.5,免费评估
30,德克萨斯A&M大学Texas A & M University,UnitedStates,61.2,66.3,70.0,50.0,0.0,191.5,免费评估
32,Ecole Normale Superieure - Lyon,France,36.3,62.7,66.0,44.7,32.2,189.2,免费评估
33,"密歇根大学安娜堡分校University of Michigan,Ann Arbor",UnitedStates,64.7,55.5,58.6,54.8,0.0,186.7,免费评估
34,University of Geneva,Switzerland,31.7,59.7,80.2,31.6,45.5,184.5,免费评估
35,布朗大学Brown University,UnitedStates,47.7,70.7,65.3,52.4,0.0,183.9,免费评估
36,University of Bonn,Germany,58.0,63.4,73.1,47.4,0.0,183.4,免费评估
37,University of Vienna,Austria,65.2,62.5,78.0,38.7,0.0,182.0,免费评估
38,佐治亚理工学院Georgia Institute of Technology,UnitedStates,58.5,61.6,70.4,47.4,0.0,181.6,免费评估
39,"明尼苏达大学双城校区University of Minnesota,Twin Cities",UnitedStates,58.7,65.2,60.4,44.7,0.0,180.7,免费评估
40,Peking University,China,65.5,61.8,54.8,41.8,0.0,180.1,免费评估
41,National University of Singapore,Singapore,50.7,59.0,87.4,52.4,0.0,179.6,免费评估
42,Paul Sabatier University (Toulouse 3),France,51.1,62.3,72.1,50.0,0.0,177.8,免费评估
43,"西雅图华盛顿大学University of Washington,Seattle Campus",UnitedStates,48.8,65.0,66.3,50.0,0.0,177.0,免费评估
44,西北大学Northwestern University,UnitedStates,40.4,65.0,57.5,59.2,0.0,176.1,免费评估
45,多伦多大学University of Toronto,Canada,59.0,56.7,77.5,44.7,0.0,176.0,免费评估
46,英属哥伦比亚大学University of British Columbia,Canada,57.5,60.4,80.2,41.8,0.0,175.8,免费评估
47,莱斯大学Rice University,UnitedStates,40.4,75.4,62.0,47.4,0.0,175.7,免费评估
48,俄亥俄州立大学Ohio State University,UnitedStates,53.2,58.7,66.8,50.0,0.0,175.3,免费评估
49,Swiss Federal Institute of Technology Lausanne,Switzerland,55.7,63.4,85.8,35.4,0.0,171.7,免费评估
50,佛罗里达大学University of Florida,UnitedStates,46.0,58.0,64.3,22.4,32.2,171.3,免费评估
