Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,剑桥大学University of Cambridge,100,93.0,94.5,77.4,15.9,10,579,7,76,免费评估
2,杜伦大学Durham University,97.3,97.0,97.5,88.8,17.8,5,553,8,86,免费评估
3,圣安德鲁斯大学University of St Andrews,94.9,93.9,93.6,81.4,12.6,8,535,8,76,免费评估
4,埃克塞特大学University of Exeter,93.2,97.0,98.0,85.4,15.5,8,472,7,76,免费评估
5,伦敦大学学院University College London,92.7,89.0,92.6,73.6,11.9,10,514,7,75,免费评估
6,牛津大学University of Oxford,92.4,94.1,95.3,71.1,12.5,-,553,7,76,免费评估
7,伦敦国王学院King's College London,90.8,85.1,94.7,76.1,14.1,7,487,9,75,免费评估
8,伦敦政治经济学院The London School of Economics and Political Science,89.6,95.0,92.8,88.2,10.9,7,510,6,70,免费评估
9,华威大学The University of Warwick,88.6,92.0,96.5,77.2,19.8,8,489,8,84,免费评估
10,伦敦大学玛丽女王学院Queen Mary University of London,86.8,91.0,94.0,76.1,10.4,10,441,5,68,免费评估
11,东英吉利大学University of East Anglia,85.9,94.1,96.3,74.7,15.8,9,438,8,64,免费评估
11,格拉斯哥大学University of Glasgow,85.9,96.0,96.5,86.2,17.1,7,497,7,56,免费评估
13,哈德斯菲尔德大学University of Huddersfield,81.6,90.0,97.5,90.0,19.6,5,346,8,63,免费评估
14,纽卡斯尔大学Newcastle University,81.2,97.0,96.3,83.3,18.9,5,445,7,74,免费评估
15,思克莱德大学University of Strathclyde,80.8,93.9,93.5,76.4,17.9,10,454,5,54,免费评估
16,伯明翰大学University of Birmingham,80.5,89.9,93.8,75.9,16.9,8,434,7,74,免费评估
17,伦敦大学皇家霍洛威学院Royal Holloway University of London,80.1,93.9,95.7,82.7,17.5,4,435,7,67,免费评估
18,约克大学The University of York,79.8,88.0,94.3,73.2,18.9,8,495,7,72,免费评估
19,利物浦大学The University of Liverpool,78.8,93.1,95.3,82.0,14.6,7,413,7,55,免费评估
20,利兹大学University of Leeds,78.4,89.0,93.5,80.8,18.7,7,473,7,62,免费评估
21,牛津布鲁克斯大学Oxford Brookes University,77.8,96.0,96.2,84.6,18.6,6,355,8,56,免费评估
22,肯特大学University of Kent,77.2,96.0,95.3,79.3,16.6,6,396,6,64,免费评估
23,卡迪夫大学Cardiff University,77,93.9,96.5,79.1,15.1,6,441,6,58,免费评估
24,莱斯特大学University of Leicester,76.5,92.1,93.0,76.3,17.1,8,394,7,58,免费评估
24,布里斯托大学University of Bristol,76.5,77.0,93.8,70.1,21.1,6,475,7,83,免费评估
26,兰卡斯特大学Lancaster University,76.4,94.9,93.5,78.2,17.6,7,450,5,68,免费评估
27,谢菲尔德大学The University of Sheffield,75.8,90.0,93.0,74.2,17.5,6,468,7,64,免费评估
28,南安普顿大学University of Southampton,75.4,90.0,93.5,75.5,17.6,5,439,7,65,免费评估
29,基尔大学Keele University,74.6,96.0,93.7,79.5,11.2,4,384,4,59,免费评估
30,拉夫堡大学Loughborough University,74.2,96.0,91.6,80.2,16.5,6,383,7,-,免费评估
31,萨福克学院University Campus Suffolk,73.8,98.0,96.5,86.4,16.3,-,308,2,-,免费评估
31,伦敦大学亚非学院SOAS University of London,73.8,90.0,91.7,72.4,16.8,5,389,7,65,免费评估
33,赫特福德大学University of Hertfordshire,73.2,91.0,89.6,82.3,11.2,5,344,8,55,免费评估
34,斯塔福德郡大学Staffordshire University,73,97.0,97.0,89.2,18.7,3,233,-,-,免费评估
35,桑德兰大学University of Sunderland,72.4,97.0,99.0,89.2,25.4,4,289,5,-,免费评估
36,剑桥安鲁大学Anglia Ruskin University,71.8,92.0,97.3,81.3,21.5,10,236,3,-,免费评估
37,赫尔大学The University of Hull,71.7,97.0,95.0,84.6,17.8,4,359,7,49,免费评估
38,格林多大学Glyndwr University,71.5,91.9,93.5,84.5,20.7,5,236,-,-,免费评估
38,爱丁堡大学The University of Edinburgh,71.5,84.9,90.2,58.3,17.4,9,503,7,63,免费评估
40,曼彻斯特大学The University of Manchester,70.8,84.0,90.8,71.9,17.0,6,431,7,64,免费评估
41,布鲁内尔大学Brunel University,70.7,97.0,95.8,90.1,19.5,5,352,1,42,免费评估
42,诺丁汉大学University of Nottingham,69.6,87.0,91.8,71.0,20.4,4,453,7,66,免费评估
42,Highlands,& Islands 69.6,94.0,95.5,77.9,29.9,10,281,-,-,免费评估
44,纽曼大学Newman University,69.5,100.0,96.8,88.0,27.2,4,272,-,-,免费评估
45,东伦敦大学University of East London,69.2,98.0,97.3,79.2,25.4,8,245,-,-,免费评估
46,英国女王大学Queen's University Belfast,68.7,92.1,94.0,79.2,15.2,4,366,4,54,免费评估
47,萨塞克斯大学University of Sussex,68.3,90.0,91.5,65.7,20.6,7,409,8,52,免费评估
47,诺桑比亚大学Northumbria University,68.3,92.1,90.5,85.9,13.6,7,359,1,54,免费评估
49,北安普顿大学The University of Northampton,68.2,86.0,91.0,84.1,18.0,6,256,7,47,免费评估
50,德蒙福特大学De Montfort University,67.9,92.1,92.5,82.7,10.9,4,281,9,42,免费评估
51,布莱顿大学University of Brighton,67.5,85.9,94.2,76.7,12.2,5,263,-,-,免费评估
52,朴茨茅斯大学University of Portsmouth,66.8,97.0,97.8,78.9,20.8,5,315,5,61,免费评估
53,蒂赛德大学Teesside University,66.6,93.9,88.3,88.6,16.6,4,296,7,49,免费评估
54,阿伯丁大学University of Aberdeen,66.3,95.0,93.0,79.6,20.3,4,432,5,49,免费评估
55,邓迪大学University of Dundee,65.9,94.9,96.5,84.8,19.5,5,353,2,45,免费评估
56,温切斯特大学University of Winchester,65.6,100.0,100.0,90.6,20.3,3,316,3,45,免费评估
57,切斯特大学University of Chester,65.5,93.9,95.0,81.1,20.6,3,310,4,66,免费评估
58,埃塞克斯大学University of Essex,65.1,92.9,92.0,78.0,16.8,4,380,6,37,免费评估
59,斯旺西大学Swansea University,64.5,93.0,92.5,78.0,22.0,3,337,8,61,免费评估
59,奇切斯特大学University of Chichester,64.5,93.0,94.5,86.7,29.9,2,278,10,40,免费评估
61,德比大学University of Derby,64.3,100.0,99.5,89.0,23.6,4,297,2,31,免费评估
62,雷丁大学University of Reading,64.2,91.0,94.0,76.0,18.7,3,366,5,55,免费评估
