Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,牛津大学University of Oxford,United Kingdom,99.1,100.0,89.1,99.4,97.7,免费评估
2,伦敦政治经济学院The London School of Economics and Political Science,United Kingdom,100.0,88.6,86.0,88.8,95.1,免费评估
3,剑桥大学University of Cambridge,United Kingdom,98.7,99.3,82.7,88.0,94.8,免费评估
4,University of British Columbia,Canada,96.2,74.7,89.8,96.9,93.2,免费评估
5,"University of California, Berkeley (UCB)",United States,97.6,82.9,88.2,87.1,93.1,免费评估
6,杜伦大学Durham University,United Kingdom,89.5,82.1,100.0,99.4,91.8,免费评估
7,"University of California, Los Angeles (UCLA)",United States,93.8,84.0,90.2,88.8,91.5,免费评估
8,伦敦大学学院University College London,United Kingdom,90.9,83.4,88.2,100.0,91.1,免费评估
9,University of Toronto,Canada,88.4,81.7,83.8,90.4,87.3,免费评估
10,National University of Singapore (NUS),Singapore,91.0,85.4,79.8,80.4,87.2,免费评估
11,埃克塞特大学University of Exeter,United Kingdom,84.4,79.7,93.6,93.4,86.7,免费评估
12,The Australian National University,Australia,88.0,82.8,81.0,85.3,86.0,免费评估
13,爱丁堡大学The University of Edinburgh,United Kingdom,83.5,82.5,90.0,86.2,84.8,免费评估
14,University of Amsterdam,Netherlands,86.6,67.9,86.9,85.3,84.6,免费评估
15,University of Wisconsin-Madison,United States,83.1,68.7,89.6,92.0,84.0,免费评估
16,Lund University,Sweden,83.9,70.8,87.1,89.6,83.9,免费评估
17,曼彻斯特大学The University of Manchester,United Kingdom,78.2,82.9,91.2,98.8,83.7,免费评估
18,The University of Melbourne,Australia,83.2,85.9,82.5,84.4,83.5,免费评估
19,The University of Tokyo,Japan,89.1,88.4,73.9,66.1,83.3,免费评估
20,Peking University,China,85.4,91.0,76.2,73.3,82.8,免费评估
20,利兹大学University of Leeds,United Kingdom,78.6,84.8,88.1,92.7,82.8,免费评估
20,University of Washington,United States,80.8,60.2,92.9,95.5,82.8,免费评估
23,The University of Hong Kong,Hong Kong,86.7,82.3,78.9,70.6,82.7,免费评估
24,The University of Sydney,Australia,82.9,86.7,83.2,78.2,82.6,免费评估
25,布里斯托大学University of Bristol,United Kingdom,81.3,84.4,84.6,82.5,82.3,免费评估
26,伦敦国王学院King's College London,United Kingdom,82.9,72.2,85.9,82.5,82.2,免费评估
26,伦敦大学亚非学院SOAS University of London,United Kingdom,90.5,71.4,72.0,66.1,82.2,免费评估
28,Humboldt-Universität zu Berlin,Germany,84.6,77.7,81.5,74.6,81.9,免费评估
29,The University of Auckland,New Zealand,83.0,78.0,81.2,79.3,81.7,免费评估
30,Utrecht University,Netherlands,78.9,68.4,89.5,90.4,81.2,免费评估
31,University of Minnesota,United States,79.5,49.4,91.5,93.4,80.4,免费评估
32,格拉斯哥大学University of Glasgow,United Kingdom,76.8,70.3,91.8,89.6,80.3,免费评估
33,McGill University,Canada,78.1,81.4,84.5,82.5,80.1,免费评估
34,The University of Queensland,Australia,77.9,78.0,84.0,85.3,79.9,免费评估
35,KU Leuven,Belgium,77.1,79.3,84.9,84.4,79.6,免费评估
35,The Ohio State University,United States,79.9,61.6,86.8,83.4,79.6,免费评估
37,谢菲尔德大学The University of Sheffield,United Kingdom,76.0,84.4,85.3,83.4,79.3,免费评估
38,The Chinese University of Hong Kong (CUHK),Hong Kong,82.7,78.4,75.3,69.2,79.1,免费评估
39,Monash University,Australia,74.0,82.3,87.3,88.0,78.9,免费评估
40,Stockholm University,Sweden,78.1,52.3,89.0,87.1,78.5,免费评估
41,Arizona State University,United States,77.0,51.3,90.3,90.4,78.4,免费评估
42,"University of North Carolina, Chapel Hill",United States,76.2,58.5,87.5,90.4,78.3,免费评估
43,Université Paris 1 Panthéon-Sorbonne,France,86.4,71.1,61.3,66.1,78.1,免费评估
44,Pennsylvania State University,United States,77.2,55.3,86.4,87.1,77.9,免费评估
45,University of Chicago,United States,81.8,73.5,68.7,67.7,76.9,免费评估
46,南安普顿大学University of Southampton,United Kingdom,70.5,76.6,90.1,88.8,76.8,免费评估
47,University of Helsinki,Finland,74.8,67.8,83.0,80.4,76.2,免费评估
48,诺丁汉大学University of Nottingham,United Kingdom,69.3,75.8,90.7,88.8,76.1,免费评估
49,University of Cape Town,South Africa,74.0,70.2,82.4,78.2,75.5,免费评估
49,东英吉利大学University of East Anglia,United Kingdom,69.8,63.2,96.1,86.2,75.5,免费评估
