Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,诺丁汉大学University of Nottingham,155.0,3.94,3.12,74,100.0,免费评估
2,英国女王大学Queen's University Belfast,146.0,3.58,3.26,78,98.2,免费评估
3,诺丁汉特伦特大学Nottingham Trent University,144.0,4.35,3.16,70,97.8,免费评估
4,纽卡斯尔大学Newcastle University,138.0,3.98,2.84,80,96.6,免费评估
5,雷丁大学University of Reading,139.0,3.94,3.24,68,96.3,免费评估
6,林肯大学University of Lincoln,138.0,4.23,3.07,66,95.8,免费评估
7,亚伯大学Aberystwyth University,134.0,4.23,3.05,64,94.9,免费评估
8,皇家兽医学院Royal Veterinary College,139.0,4.09,3.11,56,94.5,免费评估
9,哈珀亚当斯大学Harper Adams University,137.0,4.1,2.66,68,92.9,免费评估
10,班戈大学Bangor University,119.0,4.09,3.05,78,92.2,免费评估
11,普利茅斯大学University of Plymouth,149.0,4.13,2.6,22,90.6,免费评估
12,Writtle University College,126.0,4.04,1.46,40,85.8,免费评估
13,皇家农学院Royal Agricultural University,121.0,3.99,1.4,54,84.7,免费评估
14,高地与群岛大学University of the Highlands and Islands,,4.25,,38,83.9,免费评估
15,牛津布鲁克斯大学Oxford Brookes University,115.0,3.71,2.67,36,83.3,免费评估
16,哥比亚大学University of Cumbria,119.0,3.84,,50,82.2,免费评估
17,Wrexham Glyndŵr,,4.28,,26,81.7,免费评估
18,切斯特大学University of Chester,124.0,3.96,,32,81.2,免费评估
19,剑桥安鲁大学Anglia Ruskin University,131.0,3.41,,34,81.0,免费评估
