Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,88.90%,91.60%,58.70%,574,94.20%,100.0,免费评估
2,牛津大学University of Oxford,83.30%,86.30%,51.80%,598,85.50%,96.2,免费评估
3,伦敦政治经济学院The London School of Economics and Political Science,76.80%,76.30%,64.50%,571,84.30%,94.1,免费评估
4,杜伦大学Durham University,83.30%,87.40%,32.80%,564,83.00%,92.9,免费评估
5,诺丁汉大学University of Nottingham,84.70%,92.00%,45.20%,488,76.10%,92.5,免费评估
5,伦敦大学学院University College London,73.50%,80.30%,57.70%,560,82.00%,92.5,免费评估
7,利兹大学University of Leeds,86.30%,91.60%,40.10%,446,81.40%,92.3,免费评估
8,布里斯托大学University of Bristol,74.60%,86.10%,50.50%,495,81.90%,91.3,免费评估
9,英国女王大学Queen's University Belfast,81.60%,90.90%,40.30%,415,84.60%,91.1,免费评估
10,邓迪大学University of Dundee,88.10%,93.90%,16.30%,451,85.40%,90.9,免费评估
11,King's College London,72.10%,81.30%,39.20%,580,83.30%,90.7,免费评估
12,约克大学The University of York,80.40%,91.20%,30.30%,465,83.60%,90.5,免费评估
12,东英吉利大学University of East Anglia,92.20%,94.60%,26.50%,414,75.10%,90.5,免费评估
14,肯特大学University of Kent,79.90%,87.80%,43.90%,394,85.10%,90.4,免费评估
15,阿伯丁大学University of Aberdeen,81.00%,89.60%,20.90%,469,89.20%,90.3,免费评估
16,爱丁堡大学The University of Edinburgh,72.80%,82.20%,40.80%,526,84.20%,90.2,免费评估
17,华威大学The University of Warwick,74.30%,82.30%,41.90%,500,84.10%,90.1,免费评估
18,格拉斯哥大学University of Glasgow,71.60%,82.50%,33.80%,534,87.00%,89.8,免费评估
19,阿伯泰邓迪大学University of Abertay Dundee,92.90%,95.50%,1.20%,350,91.30%,89.2,免费评估
20,纽卡斯尔大学Newcastle University,82.60%,91.20%,25.40%,446,78.50%,89.1,免费评估
21,伦敦大学玛丽女王学院Queen Mary University of London,81.60%,85.50%,23.70%,495,79.30%,89.0,免费评估
22,兰卡斯特大学Lancaster University,75.80%,83.80%,38.90%,426,81.40%,88.3,免费评估
22,University of Strathclyde,77.00%,90.40%,29.40%,505,71.90%,88.3,免费评估
24,伯明翰大学University of Birmingham,76.90%,79.40%,33.60%,423,86.40%,88.1,免费评估
25,谢菲尔德大学The University of Sheffield,80.10%,85.00%,31.90%,403,79.40%,87.7,免费评估
26,赫瑞瓦特大学Heriot Watt University,78.60%,83.90%,18.80%,410*,89.40%,87.6,免费评估
27,萨塞克斯大学University of Sussex,81.30%,87.30%,23.30%,374,84.20%,87.5,免费评估
28,埃克塞特大学University of Exeter,76.30%,82.80%,21.40%,491,80.80%,87.4,免费评估
29,基尔大学Keele University,77.30%,88.10%,30.50%,334,86.10%,87.1,免费评估
30,莱斯特大学University of Leicester,77.40%,84.00%,26.40%,395,83.40%,86.9,免费评估
31,伦敦大学亚非学院SOAS University of London,72.30%,82.20%,26.70%,412,86.80%,86.5,免费评估
32,雷丁大学University of Reading,74.70%,80.10%,31.20%,387,85.00%,86.4,免费评估
33,阿尔斯特大学University of Ulster,85.90%,89.90%,48.50%,304,60.20%,86.3,免费评估
34,阿斯顿大学Aston University,83.40%,88.80%,19.70%,384,73.70%,86.1,免费评估
35,朴茨茅斯大学University of Portsmouth,77.70%,88.00%,32.20%,350,75.90%,85.9,免费评估
36,斯旺西大学Swansea University,82.80%,87.10%,20.40%,309,82.60%,85.8,免费评估
37,罗伯特高登大学The Robert Gordon University,83.80%,84.80%,3.90%,388,83.80%,85.6,免费评估
38,班戈大学Bangor University,88.70%,91.20%,12.00%,373,68.00%,85.4,免费评估
39,曼彻斯特大学The University of Manchester,69.80%,80.40%,27.20%,433,81.60%,85.3,免费评估
40,南安普顿大学University of Southampton,77.10%,83.00%,18.20%,424,77.20%,85.2,免费评估
41,白金汉大学The University of Buckingham,87.40%,91.30%,,298,83.10%,84.8,免费评估
41,卡迪夫大学Cardiff University,74.70%,83.30%,27.20%,399,74.40%,84.8,免费评估
43,林肯大学University of Lincoln,85.40%,90.30%,5.00%,338,76.50%,84.5,免费评估
44,埃塞克斯大学University of Essex,76.00%,83.40%,31.60%,304,78.50%,84.4,免费评估
45,利物浦大学The University of Liverpool,75.20%,81.60%,19.60%,377,79.40%,84.1,免费评估
46,考文垂大学Coventry University,86.40%,88.60%,5.60%,296,78.50%,84.0,免费评估
47,萨里大学University of Surrey,82.20%,85.80%,8.50%,410,69.80%,83.9,免费评估
48,斯特林大学University of Stirling,77.80%,82.20%,19.40%,387,71.50%,83.6,免费评估
48,艾芝西尔大学Edge Hill University,92.60%,94.10%,12.10%,301,59.00%,83.6,免费评估
50,伦敦城市大学City University London,77.10%,83.10%,9.10%,350,81.30%,83.3,免费评估
51,伦敦南岸大学London South Bank University,91.30%,94.20%,20.10%,226,60.90%,83.1,免费评估
52,Manchester Metropolitan University,79.50%,84.80%,14.90%,326,74.10%,83.0,免费评估
53,龙比亚大学Napier University,84.40%,88.00%,,342,73.40%,82.9,免费评估
53,诺丁汉特伦特大学Nottingham Trent University,85.40%,87.00%,2.30%,295,76.70%,82.9,免费评估
55,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,78.80%,88.80%,1.80%,410,69.80%,82.8,免费评估
56,德蒙福特大学De Montfort University,83.20%,84.30%,5.20%,265,82.10%,82.7,免费评估
57,牛津布鲁克斯大学Oxford Brookes University,81.10%,86.70%,5.10%,337,72.70%,82.4,免费评估
57,哈德斯菲尔德大学University of Huddersfield,80.90%,82.30%,,319,82.10%,82.4,免费评估
59,索尔福德大学University of Salford,87.90%,88.90%,5.90%,296,65.20%,82.1,免费评估
60,Northumbria University,81.20%,85.50%,2.50%,348,72.00%,82.0,免费评估
60,布拉德福德大学University of Bradford,80.00%,86.80%,11.80%,329,68.30%,82.0,免费评估
62,格罗斯特大学University of Gloucestershire,89.60%,86.90%,,309,64.70%,81.7,免费评估
62,亚伯大学Aberystwyth University,79.50%,83.50%,14.30%,308,70.50%,81.7,免费评估
64,布鲁内尔大学Brunel University,71.70%,82.60%,20.30%,367,68.50%,81.5,免费评估
65,新白金汉大学Buckinghamshire New University,86.40%,86.60%,,279,70.40%,81.3,免费评估
66,西英格兰大学University of the West of England,77.70%,87.40%,3.50%,310,74.00%,81.2,免费评估
66,蒂赛德大学Teesside University,92.20%,94.00%,15.00%,278,46.20%,81.2,免费评估
68,格林威治大学The University of Greenwich,80.70%,83.20%,2.10%,346,69.80%,81.1,免费评估
69,"特威克南圣玛丽大学St Mary's, Twickenham",83.00%,86.50%,,240,77.90%,81.0,免费评估
69,赫尔大学The University of Hull,71.80%,85.30%,12.60%,339,71.90%,81.0,免费评估
71,南威尔士大学The University of South Wales,86.50%,86.50%,,324,61.60%,80.7,免费评估
71,德比大学University of Derby,75.00%,78.30%,2.40%,328,80.10%,80.7,免费评估
73,普利茅斯大学University of Plymouth,83.30%,85.80%,16.00%,306,54.90%,80.3,免费评估
74,中央兰开夏大学University of Central Lancashire,79.50%,85.50%,5.30%,293,68.20%,80.2,免费评估
75,谢菲尔德哈莱姆大学Sheffield Hallam University,85.20%,86.20%,,293,63.00%,80.0,免费评估
76,桑德兰大学University of Sunderland,88.50%,88.10%,0.70%,264,59.40%,79.8,免费评估
77,哥比亚大学University of Cumbria,85.30%,90.90%,,274,59.80%,79.7,免费评估
77,利物浦约翰摩尔斯大学Liverpool John Moores University,79.00%,84.20%,2.70%,336,64.00%,79.7,免费评估
79,南安普顿索伦特大学Southampton Solent University,89.10%,92.40%,,249,56.10%,79.6,免费评估
80,切斯特大学University of Chester,82.20%,81.20%,,293,68.00%,79.5,免费评估
81,布莱顿大学University of Brighton,77.00%,82.10%,6.50%,270,70.10%,79.2,免费评估
82,金斯顿大学Kingston University,74.80%,83.90%,,306,71.40%,79.1,免费评估
83,米德塞斯大学Middlesex University,75.70%,80.80%,21.40%,247,64.40%,79.0,免费评估
84,赫特福德大学University of Hertfordshire,73.30%,82.20%,,278,76.30%,78.8,免费评估
85,利兹贝克特大学Leeds Beckett University,82.90%,85.90%,,264,62.10%,78.7,免费评估
86,威斯敏斯特大学University of Westminster,68.00%,79.60%,7.50%,310,71.70%,78.1,免费评估
87,贝德福德大学University of Bedfordshire,85.40%,84.50%,3.60%,209,59.60%,77.9,免费评估
88,斯塔福德郡大学Staffordshire University,81.60%,83.20%,,278,58.50%,77.7,免费评估
88,伯恩茅斯大学Bournemouth University,69.40%,81.90%,8.80%,326,63.20%,77.7,免费评估
90,利物浦霍普大学Liverpool Hope University,88.30%,83.80%,,301,46.2%*,77.5,免费评估
91,伯明翰城市大学Birmingham City University,77.50%,77.00%,2.80%,276,63.80%,77.1,免费评估
92,泰晤士河谷大学Thames Valley University,77.20%,83.40%,,276,59.30%,76.8,免费评估
93,北安普顿大学The University of Northampton,76.90%,82.50%,,256,60.10%,76.4,免费评估
94,坎特伯雷大学Canterbury Christ Church University,82.50%,80.60%,3.20%,277,45.80%,75.7,免费评估
94,剑桥安鲁大学Anglia Ruskin University,75.40%,84.00%,5.20%,242,55.10%,75.7,免费评估
96,东伦敦大学University of East London,76.70%,82.20%,8.60%,243,49.30%,75.2,免费评估
97,波尔顿大学University of Bolton,74.40%,80.90%,,189,63.60%,74.8,免费评估
98,西苏格兰大学University of the West of Scotland,73.50%,72.60%,,295,56.30%,74.4,免费评估
99,伦敦都市大学London Metropolitan University,74.50%,81.80%,0.30%,220,54.80%,74.1,免费评估
100,温切斯特大学University of Winchester,64.30%,66.90%,,281,58.40%,71.7,免费评估
