Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,Cardiff,400.0,76,3.42,96.0,100.0,免费评估
2,布拉德福德大学University of Bradford,,86,3.22,100.0,99.1,免费评估
3,利物浦大学The University of Liverpool,374.0,89,3.04,92.0,96.6,免费评估
4,考文垂大学Coventry University,383.0,92,3.14,92.0,95.9,免费评估
5,布莱顿大学University of Brighton,,88,3.17,,94.8,免费评估
6,罗伯特高登大学The Robert Gordon University,400.0,94,,96.0,94.3,免费评估
7,伯恩茅斯大学Bournemouth University,366.0,87,2.56,98.0,94.2,免费评估
8,Plymouth,385.0,84,2.58,92.0,94.0,免费评估
9,西英格兰大学University of the West of England,387.0,79,3.06,90.0,94.0,免费评估
10,北安普顿大学The University of Northampton,360.0,86,2.14,94.0,93.6,免费评估
11,牛津布鲁克斯大学Oxford Brookes University,361.0,81,2.96,94.0,92.6,免费评估
12,诺桑比亚大学Northumbria University,378.0,85,3.12,82.0,91.5,免费评估
13,哈德斯菲尔德大学University of Huddersfield,,85,,100.0,91.4,免费评估
14,谢菲尔德哈莱姆大学Sheffield Hallam University,352.0,78,2.81,94.0,91.0,免费评估
15,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,385.0,74,3.11,82.0,90.6,免费评估
16,布鲁内尔大学Brunel University,370.0,85,2.63,82.0,90.5,免费评估
17,索尔福德大学University of Salford,361.0,86,2.63,88.0,90.1,免费评估
18,伍斯特大学University of Worcester,,97,2.0,,89.5,免费评估
19,东英吉利大学University of East Anglia,396.0,76,,88.0,88.9,免费评估
20,蒂赛德大学Teesside University,382.0,90,2.77,76.0,88.3,免费评估
21,约克圣约翰大学York St John University,357.0,67,2.13,90.0,86.4,免费评估
22,伦敦南岸大学London South Bank University,326.0,76,2.67,86.0,86.2,免费评估
23,利兹贝克特大学Leeds Beckett University,,81,1.76,,86.2,免费评估
24,阿尔斯特大学University of Ulster,349.0,74,3.04,74.0,85.6,免费评估
25,哥比亚大学University of Cumbria,341.0,78,2.5,86.0,85.5,免费评估
26,德比大学University of Derby,332.0,92,,90.0,85.2,免费评估
27,坎特伯雷大学Canterbury Christ Church University,271.0,72,2.56,96.0,82.2,免费评估
28,玛格丽特女王大学Queen Margaret University,345.0,91,2.41,72.0,82.1,免费评估
