Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,拉夫堡大学Loughborough University,United Kingdom,100.0,64.4,88.4,82.7,92.1,免费评估
2,The University of Sydney,Australia,87.0,100.0,93.2,100.0,91.2,免费评估
3,The University of Queensland,Australia,91.1,70.9,92.0,100.0,90.6,免费评估
4,University of British Columbia,Canada,90.8,79.6,87.7,93.1,89.6,免费评估
5,伯明翰大学University of Birmingham,United Kingdom,87.9,82.9,90.1,85.8,87.4,免费评估
6,University of Toronto,Canada,85.5,66.1,85.9,96.1,85.2,免费评估
7,University of Alberta,Canada,81.7,73.7,90.5,92.6,83.9,免费评估
8,Pennsylvania State University,United States,92.1,49.1,83.1,68.9,83.0,免费评估
9,Massachusetts Institute of Technology (MIT),United States,91.9,89.0,71.2,53.4,82.7,免费评估
10,Seoul National University,South Korea,84.7,83.6,85.5,70.3,82.6,免费评估
11,The University of Hong Kong,Hong Kong,83.6,78.3,89.6,74.1,82.5,免费评估
12,University of Otago,New Zealand,78.3,70.0,91.6,97.5,82.3,免费评估
13,埃克塞特大学University of Exeter,United Kingdom,83.6,66.1,89.8,79.3,82.1,免费评估
14,University of Florida,United States,82.9,44.2,90.6,93.7,81.8,免费评估
15,University of Copenhagen,Denmark,82.8,66.8,87.3,81.1,81.6,免费评估
16,巴斯大学University of Bath,United Kingdom,83.1,67.3,88.3,75.2,81.1,免费评估
17,University of Michigan,United States,79.2,66.5,87.5,91.5,81.0,免费评估
18,University of Illinois at Urbana-Champaign,United States,84.0,51.8,87.8,80.2,80.8,免费评估
19,爱丁堡大学The University of Edinburgh,United Kingdom,82.7,68.3,86.5,75.2,80.7,免费评估
20,Universidade de São Paulo,Brazil,76.6,76.6,80.9,92.1,79.6,免费评估
21,McMaster University,Canada,76.7,50.9,91.0,96.1,79.2,免费评估
21,The Chinese University of Hong Kong (CUHK),Hong Kong,79.5,80.2,84.7,71.6,79.2,免费评估
21,The University of Western Australia,Australia,77.2,69.3,88.8,84.3,79.2,免费评估
24,National Taiwan University (NTU),Taiwan,73.3,74.8,92.9,91.5,79.1,免费评估
25,University of Tsukuba,Japan,86.0,55.3,72.6,67.4,78.1,免费评估
26,McGill University,Canada,78.5,66.4,83.2,78.3,78.0,免费评估
27,The Ohio State University,United States,73.6,53.9,92.6,94.2,77.6,免费评估
28,The University of Auckland,New Zealand,77.8,82.2,82.1,67.4,77.3,免费评估
29,University of Massachusetts Amherst,United States,78.7,50.3,94.9,71.6,77.2,免费评估
30,Deakin University,Australia,68.8,98.5,90.2,79.3,76.6,免费评估
30,KU Leuven,Belgium,73.6,55.0,88.9,90.9,76.6,免费评估
32,The University of New South Wales (UNSW Sydney),Australia,71.3,80.7,92.4,78.3,76.5,免费评估
33,Ghent University,Belgium,69.3,73.4,92.6,90.9,76.4,免费评估
33,University of Technology Sydney,Australia,70.3,98.1,90.9,71.6,76.4,免费评估
35,Michigan State University,United States,75.2,59.0,95.1,72.9,76.2,免费评估
36,Vrije Universiteit Amsterdam,Netherlands,77.1,50.4,84.8,80.2,76.1,免费评估
37,National University of Singapore (NUS),Singapore,83.8,84.0,59.5,56.0,76.0,免费评估
37,University of Cape Town,South Africa,69.3,91.2,91.6,77.3,76.0,免费评估
39,伦敦大学学院University College London,United Kingdom,73.3,66.2,88.4,80.2,75.9,免费评估
40,Waseda University,Japan,76.0,85.4,75.2,68.9,75.8,免费评估
41,University of Calgary,Canada,74.6,50.9,87.4,81.9,75.2,免费评估
42,Auckland University of Technology (AUT),New Zealand,69.5,64.1,90.2,89.7,75.1,免费评估
42,Boston University,United States,68.5,55.7,97.7,92.1,75.1,免费评估
44,利物浦约翰摩尔斯大学Liverpool John Moores University,United Kingdom,75.6,52.9,87.2,75.2,75.0,免费评估
44,"University of Maryland, College Park",United States,78.5,48.7,83.5,70.3,75.0,免费评估
46,Kyoto University,Japan,77.8,80.4,69.6,64.2,74.8,免费评估
47,Cornell University,United States,72.3,69.3,89.6,72.9,74.7,免费评估
47,Northwestern University,United States,70.9,61.2,87.4,86.5,74.7,免费评估
49,Universidad Autónoma de Madrid,Spain,76.2,61.3,78.8,70.3,74.2,免费评估
50,The University of Western Ontario,Canada,69.6,53.3,90.6,87.8,73.9,免费评估
