Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,思克莱德大学University of Strathclyde,190,3.77,2.93,,100.0,免费评估
2,利兹大学University of Leeds,163,4.0,3.26,80.0,99.8,免费评估
3,拉夫堡大学Loughborough University,155,4.17,3.35,78.0,99.7,免费评估
4,萨里大学University of Surrey,171,3.87,2.91,83.0,99.4,免费评估
5,谢菲尔德大学The University of Sheffield,147,4.26,3.02,87.0,99.4,免费评估
6,纽卡斯尔大学Newcastle University,152,4.41,3.22,77.0,99.0,免费评估
7,兰卡斯特大学Lancaster University,147,4.25,3.21,,97.8,免费评估
8,诺丁汉大学University of Nottingham,141,4.03,3.23,81.0,97.7,免费评估
9,南安普顿大学University of Southampton,154,4.28,3.23,63.0,96.8,免费评估
10,东英吉利大学University of East Anglia,144,3.99,3.14,74.0,96.6,免费评估
11,华威大学The University of Warwick,164,4.07,3.41,54.0,96.6,免费评估
12,斯特林大学University of Stirling,173,4.07,2.9,59.0,96.5,免费评估
13,萨塞克斯大学University of Sussex,135,3.89,3.17,78.0,96.1,免费评估
14,卡迪夫大学Cardiff University,147,4.18,3.49,60.0,96.1,免费评估
15,莱斯特大学University of Leicester,130,3.94,3.17,80.0,96.1,免费评估
16,伦敦大学金史密斯学院Goldsmiths University of London,140,3.98,3.43,63.0,95.5,免费评估
17,伦敦城市大学City University London,153,3.45,3.06,72.0,94.7,免费评估
18,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,178,3.93,2.64,56.0,94.7,免费评估
19,伦敦大学玛丽女王学院Queen Mary University of London,138,4.22,3.04,61.0,94.3,免费评估
20,基尔大学Keele University,128,4.01,2.83,70.0,93.8,免费评估
21,诺桑比亚大学Northumbria University,144,4.31,2.93,52.0,93.7,免费评估
22,伦敦大学皇家霍洛威学院Royal Holloway University of London,145,3.86,3.27,57.0,93.5,免费评估
23,斯旺西大学Swansea University,116,4.19,2.87,76.0,93.5,免费评估
24,索尔福德大学University of Salford,133,4.15,2.73,62.0,93.4,免费评估
25,龙比亚大学Napier University,165,3.87,2.94,55.0,93.3,免费评估
26,诺丁汉特伦特大学Nottingham Trent University,134,4.11,2.81,69.0,93.1,免费评估
27,伦敦艺术大学University of the Arts London,116,4.02,3.12,64.0,92.9,免费评估
28,罗伯特高登大学The Robert Gordon University,156,3.93,2.65,61.0,92.8,免费评估
29,利物浦大学The University of Liverpool,136,4.1,2.66,60.0,92.7,免费评估
30,考文垂大学Coventry University,125,3.92,2.98,69.0,92.6,免费评估
31,肯特大学University of Kent,138,3.56,,92.0,92.2,免费评估
32,威斯敏斯特大学University of Westminster,128,3.73,3.37,62.0,92.1,免费评估
33,伯恩茅斯大学Bournemouth University,129,3.87,3.1,64.0,91.9,免费评估
34,德蒙福特大学De Montfort University,106,3.94,3.18,69.0,91.7,免费评估
35,利物浦约翰摩尔斯大学Liverpool John Moores University,137,3.98,2.63,64.0,91.6,免费评估
36,Lincoln,131,3.92,2.59,70.0,91.5,免费评估
37,玛格丽特女王大学Queen Margaret University,147,3.8,2.59,56.0,91.1,免费评估
38,利物浦霍普大学Liverpool Hope University,101,4.36,,91.0,91.1,免费评估
39,牛津布鲁克斯大学Oxford Brookes University,125,4.13,2.43,57.0,91.1,免费评估
40,朴茨茅斯大学University of Portsmouth,105,4.16,2.93,68.0,91.0,免费评估
41,约克大学The University of York,147,4.49,,,91.0,免费评估
42,埃塞克斯大学University of Essex,106,4.09,3.01,,90.9,免费评估
43,布鲁内尔大学Brunel University,110,3.88,2.35,71.0,90.9,免费评估
44,桑德兰大学University of Sunderland,113,4.02,2.84,67.0,90.9,免费评估
45,法尔茅斯大学Falmouth University,118,3.94,2.14,77.0,90.7,免费评估
46,巴斯斯巴大学Bath Spa University,123,3.99,2.69,60.0,90.4,免费评估
47,西苏格兰大学University of the West of Scotland,152,3.5,2.47,53.0,89.9,免费评估
48,曼彻斯特城市大学Manchester Metropolitan University,132,3.92,2.74,54.0,89.8,免费评估
49,德比大学University of Derby,113,4.23,2.63,57.0,89.7,免费评估
50,格林威治大学The University of Greenwich,132,4.13,2.01,59.0,89.4,免费评估
51,班戈大学Bangor University,118,4.2,3.09,44.0,89.3,免费评估
