Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,626.0,4.06,3.65,88.0,100.0,免费评估
2,牛津大学University of Oxford,622.0,3.96,3.58,84.0,98.0,免费评估
3,萨里大学University of Surrey,471.0,4.49,3.08,96.0,97.4,免费评估
4,帝国理工学院Imperial College London,531.0,3.98,3.43,84.0,95.0,免费评估
5,伯明翰大学University of Birmingham,410.0,4.11,3.11,90.0,92.2,免费评估
6,埃克塞特大学University of Exeter,432.0,4.15,3.18,88.0,91.9,免费评估
7,利兹大学University of Leeds,,4.28,2.97,,91.3,免费评估
8,谢菲尔德大学The University of Sheffield,425.0,3.95,3.15,86.0,90.4,免费评估
9,拉夫堡大学Loughborough University,371.0,4.19,3.08,84.0,90.0,免费评估
10,诺丁汉大学University of Nottingham,,4.03,3.16,,89.2,免费评估
11,斯旺西大学Swansea University,297.0,4.22,3.29,88.0,89.0,免费评估
12,曼彻斯特大学The University of Manchester,432.0,3.96,3.19,78.0,88.5,免费评估
13,Wrexham Glyndwr,,4.17,2.57,,87.8,免费评估
14,伦敦大学玛丽女王学院Queen Mary University of London,369.0,4.15,3.07,70.0,87.0,免费评估
15,Plymouth,,4.02,2.72,,83.5,免费评估
16,曼彻斯特城市大学Manchester Metropolitan University,,3.97,2.69,,83.1,免费评估
17,格林威治大学The University of Greenwich,,4.06,2.39,,80.1,免费评估
18,伯恩茅斯大学Bournemouth University,319.0,4.18,2.31,60.0,80.1,免费评估
19,哈德斯菲尔德大学University of Huddersfield,338.0,3.99,2.48,64.0,79.9,免费评估
20,谢菲尔德哈莱姆大学Sheffield Hallam University,311.0,3.96,2.55,58.0,79.6,免费评估
21,利物浦约翰摩尔斯大学Liverpool John Moores University,347.0,4.06,2.69,50.0,78.0,免费评估
22,朴茨茅斯大学University of Portsmouth,321.0,3.86,2.46,60.0,77.9,免费评估
23,圣大卫三一学院University of Wales Trinity Saint David,,4.41,1.75,34.0,76.3,免费评估
24,波尔顿大学University of Bolton,,4.26,,54.0,75.9,免费评估
25,德比大学University of Derby,309.0,3.84,1.67,56.0,75.7,免费评估
26,剑桥安鲁大学Anglia Ruskin University,259.0,4.12,,,73.6,免费评估
27,蒂赛德大学Teesside University,283.0,4.0,,,73.5,免费评估
