Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,杜伦大学Durham University,199.0,4.03,3.41,92.0,100.0,免费评估
2,曼彻斯特大学The University of Manchester,206.0,4.26,3.25,80.0,98.8,免费评估
3,剑桥大学University of Cambridge,214.0,3.79,3.06,86.0,98.6,免费评估
4,南安普顿大学University of Southampton,175.0,4.42,3.55,84.0,98.3,免费评估
5,伯明翰大学University of Birmingham,190.0,4.09,3.26,86.0,98.1,免费评估
6,格拉斯哥大学University of Glasgow,200.0,4.17,2.98,78.0,97.2,免费评估
7,牛津大学University of Oxford,195.0,4.19,3.43,74.0,97.2,免费评估
8,利兹大学University of Leeds,190.0,4.06,3.25,80.0,96.6,免费评估
9,伦敦大学皇家霍洛威学院Royal Holloway University of London,198.0,4.06,3.26,70.0,96.1,免费评估
10,爱丁堡大学The University of Edinburgh,203.0,4.12,3.09,70.0,96.0,免费评估
11,布里斯托大学University of Bristol,191.0,4.16,3.09,70.0,95.5,免费评估
12,卡迪夫大学Cardiff University,169.0,4.42,3.28,74.0,95.4,免费评估
13,诺丁汉大学University of Nottingham,164.0,4.29,3.29,74.0,95.0,免费评估
14,约克大学The University of York,175.0,4.11,3.04,74.0,94.4,免费评估
15,阿伯丁大学University of Aberdeen,184.0,4.08,2.67,72.0,94.3,免费评估
16,市政厅音乐及戏剧学院Guildhall School of Music and Drama,162.0,3.92,2.44,92.0,93.8,免费评估
17,谢菲尔德大学The University of Sheffield,157.0,4.13,3.3,70.0,93.6,免费评估
18,萨里大学University of Surrey,171.0,4.08,2.84,74.0,93.5,免费评估
19,伦敦国王学院King's College London,166.0,3.86,3.1,74.0,93.4,免费评估
20,英国皇家北方音乐学院Royal Northern College of Music,139.0,4.19,3.08,88.0,93.3,免费评估
21,纽卡斯尔大学Newcastle University,160.0,3.78,3.06,76.0,92.9,免费评估
22,皇家音乐学院Royal College of Music,128.0,3.82,2.75,94.0,92.8,免费评估
23,苏格兰皇家音乐学院Royal Conservatoire of Scotland,152.0,3.92,2.85,86.0,92.7,免费评估
24,皇家音乐学院Royal College of Music,124.0,4.15,3.01,92.0,92.6,免费评估
25,布鲁内尔大学Brunel University,,4.54,2.75,68.0,92.6,免费评估
26,伦敦大学亚非学院SOAS University of London,124.0,4.3,3.36,,92.4,免费评估
27,利物浦霍普大学Liverpool Hope University,116.0,4.37,2.5,86.0,92.3,免费评估
28,伦敦大学金史密斯学院Goldsmiths University of London,144.0,3.96,3.17,68.0,91.6,免费评估
29,班戈大学Bangor University,137.0,4.43,3.09,70.0,91.5,免费评估
30,肯特大学University of Kent,,3.64,3.2,72.0,91.4,免费评估
31,萨塞克斯大学University of Sussex,142.0,3.75,2.93,76.0,91.4,免费评估
32,哈德斯菲尔德大学University of Huddersfield,135.0,4.16,3.25,72.0,91.2,免费评估
33,牛津布鲁克斯大学Oxford Brookes University,133.0,4.1,2.81,72.0,90.8,免费评估
34,Trinity Laban,116.0,3.92,2.78,82.0,90.7,免费评估
35,龙比亚大学Napier University,176.0,4.36,,76.0,90.6,免费评估
36,考文垂大学Coventry University,122.0,4.11,2.98,78.0,90.6,免费评估
37,伯明翰城市大学Birmingham City University,128.0,4.22,2.85,76.0,90.3,免费评估
38,阿尔斯特大学University of Ulster,144.0,4.78,2.91,50.0,90.3,免费评估
39,英国女王大学Queen's University Belfast,157.0,3.87,2.83,60.0,90.1,免费评估
40,伦敦城市大学City University London,138.0,4.27,3.19,60.0,90.0,免费评估
41,基尔大学Keele University,127.0,4.33,2.92,62.0,89.9,免费评估
42,巴斯斯巴大学Bath Spa University,128.0,4.08,2.69,72.0,89.0,免费评估
43,切斯特大学University of Chester,130.0,4.0,1.81,82.0,88.9,免费评估
44,斯塔福德郡大学Staffordshire University,130.0,4.21,,86.0,88.7,免费评估
45,利物浦大学The University of Liverpool,149.0,3.93,3.0,54.0,88.6,免费评估
46,西苏格兰大学University of the West of Scotland,155.0,3.75,2.47,64.0,88.5,免费评估
47,格林威治大学The University of Greenwich,152.0,4.15,,72.0,87.8,免费评估
48,法尔茅斯大学Falmouth University,108.0,4.05,2.14,80.0,87.7,免费评估
49,赫尔大学The University of Hull,125.0,4.17,2.47,64.0,87.7,免费评估
50,索尔福德大学University of Salford,143.0,4.2,2.28,60.0,87.6,免费评估
51,赫特福德大学University of Hertfordshire,120.0,4.08,2.09,70.0,87.2,免费评估
52,普利茅斯大学University of Plymouth,131.0,3.53,2.76,64.0,87.0,免费评估
53,温切斯特大学University of Winchester,132.0,3.67,2.4,,86.6,免费评估
54,伦敦南岸大学London South Bank University,96.0,4.38,2.42,,86.4,免费评估
55,伯恩茅斯大学Bournemouth University,,3.66,3.0,58.0,86.3,免费评估
56,泰晤士河谷大学Thames Valley University,136.0,3.75,1.88,70.0,86.3,免费评估
57,德蒙福特大学De Montfort University,110.0,3.87,2.84,,86.3,免费评估
58,中央兰开夏大学University of Central Lancashire,114.0,3.96,2.27,70.0,86.3,免费评估
59,桑德兰大学University of Sunderland,,4.11,1.88,62.0,85.9,免费评估
60,南威尔士大学The University of South Wales,116.0,3.88,2.7,62.0,85.8,免费评估
61,艾芝西尔大学Edge Hill University,140.0,3.32,2.24,,85.6,免费评估
62,约克圣约翰大学York St John University,115.0,4.02,2.29,60.0,85.5,免费评估
63,米德塞斯大学Middlesex University,111.0,3.93,2.5,60.0,85.5,免费评估
64,剑桥安鲁大学Anglia Ruskin University,116.0,4.13,2.33,52.0,85.2,免费评估
65,德比大学University of Derby,123.0,4.26,2.29,50.0,84.6,免费评估
66,林肯大学University of Lincoln,124.0,4.29,,,84.4,免费评估
67,伦敦都市大学London Metropolitan University,,3.88,,68.0,84.4,免费评估
68,奇切斯特大学University of Chichester,129.0,3.82,2.41,50.0,84.1,免费评估
69,布莱顿大学University of Brighton,107.0,3.96,2.95,46.0,83.5,免费评估
70,东伦敦大学University of East London,108.0,4.13,2.47,46.0,83.2,免费评估
71,南安普顿索伦特大学Southampton Solent University,118.0,4.4,,52.0,82.9,免费评估
72,高地与群岛大学University of the Highlands and Islands,,4.18,,56.0,82.9,免费评估
73,Canterbury Christ Church,105.0,3.79,2.39,46.0,82.4,免费评估
74,伍尔弗汉普顿大学University of Wolverhampton,109.0,4.23,,54.0,82.2,免费评估
75,格罗斯特大学University of Gloucestershire,117.0,3.73,,58.0,82.0,免费评估
76,金斯顿大学Kingston University,114.0,4.04,,52.0,81.6,免费评估
77,创意艺术大学University for the Creative Arts,127.0,3.39,,,81.4,免费评估
