Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,剑桥大学University of Cambridge,100.0,95.6,95.2,79.3,10.4,10,590,7,79,免费评估
2,牛津大学University of Oxford,99.1,90.2,94.7,76.1,10.1,10,543,8,71,免费评估
3,萨里大学University of Surrey,85.2,89.0,92.4,75.6,6.5,8,473,4,-,免费评估
4,南安普顿大学University of Southampton,84.6,94.2,95.3,77.2,8.5,6,443,7,72,免费评估
5,圣安德鲁斯大学University of St Andrews,84.4,89.4,93.8,78.3,12,7,516,7,72,免费评估
6,莱斯特大学University of Leicester,82.9,89.1,91.4,78.8,11.7,8,413,7,81,免费评估
7,萨塞克斯大学University of Sussex,80.5,93.0,94.8,78.3,8,10,398,8,44,免费评估
8,华威大学The University of Warwick,79.8,93.0,95.0,83.7,16,5,470,5,76,免费评估
9,利兹大学University of Leeds,79.1,90.9,93.2,77.2,12,9,430,6,67,免费评估
10,杜伦大学Durham University,78.9,91.1,93.3,65.7,13.7,6,538,6,84,免费评估
11,诺桑比亚大学Northumbria University,77.6,95.9,95.3,85.5,15.2,2,340,10,68,免费评估
12,巴斯大学University of Bath,77.2,92.3,92.9,74.9,14.3,6,447,8,75,免费评估
13,伦敦大学学院University College London,77.0,78.5,86.1,59.7,7.7,9,478,5,75,免费评估
14,纽卡斯尔大学Newcastle University,75.8,89.4,91.3,79.9,15.3,5,433,7,78,免费评估
15,肯特大学University of Kent,74.9,87.7,92.0,76.7,13.4,6,372,10,67,免费评估
16,布里斯托大学University of Bristol,73.2,82.4,89.7,70.2,13.5,5,454,7,75,免费评估
17,伦敦国王学院King's College London,72.7,77.5,86.0,66.6,9.5,10,452,5,60,免费评估
18,伯明翰大学University of Birmingham,72.1,85.1,90.8,79.9,13.4,6,420,4,78,免费评估
19,雷丁大学University of Reading,71.6,86.1,91.1,76.8,11.8,4,337,8,67,免费评估
19,伦敦大学玛丽女王学院Queen Mary University of London,71.6,86.1,90.6,72.8,10.6,9,384,6,52,免费评估
21,伦敦大学亚非学院SOAS University of London,71.4,85.0,86.7,65.6,10.3,6,427,7,68,免费评估
22,埃克塞特大学University of Exeter,71.3,90.0,91.5,75.9,18,5,462,7,70,免费评估
23,东英吉利大学University of East Anglia,70.2,91.8,90.2,73.9,14.5,7,402,9,55,免费评估
24,格拉斯哥大学University of Glasgow,70.1,89.2,92.7,74.2,12.5,4,504,3,63,免费评估
25,兰卡斯特大学Lancaster University,69.6,83.9,93.9,71.9,14.3,6,438,3,75,免费评估
26,英国女王大学Queen's University Belfast,69.4,88.6,90.1,78.9,14,5,397,3,71,免费评估
27,诺丁汉大学University of Nottingham,69.2,85.9,87.7,71.2,10.8,7,409,4,68,免费评估
27,考文垂大学Coventry University,69.2,85.7,92.3,83.0,12.5,3,263,10,-,免费评估
29,牛津布鲁克斯大学Oxford Brookes University,68.8,79.2,92.8,89.8,17.8,6,338,7,-,免费评估
30,赫瑞瓦特大学Heriot Watt University,68.3,89.2,91.0,78.8,16.4,6,443,1,81,免费评估
31,卡迪夫大学Cardiff University,66.8,87.9,89.6,71.6,11.6,7,412,5,64,免费评估
32,伦敦大学皇家霍洛威学院Royal Holloway University of London,66.7,85.3,90.9,69.0,10.7,4,388,7,63,免费评估
33,阿斯顿大学Aston University,65.1,90.5,88.6,73.0,14.1,6,357,5,67,免费评估
34,斯旺西大学Swansea University,64.9,83.1,87.7,77.3,15.2,3,333,8,75,免费评估
35,爱丁堡大学The University of Edinburgh,64.6,78.7,84.3,57.4,14.1,7,482,6,66,免费评估
36,曼彻斯特大学The University of Manchester,63.9,75.1,85.5,68.8,10.6,7,424,4,60,免费评估
37,斯特林大学University of Stirling,63.8,89.3,95.0,70.3,12.3,4,394,2,80,免费评估
37,利物浦大学The University of Liverpool,63.8,88.8,89.3,77.8,11.9,4,387,4,61,免费评估
39,约克大学The University of York,63.5,92.3,94.6,74.9,12.9,4,422,2,65,免费评估
40,赫尔大学The University of Hull,62.6,94.4,92.6,78.7,-,3,310,8,62,免费评估
41,埃塞克斯大学University of Essex,62.2,93.2,92.2,82.9,16.8,3,339,6,60,免费评估
42,谢菲尔德大学The University of Sheffield,62.1,87.3,91.2,70.2,15.6,4,413,4,67,免费评估
43,龙比亚大学Napier University,61.3,90.0,89.3,78.5,15.7,3,375,-,-,免费评估
44,金斯顿大学Kingston University,61.1,81.7,81.7,62.0,6.7,7,282,-,-,免费评估
45,罗汉普顿大学Roehampton University,61.0,78.4,87.1,81.2,12.2,3,283,7,-,免费评估
46,亚伯大学Aberystwyth University,58.8,86.2,88.2,67.6,14.6,4,347,5,63,免费评估
47,班戈大学Bangor University,57.9,88.4,90.2,76.4,12.9,2,316,2,72,免费评估
47,阿伯丁大学University of Aberdeen,57.9,85.9,88.7,71.5,15.5,3,431,4,64,免费评估
49,索尔福德大学University of Salford,57.0,77.5,84.9,76.6,12.8,4,323,5,57,免费评估
50,谢菲尔德哈莱姆大学Sheffield Hallam University,56.3,87.0,83.5,68.1,15.4,6,299,-,-,免费评估
51,威斯敏斯特大学University of Westminster,54.4,82.9,83.7,77.8,10.2,4,302,7,36,免费评估
52,利物浦约翰摩尔斯大学Liverpool John Moores University,53.7,68.6,74.2,67.2,-,2,-,10,59,免费评估
53,伦敦都市大学London Metropolitan University,52.7,68.0,78.7,69.4,9.2,4,221,7,-,免费评估
54,朴茨茅斯大学University of Portsmouth,51.6,73.4,79.8,69.0,17.7,5,296,5,73,免费评估
55,曼彻斯特城市大学Manchester Metropolitan University,51.2,75.3,82.3,74.6,11.6,4,320,3,51,免费评估
56,思克莱德大学University of Strathclyde,49.1,90.2,93.7,70.0,20,3,469,1,61,免费评估
57,约克圣约翰大学York St John University,48.9,85.7,90.6,78.5,27.4,2,292,7,-,免费评估
58,赫特福德大学University of Hertfordshire,48.6,83.0,84.8,71.7,15.3,3,351,7,38,免费评估
59,阿尔斯特大学University of Ulster,45.4,83.2,81.0,62.7,13.9,4,294,2,-,免费评估
60,中央兰开夏大学University of Central Lancashire,43.1,67.6,79.5,71.1,19,5,301,3,-,免费评估
61,诺丁汉特伦特大学Nottingham Trent University,41.2,76.0,77.9,66.5,-,5,292,2,59,免费评估
62,Leeds Met,38.8,88.5,83.1,72.2,24.1,3,267,5,-,免费评估
63,切斯特大学University of Chester,33.1,72.0,75.8,55.2,14,3,291,2,-,免费评估
