Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,利物浦大学The University of Liverpool,100.0,97.0,96.7,78.6,9.4,8,152,7.0,71.0,免费评估
2,爱丁堡大学The University of Edinburgh,90.6,84.2,86.8,46.2,9.6,10,195,7.0,,免费评估
3,阿伯丁大学University of Aberdeen,90.2,98.0,96.8,77.2,15.9,7,189,9.0,76.0,免费评估
4,布里斯托大学University of Bristol,86.0,89.1,92.3,76.8,12.3,7,175,6.0,74.0,免费评估
5,King's College London,82.0,89.1,91.8,57.1,9.0,6,170,5.0,74.0,免费评估
6,利兹大学University of Leeds,80.9,96.0,94.8,73.1,12.8,6,168,5.0,78.0,免费评估
7,莱斯特大学University of Leicester,78.6,92.9,94.3,66.9,12.4,8,156,3.0,74.0,免费评估
8,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,78.1,91.6,96.0,86.1,15.5,3,153,5.0,90.0,免费评估
9,基尔大学Keele University,77.9,99.0,98.0,87.2,16.0,4,134,1.0,,免费评估
10,曼彻斯特大学The University of Manchester,77.5,95.0,90.0,64.1,12.6,5,170,4.0,67.0,免费评估
11,格拉斯哥大学University of Glasgow,74.8,86.1,93.5,60.4,17.7,7,208,7.0,78.0,免费评估
11,萨塞克斯大学University of Sussex,74.8,95.0,94.8,70.6,17.3,10,139,7.0,85.0,免费评估
13,班戈大学Bangor University,74.3,85.8,90.7,75.0,13.9,4,121,7.0,70.0,免费评估
14,东伦敦大学University of East London,68.2,90.6,90.9,76.6,17.0,4,136,8.0,82.0,免费评估
15,朴茨茅斯大学University of Portsmouth,61.9,84.1,93.0,75.4,15.1,4,122,8.0,,免费评估
16,剑桥安鲁大学Anglia Ruskin University,60.2,91.0,91.3,83.4,15.7,5,101,,,免费评估
17,英国女王大学Queen's University Belfast,59.7,95.0,94.5,72.5,22.1,3,160,9.0,76.0,免费评估
18,拉夫堡大学Loughborough University,58.6,93.4,92.8,69.0,17.2,5,143,2.0,82.0,免费评估
19,Plymouth,57.1,82.0,86.7,75.4,17.4,4,134,5.0,70.0,免费评估
20,中央兰开夏大学University of Central Lancashire,55.0,84.8,91.0,72.3,21.9,4,147,,,免费评估
21,牛津布鲁克斯大学Oxford Brookes University,53.4,88.0,89.0,60.1,18.6,6,124,7.0,,免费评估
22,阿尔斯特大学University of Ulster,52.8,89.7,88.1,67.8,16.2,3,124,5.0,72.0,免费评估
23,伯明翰大学University of Birmingham,51.6,79.0,88.7,41.0,18.3,5,159,7.0,74.0,免费评估
24,"圣乔治医学院St George's, University of London",50.1,78.2,78.3,56.9,14.3,7,124,,,免费评估
25,西英格兰大学University of the West of England,40.0,84.8,90.0,67.4,19.8,3,106,,,免费评估
26,"特威克南圣玛丽大学St Mary's, Twickenham",34.0,71.5,79.7,47.5,18.6,2,139,1.0,82.0,免费评估
