Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,583.0,3.85,3.02,85.0,100.0,免费评估
2,牛津大学University of Oxford,586.0,3.8,3.07,70.0,95.4,免费评估
3,杜伦大学Durham University,504.0,4.17,2.87,,94.4,免费评估
4,纽卡斯尔大学Newcastle University,,4.14,3.04,,93.4,免费评估
5,曼彻斯特大学The University of Manchester,414.0,4.09,3.16,65.0,92.0,免费评估
6,伦敦大学亚非学院SOAS University of London,437.0,4.06,2.78,65.0,90.0,免费评估
7,诺丁汉大学University of Nottingham,363.0,3.91,2.75,75.0,89.3,免费评估
8,利兹大学University of Leeds,414.0,3.96,2.91,65.0,89.0,免费评估
9,爱丁堡大学The University of Edinburgh,474.0,3.91,2.91,50.0,87.5,免费评估
10,切斯特大学University of Chester,,4.21,2.08,,87.1,免费评估
11,赫尔大学The University of Hull,339.0,4.2,2.8,,86.9,免费评估
12,谢菲尔德大学The University of Sheffield,381.0,4.06,2.77,60.0,86.1,免费评估
13,威斯敏斯特大学University of Westminster,,3.79,2.7,,82.0,免费评估
14,牛津布鲁克斯大学Oxford Brookes University,342.0,4.29,,50.0,80.0,免费评估
15,肯特大学University of Kent,306.0,3.96,,,76.9,免费评估
16,圣大卫三一学院University of Wales Trinity Saint David,342.0,4.13,,40.0,76.7,免费评估
17,中央兰开夏大学University of Central Lancashire,312.0,3.91,,45.0,75.4,免费评估
18,伦敦大学金史密斯学院Goldsmiths University of London,265.0,3.89,,,74.6,免费评估
19,诺丁汉特伦特大学Nottingham Trent University,288.0,3.77,,,74.5,免费评估
