Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,剑桥大学University of Cambridge,UnitedKingdom,51.8,52.9,66.8,100.0,65.5,283.5,免费评估
2,Xian Jiao Tong University,China,95.8,52.0,43.2,99.4,0.0,255.8,免费评估
2,麻省理工学院Massachusetts Institute of Technology,UnitedStates,49.0,56.7,71.0,82.4,53.5,255.8,免费评估
4,"加利福尼亚大学圣地亚哥分校University of California,San Diego",UnitedStates,27.2,50.8,73.1,59.7,100.0,252.4,免费评估
5,斯坦福大学Stanford University,UnitedStates,36.7,56.3,63.9,70.0,75.6,251.4,免费评估
6,西北大学Northwestern University,UnitedStates,34.9,55.6,81.6,49.4,92.6,248.8,免费评估
7,德克萨斯A&M大学Texas A & M University,UnitedStates,53.3,48.7,58.8,61.9,70.7,246.3,免费评估
8,Tsinghua University,China,90.1,49.1,51.3,96.2,0.0,245.8,免费评估
9,Shanghai Jiao Tong University,China,100.0,48.7,48.5,82.3,0.0,240.6,免费评估
10,加利福尼亚理工学院California Institute of Technology,UnitedStates,23.2,54.3,65.5,59.3,84.5,234.4,免费评估
11,"密歇根大学安娜堡分校University of Michigan,Ann Arbor",UnitedStates,60.1,49.9,67.4,77.0,26.7,227.2,免费评估
12,哈佛大学Harvard University,UnitedStates,23.5,50.8,62.9,45.1,92.6,224.6,免费评估
13,"明尼苏达大学双城校区University of Minnesota,Twin Cities",UnitedStates,39.2,49.1,59.2,53.8,65.5,219.5,免费评估
14,Korea Advanced Institute of Science and Technology,SouthKorea,53.7,47.1,45.1,61.1,46.3,217.2,免费评估
15,Harbin Institute of Technology,China,84.0,47.9,47.2,70.2,0.0,211.5,免费评估
16,帝国理工学院Imperial College London,UnitedKingdom,51.0,57.5,68.1,86.9,0.0,209.1,免费评估
17,"加州大学伯克利分校University of California,Berkeley",UnitedStates,39.6,53.8,74.2,54.0,46.3,208.6,免费评估
18,伊利诺伊大学香槟分校University of Illinois at Urbana-Champaign,UnitedStates,49.9,51.1,67.2,63.6,26.7,204.7,免费评估
19,Huazhong University of Science and Technology,China,71.4,55.2,47.2,68.0,0.0,203.9,免费评估
20,Beihang University,China,78.7,47.1,45.0,66.9,0.0,201.7,免费评估
21,德克萨斯大学奥斯汀分校The University of Texas at Austin,UnitedStates,36.1,47.4,54.3,45.6,59.8,199.7,免费评估
22,佐治亚理工学院Georgia Institute of Technology,UnitedStates,64.6,47.9,62.9,73.7,0.0,198.8,免费评估
23,Zhejiang University,China,71.4,45.8,51.9,70.7,0.0,198.3,免费评估
24,University of Science and Technology of China,China,48.0,62.0,58.0,74.0,0.0,195.6,免费评估
25,Dalian University of Technology,China,72.7,48.2,48.0,64.0,0.0,194.4,免费评估
26,普渡大学Purdue University,UnitedStates,62.4,50.6,58.6,69.5,0.0,194.2,免费评估
27,Nanyang Technological University,Singapore,57.2,54.1,80.6,62.8,0.0,190.2,免费评估
28,马里兰大学University of Maryland-College Park,UnitedStates,42.0,50.1,63.7,56.8,26.7,188.4,免费评估
29,香港理工大学The Hong Kong Polytechnic University,China-HongKong,59.7,56.5,56.6,59.5,0.0,187.0,免费评估
30,Polytechnic Institute of Milan,Italy,55.1,57.1,65.2,59.9,0.0,185.1,免费评估
31,Delft University of Technology,Netherlands,53.1,54.3,76.5,59.9,0.0,182.6,免费评估
32,普林斯顿大学Princeton University,UnitedStates,29.3,69.0,77.9,68.7,0.0,182.5,免费评估
33,King Abdulaziz University,SaudiArabia,36.7,88.7,100.0,35.3,0.0,180.7,免费评估
34,Tianjin University,China,69.0,49.1,54.3,50.6,0.0,179.7,免费评估
35,伦斯勒理工学院Rensselaer Polytechnic Institute,UnitedStates,28.5,56.3,58.0,44.0,37.8,178.1,免费评估
36,Chongqing University,China,63.0,49.9,51.8,52.0,0.0,175.3,免费评估
37,卡内基梅隆大学Carnegie Mellon University,UnitedStates,30.1,50.6,62.1,35.3,46.3,174.7,免费评估
38,南安普顿大学University of Southampton,UnitedKingdom,40.4,52.9,78.4,65.3,0.0,174.3,免费评估
39,National University of Singapore,Singapore,52.8,55.4,78.8,49.6,0.0,173.6,免费评估
40,Nanjing University of Aeronautics and Astronautics,China,66.7,46.1,40.3,52.5,0.0,173.3,免费评估
41,康奈尔大学Cornell University,UnitedStates,27.0,45.8,54.1,50.8,37.8,172.3,免费评估
42,Quaid-i-Azam University,Pakistan,23.3,100.0,87.3,30.5,0.0,171.3,免费评估
43,Swiss Federal Institute of Technology Zurich,Switzerland,47.0,51.1,70.8,58.9,0.0,171.1,免费评估
44,KTH Royal Institute of Technology,Sweden,48.4,48.4,71.4,59.7,0.0,170.8,免费评估
45,新南威尔士大学The University of New South Wales,Australia,45.7,55.4,82.8,52.5,0.0,170.1,免费评估
46,KU Leuven,Belgium,41.2,63.7,79.2,48.7,0.0,169.4,免费评估
47,Islamic Azad University,Iran,74.5,55.8,49.5,28.5,0.0,168.8,免费评估
48,科罗拉多大学波尔得分校University of Colorado Boulder,UnitedStates,27.9,49.1,64.6,40.9,37.8,168.7,免费评估
49,Northwestern Polytechnical University,China,65.0,50.1,51.8,43.2,0.0,168.6,免费评估
50,佛罗里达大学University of Florida,UnitedStates,34.6,48.7,53.5,36.6,37.8,168.4,免费评估
