Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,Massachusetts Institute of Technology (MIT),United States,71.6,87.7,72.8,100.0,95.7,369.6,免费评估
2,"University of California, Berkeley",United States,67.9,84.9,74.2,99.0,100.0,366.7,免费评估
3,剑桥大学University of Cambridge,United Kingdom,62.3,74.8,85.9,85.2,89.0,328.5,免费评估
4,Stanford University,United States,54.3,100.0,72.3,79.2,64.5,312.5,免费评估
5,Northwestern University,United States,59.6,80.2,67.3,64.2,88.2,305.6,免费评估
6,Georgia Institute of Technology,United States,71.8,80.6,72.3,48.5,73.6,288.9,免费评估
7,Harvard University,United States,53.8,85.8,73.4,79.2,54.0,287.4,免费评估
8,University of Illinois at Urbana-Champaign,United States,57.5,74.2,66.7,52.4,86.6,284.0,免费评估
9,"University of California, Los Angeles",United States,48.0,90.8,72.6,48.5,76.4,278.2,免费评估
10,Pennsylvania State University - University Park,United States,60.8,71.8,73.6,48.5,64.5,260.4,免费评估
11,牛津大学University of Oxford,United Kingdom,52.3,85.6,82.5,65.7,28.9,248.9,免费评估
12,University of Michigan-Ann Arbor,United States,57.3,72.5,64.2,56.0,47.1,245.8,免费评估
13,"The Imperial College of Science, Technology and Medicine",United Kingdom,59.7,75.8,81.5,44.3,40.8,236.9,免费评估
14,Cornell University,United States,42.7,80.4,66.3,48.5,45.6,230.5,免费评估
15,Tsinghua University,China,100.0,69.4,50.5,46.4,0.0,225.9,免费评估
16,The University of Texas at Austin,United States,53.7,87.1,62.7,42.0,28.9,224.2,免费评估
17,Pierre and Marie Curie University - Paris 6,France,60.1,62.3,76.1,56.0,28.9,222.5,免费评估
18,"University of California, Santa Barbara",United States,42.8,87.5,71.4,48.5,28.9,222.0,免费评估
19,Swiss Federal Institute of Technology Lausanne,Switzerland,56.9,88.7,83.7,59.4,0.0,221.8,免费评估
20,California Institute of Technology,United States,39.2,79.1,69.6,48.5,40.8,221.5,免费评估
20,Nanyang Technological University,Singapore,82.9,85.6,79.6,37.0,0.0,221.5,免费评估
22,University of Chicago,United States,60.7,79.1,65.0,68.6,0.0,221.4,免费评估
23,Tohoku University,Japan,80.4,56.5,66.7,67.2,0.0,217.5,免费评估
24,National University of Singapore,Singapore,75.3,78.9,74.5,46.4,0.0,215.5,免费评估
25,The University of Tokyo,Japan,65.7,61.5,57.8,74.1,0.0,212.8,免费评估
26,"University of California, San Diego",United States,44.7,72.0,71.1,34.3,45.6,210.9,免费评估
27,"University of California, Riverside",United States,32.0,82.5,65.9,19.8,57.7,205.2,免费评估
28,Swiss Federal Institute of Technology Zurich,Switzerland,59.1,70.8,79.5,52.4,0.0,198.2,免费评估
29,Rice University,United States,42.0,99.7,70.3,42.0,0.0,197.7,免费评估
30,Shanghai Jiao Tong University,China,84.5,67.9,54.3,34.3,0.0,197.5,免费评估
31,Zhejiang University,China,83.5,69.9,54.2,31.3,0.0,195.5,免费评估
32,University of Science and Technology of China,China,73.7,76.4,51.1,34.3,0.0,194.7,免费评估
33,Princeton University,United States,35.0,75.8,64.9,42.0,28.9,194.6,免费评估
34,Kyoto University,Japan,65.2,60.1,55.7,57.7,0.0,194.2,免费评估
35,University of Paris-Sud (Paris 11),France,43.6,63.9,78.0,42.0,28.9,194.1,免费评估
36,University of Wisconsin - Madison,United States,46.2,71.8,62.3,34.3,28.9,193.6,免费评估
37,University of Pennsylvania,United States,40.4,83.9,62.9,56.0,0.0,192.9,免费评估
38,Fudan University,China,65.9,83.3,55.1,31.3,0.0,191.5,免费评估
39,伦敦大学学院University College London,United Kingdom,47.5,67.9,80.4,59.4,0.0,190.9,免费评估
40,Peking University,China,73.0,75.5,54.0,31.3,0.0,190.7,免费评估
41,Carnegie Mellon University,United States,35.7,71.6,65.5,19.8,50.0,190.2,免费评估
42,Korea Advanced Institute of Science and Technology,South Korea,69.1,73.0,53.8,37.0,0.0,189.8,免费评估
43,Université Grenoble Alpes,France,60.0,62.6,79.1,50.5,0.0,188.9,免费评估
44,TU Dresden,Germany,60.3,65.0,72.4,48.5,0.0,188.3,免费评估
45,Rensselaer Polytechnic Institute,United States,34.6,71.8,64.3,28.0,40.8,188.1,免费评估
46,Weizmann Institute of Science,Israel,26.7,71.6,75.6,24.3,50.0,187.7,免费评估
47,Seoul National University,South Korea,78.2,67.4,53.4,31.3,0.0,187.5,免费评估
48,Sungkyunkwan University,South Korea,70.5,71.8,51.1,31.3,0.0,183.8,免费评估
49,King Abdullah University of Science and Technology,Saudi Arabia,39.9,83.1,86.6,42.0,0.0,182.3,免费评估
50,University of Massachusetts Amherst,United States,31.6,74.6,65.2,19.8,40.8,179.8,免费评估
