Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,241.0,4.03,3.48,96.0,100.0,免费评估
2,帝国理工学院Imperial College London,235.0,3.9,3.34,86.0,97.3,免费评估
3,布里斯托大学University of Bristol,211.0,4.33,3.3,76.0,95.3,免费评估
4,南安普顿大学University of Southampton,189.0,3.88,3.23,86.0,95.0,免费评估
5,巴斯大学University of Bath,194.0,4.16,3.08,80.0,94.2,免费评估
6,利兹大学University of Leeds,175.0,4.28,3.14,82.0,94.1,免费评估
7,格拉斯哥大学University of Glasgow,201.0,3.97,3.25,76.0,93.9,免费评估
8,拉夫堡大学Loughborough University,167.0,3.93,3.08,86.0,93.6,免费评估
9,谢菲尔德大学The University of Sheffield,160.0,3.94,3.11,86.0,93.2,免费评估
10,诺丁汉大学University of Nottingham,169.0,4.04,3.16,80.0,93.0,免费评估
11,思克莱德大学University of Strathclyde,201.0,3.89,3.03,74.0,92.6,免费评估
12,莱斯特大学University of Leicester,140.0,3.81,2.99,88.0,92.3,免费评估
13,曼彻斯特大学The University of Manchester,174.0,3.42,3.11,82.0,91.8,免费评估
14,萨里大学University of Surrey,164.0,4.16,2.98,76.0,91.8,免费评估
15,伦敦大学玛丽女王学院Queen Mary University of London,149.0,3.88,3.29,78.0,91.7,免费评估
16,斯旺西大学Swansea University,146.0,3.64,3.29,80.0,91.4,免费评估
17,英国女王大学Queen's University Belfast,155.0,3.95,2.99,76.0,91.3,免费评估
18,西英格兰大学University of the West of England,126.0,3.92,2.85,92.0,91.1,免费评估
19,利物浦大学The University of Liverpool,146.0,3.95,3.14,76.0,90.8,免费评估
20,布鲁内尔大学Brunel University,153.0,3.77,2.72,80.0,90.5,免费评估
21,考文垂大学Coventry University,132.0,4.25,2.62,82.0,90.1,免费评估
22,伦敦城市大学City University London,126.0,3.94,2.85,,88.8,免费评估
23,阿斯顿大学Aston University,141.0,3.9,2.83,72.0,88.7,免费评估
24,赫特福德大学University of Hertfordshire,123.0,3.89,2.52,78.0,88.6,免费评估
25,普利茅斯大学University of Plymouth,111.0,3.99,2.72,76.0,88.0,免费评估
26,谢菲尔德哈莱姆大学Sheffield Hallam University,118.0,3.99,2.55,70.0,87.4,免费评估
27,蒂赛德大学Teesside University,120.0,4.14,2.63,,87.4,免费评估
28,中央兰开夏大学University of Central Lancashire,138.0,3.76,2.63,,87.3,免费评估
29,萨塞克斯大学University of Sussex,135.0,3.84,,88.0,87.1,免费评估
30,斯塔福德郡大学Staffordshire University,120.0,4.2,2.26,74.0,86.8,免费评估
31,西苏格兰大学University of the West of Scotland,,4.44,2.48,62.0,86.4,免费评估
32,朴茨茅斯大学University of Portsmouth,105.0,4.05,2.46,70.0,86.1,免费评估
33,索尔福德大学University of Salford,132.0,3.64,2.49,62.0,84.2,免费评估
34,伍尔弗汉普顿大学University of Wolverhampton,81.0,4.04,2.2,,84.0,免费评估
35,南威尔士大学The University of South Wales,115.0,3.55,2.47,64.0,83.6,免费评估
36,金斯顿大学Kingston University,113.0,3.64,2.32,62.0,83.0,免费评估
37,布莱顿大学University of Brighton,117.0,3.46,2.67,56.0,82.8,免费评估
