Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,牛津大学University of Oxford,199.0,,3.62,78.0,100.0,免费评估
2,剑桥大学University of Cambridge,198.0,,3.51,78.0,99.8,免费评估
3,圣安德鲁斯大学University of St Andrews,215.0,4.37,3.29,71.0,97.6,免费评估
4,巴斯大学University of Bath,193.0,4.02,3.41,82.0,97.4,免费评估
5,"King's College London, University of London",184.0,4.25,3.34,,96.5,免费评估
6,格拉斯哥大学University of Glasgow,194.0,3.79,3.21,77.0,95.8,免费评估
7,布里斯托大学University of Bristol,172.0,3.89,3.2,83.0,95.6,免费评估
8,埃克塞特大学University of Exeter,169.0,3.94,3.22,83.0,95.4,免费评估
9,伦敦大学学院University College London,176.0,3.96,3.3,75.0,95.0,免费评估
10,兰卡斯特大学Lancaster University,150.0,4.22,3.02,82.0,94.9,免费评估
11,杜伦大学Durham University,190.0,3.85,3.04,74.0,94.7,免费评估
12,约克大学The University of York,155.0,4.21,3.46,75.0,94.4,免费评估
13,纽卡斯尔大学Newcastle University,158.0,4.05,3.37,77.0,94.4,免费评估
14,爱丁堡大学The University of Edinburgh,197.0,3.57,3.35,67.0,93.7,免费评估
15,卡迪夫大学Cardiff University,160.0,4.18,3.52,68.0,93.7,免费评估
16,萨塞克斯大学University of Sussex,144.0,3.91,3.36,80.0,93.5,免费评估
17,伯明翰大学University of Birmingham,154.0,3.68,3.41,78.0,93.4,免费评估
18,肯特大学University of Kent,147.0,3.94,2.96,79.0,93.4,免费评估
19,拉夫堡大学Loughborough University,149.0,4.13,3.24,71.0,93.2,免费评估
20,阿伯丁大学University of Aberdeen,167.0,4.16,3.23,65.0,93.1,免费评估
21,斯旺西大学Swansea University,131.0,3.88,3.18,83.0,93.0,免费评估
22,谢菲尔德大学The University of Sheffield,141.0,4.07,3.19,76.0,92.9,免费评估
23,思克莱德大学University of Strathclyde,189.0,4.15,2.8,60.0,92.8,免费评估
24,诺丁汉大学University of Nottingham,156.0,3.92,3.19,73.0,92.7,免费评估
25,伦敦大学皇家霍洛威学院Royal Holloway University of London,147.0,4.19,3.44,69.0,92.6,免费评估
26,南安普顿大学University of Southampton,153.0,4.09,3.21,67.0,92.5,免费评估
27,萨里大学University of Surrey,149.0,3.97,2.86,76.0,92.3,免费评估
28,斯特林大学University of Stirling,154.0,4.08,3.27,67.0,92.3,免费评估
29,华威大学The University of Warwick,143.0,3.91,3.29,71.0,92.0,免费评估
30,朴茨茅斯大学University of Portsmouth,122.0,4.09,2.8,79.0,91.8,免费评估
31,利兹大学University of Leeds,158.0,4.0,3.07,65.0,91.7,免费评估
32,曼彻斯特大学The University of Manchester,154.0,4.03,3.23,62.0,91.5,免费评估
33,利物浦大学The University of Liverpool,143.0,4.0,3.15,69.0,91.5,免费评估
34,诺丁汉特伦特大学Nottingham Trent University,125.0,4.08,2.89,78.0,91.4,免费评估
35,班戈大学Bangor University,120.0,4.31,3.28,71.0,91.4,免费评估
36,University of East Anglia UEA,143.0,3.95,3.1,66.0,90.9,免费评估
37,埃塞克斯大学University of Essex,107.0,4.07,3.3,73.0,90.6,免费评估
38,邓迪大学University of Dundee,170.0,3.92,3.18,57.0,90.6,免费评估
39,"Aston University, Birmingham",120.0,4.0,3.37,70.0,90.5,免费评估
40,阿伯泰邓迪大学University of Abertay Dundee,141.0,4.23,2.73,62.0,90.0,免费评估
41,"Northumbria University, Newcastle",137.0,4.13,2.69,64.0,89.8,免费评估
42,龙比亚大学Napier University,171.0,4.19,2.65,55.0,89.8,免费评估
43,德蒙福特大学De Montfort University,109.0,4.15,2.55,76.0,89.7,免费评估
