Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,83.7%,85.5%,67.0%,239,93.5%,100.0,免费评估
2,格拉斯哥大学University of Glasgow,79.4%,85.4%,47.2%,198,100.0%,95.8,免费评估
3,帝国理工学院Imperial College London,78.4%,84.1%,61.5%,220,87.5%,95.5,免费评估
4,巴斯大学University of Bath,78.4%,78.1%,52.9%,196,97.5%,94.6,免费评估
4,南安普顿大学University of Southampton,82.5%,87.1%,52.3%,181,93.5%,94.6,免费评估
6,布里斯托大学University of Bristol,82.2%,84.8%,52.3%,190,91.9%,94.5,免费评估
7,阿伯丁大学University of Aberdeen,89.2%,90.0%,28.4%,159,95.7%,92.8,免费评估
8,埃克塞特大学University of Exeter,85.1%,86.1%,36.4%,155,96.8%,92.4,免费评估
9,谢菲尔德大学The University of Sheffield,79.4%,82.4%,43.1%,160,97.2%,92.0,免费评估
10,爱丁堡大学The University of Edinburgh,77.0%,80.0%,50.3%,187,85.7%,91.0,免费评估
11,卡迪夫大学Cardiff University,82.2%,87.7%,35.0%,150,93.4%,90.8,免费评估
11,诺丁汉大学University of Nottingham,84.3%,86.2%,40.8%,157,87.8%,90.8,免费评估
13,斯旺西大学Swansea University,79.6%,84.9%,45.5%,133,96.4%,90.6,免费评估
13,思克莱德大学University of Strathclyde,76.6%,80.3%,35.7%,191,90.3%,90.6,免费评估
13,伯明翰大学University of Birmingham,85.6%,86.8%,21.9%,163,92.7%,90.6,免费评估
16,赫瑞瓦特大学Heriot Watt University,80.3%,80.5%,47.8%,175,84.7%,90.5,免费评估
17,拉夫堡大学Loughborough University,83.0%,87.2%,26.9%,151,95.3%,90.4,免费评估
18,利兹大学University of Leeds,81.0%,86.9%,32.0%,169,87.1%,89.8,免费评估
19,阿尔斯特大学University of Ulster,90.2%,89.6%,28.6%,118,92.6%,89.7,免费评估
20,邓迪大学University of Dundee,80.8%,81.6%,46.2%,159,84.9%,89.6,免费评估
21,伦敦大学学院University College London,79.3%,79.5%,23.1%,176,93.2%,89.4,免费评估
22,曼彻斯特大学The University of Manchester,78.2%,80.2%,36.4%,170,88.5%,89.3,免费评估
23,萨里大学University of Surrey,79.3%,83.8%,30.8%,161,89.7%,89.0,免费评估
24,利物浦大学The University of Liverpool,76.0%,81.4%,32.1%,135,97.3%,88.3,免费评估
25,纽卡斯尔大学Newcastle University,72.8%,76.1%,40.9%,154,88.9%,87.2,免费评估
26,英国女王大学Queen's University Belfast,73.6%,75.0%,31.3%,149,94.3%,87.1,免费评估
27,诺桑比亚大学Northumbria University,82.6%,82.4%,30.7%,132,86.7%,87.0,免费评估
28,蒂赛德大学Teesside University,87.1%,83.1%,5.8%,135,92.6%,86.9,免费评估
29,西苏格兰大学University of the West of Scotland,85.0%,82.2%,9.0%,151*,88.5%,86.7,免费评估
30,诺丁汉特伦特大学Nottingham Trent University,85.0%,80.7%,3.4%,135,95.3%,86.5,免费评估
31,考文垂大学Coventry University,85.4%,87.6%,10.3%,123,90.8%,86.4,免费评估
32,阿伯泰邓迪大学University of Abertay Dundee,85.0%,83.6%,16.3%,137,85.7%,86.2,免费评估
33,布拉德福德大学University of Bradford,80.7%,84.3%,17.8%,120,91.9%,85.8,免费评估
34,龙比亚大学Napier University,79.1%,82.3%,7.7%,143,91.2%,85.5,免费评估
35,普利茅斯大学University of Plymouth,80.6%,80.8%,15.7%,117,90.0%,84.6,免费评估
35,中央兰开夏大学University of Central Lancashire,83.2%,81.4%,7.1%,131,,84.6,免费评估
37,伍尔弗汉普顿大学University of Wolverhampton,86.4%,88.1%,,93,92.3%,83.9,免费评估
38,朴茨茅斯大学University of Portsmouth,80.0%,79.7%,9.1%,114,89.6%,83.3,免费评估
39,剑桥安鲁大学Anglia Ruskin University,85.5%,88.2%,5.2%,111,82.4%,83.2,免费评估
40,格林威治大学The University of Greenwich,75.1%,70.6%,5.5%,137,92.9%,83.0,免费评估
41,利兹贝克特大学Leeds Beckett University,83.2%,87.0%,5.6%,103,85.7%,82.9,免费评估
41,布鲁内尔大学Brunel University,69.5%,76.1%,23.7%,139,85.5%,82.9,免费评估
43,西英格兰大学University of the West of England,71.8%,78.2%,10.6%,132,89.5%,82.6,免费评估
44,索尔福德大学University of Salford,73.4%,72.6%,19.6%,137,84.1%,82.4,免费评估
45,泰晤士河谷大学Thames Valley University,85.3%,79.9%,,122,81.0%,82.0,免费评估
46,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,72.1%,79.4%,9.1%,162,76.3%,81.5,免费评估
47,伦敦城市大学City University London,72.0%,75.0%,23.1%,119,80.6%,80.8,免费评估
48,伦敦南岸大学London South Bank University,74.0%,76.1%,19.6%,107,82.2%,80.6,免费评估
49,南威尔士大学The University of South Wales,81.1%,83.6%,,122,76.0%,80.3,免费评估
50,利物浦约翰摩尔斯大学Liverpool John Moores University,70.3%,72.9%,,144,83.3%,79.9,免费评估
51,德比大学University of Derby,75.3%,80.2%,6.7%,91,85.3%,79.6,免费评估
52,东伦敦大学University of East London,81.0%,82.4%,2.3%,121,72.1%,79.5,免费评估
53,金斯顿大学Kingston University,80.5%,80.5%,2.9%,123,66.1%,77.9,免费评估
54,波尔顿大学University of Bolton,63.2%,68.6%,,130*,59.1%,71.3,免费评估
55,布莱顿大学University of Brighton,58.1%,62.2%,5.1%,109,64.2%,69.9,免费评估
