Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,阿尔斯特大学University of Ulster,100.0,97.0,98.5,95.0,11,4,375,8,-,免费评估
2,英国女王大学Queen's University Belfast,96.1,98.0,96.8,89.4,14.9,5,-,6,99,免费评估
3,卡迪夫大学Cardiff University,91.5,95.0,93.0,70.7,16.5,9,500,4,98,免费评估
4,罗伯特高登大学The Robert Gordon University,89.6,97.0,95.5,72.0,17.5,3,450,7,100,免费评估
5,诺丁汉大学University of Nottingham,85.8,86.9,80.8,59.4,13.8,9,455,7,97,免费评估
6,布里斯托大学University of Bristol,84.6,88.0,90.8,68.9,9.3,9,438,2,-,免费评估
7,雷丁大学University of Reading,83.4,94.0,90.3,64.0,14.6,7,371,7,100,免费评估
8,哈德斯菲尔德大学University of Huddersfield,83.3,93.0,93.5,58.5,15.7,6,381,9,98,免费评估
9,基尔大学Keele University,82.8,96.0,96.0,71.1,17.3,6,391,4,100,免费评估
10,利兹大学University of Leeds,79.7,100.0,95.5,87.4,10.9,3,406,2,-,免费评估
11,伦敦大学学院University College London,79.1,83.2,84.3,55.5,12.9,9,460,5,94,免费评估
12,阿斯顿大学Aston University,79.0,95.0,88.7,75.2,20.2,5,405,6,99,免费评估
13,曼彻斯特大学The University of Manchester,78.9,84.2,84.3,66.2,11.8,10,440,4,93,免费评估
14,布莱顿大学University of Brighton,78.5,89.9,93.2,75.4,22.8,3,395,8,95,免费评估
15,巴斯大学University of Bath,77.3,90.1,90.0,62.4,16.7,5,438,5,95,免费评估
16,伦敦国王学院King's College London,76.8,93.1,95.5,66.9,16.7,7,415,6,88,免费评估
17,伯明翰大学University of Birmingham,76.5,93.1,96.8,62.5,13.8,4,406,-,-,免费评估
18,思克莱德大学University of Strathclyde,75.3,83.0,87.0,57.1,19.6,7,508,6,96,免费评估
18,梅德韦药学院Medway School of Pharmacy,75.3,85.1,85.5,62.7,14.8,6,341,8,98,免费评估
20,东英吉利大学University of East Anglia,74.8,99.0,96.5,70.7,17.5,4,413,2,96,免费评估
21,利物浦约翰摩尔斯大学Liverpool John Moores University,66.1,90.0,81.4,57.8,21.1,3,366,8,100,免费评估
22,德蒙福特大学De Montfort University,65.8,95.0,90.8,65.9,17.3,3,324,6,95,免费评估
23,金斯顿大学Kingston University,65.1,80.2,85.4,62.5,22.6,3,348,9,94,免费评估
24,桑德兰大学University of Sunderland,62.6,83.0,80.2,53.0,15.5,4,335,9,96,免费评估
25,朴茨茅斯大学University of Portsmouth,62.3,89.1,87.3,70.9,15,4,347,4,89,免费评估
26,赫特福德大学University of Hertfordshire,61.5,87.0,83.7,59.4,15.2,4,333,7,92,免费评估
27,中央兰开夏大学University of Central Lancashire,60.0,77.8,78.5,62.8,24.4,3,384,6,100,免费评估
28,布拉德福德大学University of Bradford,57.3,88.9,80.1,58.8,22.8,4,359,7,92,免费评估
29,利物浦大学The University of Liverpool,55.5,92.9,90.8,49.7,-,10,420,3,71,免费评估
30,东伦敦大学University of East London,39.3,87.0,93.8,83.7,39.9,3,236,2,-,免费评估
31,伦敦都市大学London Metropolitan University,36.6,90.9,92.7,77.5,27,3,206,1,-,免费评估
