Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,帝国理工学院Imperial College London,100.0,100.0,99.5,98.0,11,-,540,8,85,免费评估
2,圣安德鲁斯大学University of St Andrews,78.4,93.0,100.0,67.2,10.2,5,488,8,-,免费评估
3,雷丁大学University of Reading,73.0,89.0,92.2,68.0,6.5,10,406,3,-,免费评估
4,伦敦大学学院University College London,72.0,73.6,80.3,61.2,8.8,10,459,-,-,免费评估
5,杜伦大学Durham University,71.3,90.9,92.0,62.9,13.6,4,502,8,95,免费评估
6,伦敦大学皇家霍洛威学院Royal Holloway University of London,68.6,99.0,97.5,71.5,12,6,361,9,79,免费评估
7,曼彻斯特大学The University of Manchester,67.0,83.6,89.2,67.8,9.4,9,417,5,72,免费评估
8,莱斯特大学University of Leicester,66.7,91.0,93.3,79.1,11.3,6,413,7,66,免费评估
9,东英吉利大学University of East Anglia,65.7,95.6,96.0,64.8,9.1,7,434,5,66,免费评估
9,格拉斯哥大学University of Glasgow,65.7,94.0,96.5,62.3,8.8,6,509,6,54,免费评估
11,利物浦大学The University of Liverpool,61.0,90.7,93.8,68.8,18.1,7,407,8,71,免费评估
12,爱丁堡大学The University of Edinburgh,60.7,82.9,88.9,50.5,12.3,9,507,5,64,免费评估
13,纽卡斯尔大学Newcastle University,60.6,88.5,88.5,68.7,10.9,8,360,7,-,免费评估
14,西英格兰大学University of the West of England,59.5,89.0,89.3,66.9,-,4,322,9,-,免费评估
15,斯特林大学University of Stirling,59.0,92.0,91.5,62.7,10.8,7,408,6,69,免费评估
16,北安普顿大学The University of Northampton,58.3,94.0,93.3,82.6,8.3,4,241,-,-,免费评估
17,南安普顿大学University of Southampton,57.8,91.1,90.9,56.7,15.3,5,429,5,81,免费评估
18,利兹大学University of Leeds,56.0,88.1,89.6,60.8,9.4,3,410,7,67,免费评估
19,布里斯托大学University of Bristol,55.3,84.0,92.0,53.9,13.3,5,474,7,62,免费评估
20,伦敦大学玛丽女王学院Queen Mary University of London,54.0,88.9,87.7,69.9,12,3,423,-,-,免费评估
21,伯明翰大学University of Birmingham,53.0,83.2,89.3,64.3,13.7,5,412,4,72,免费评估
22,阿尔斯特大学University of Ulster,51.7,92.1,91.0,77.6,10.7,3,266,-,-,免费评估
23,基尔大学Keele University,46.5,92.0,97.0,82.7,20.4,3,341,3,56,免费评估
24,艾芝西尔大学Edge Hill University,43.6,96.0,98.5,82.4,19.5,2,251,-,-,免费评估
25,赫尔大学The University of Hull,43.0,92.1,96.3,81.6,20.8,2,300,-,-,免费评估
26,德比大学University of Derby,41.4,89.0,96.0,93.2,18.5,4,284,2,-,免费评估
27,阿伯丁大学University of Aberdeen,41.3,83.3,90.9,61.8,23.3,4,425,2,82,免费评估
28,曼彻斯特城市大学Manchester Metropolitan University,40.9,85.3,82.0,67.5,-,5,319,3,-,免费评估
29,班戈大学Bangor University,40.8,83.8,87.3,60.0,16.9,5,296,8,49,免费评估
30,普利茅斯大学University of Plymouth,40.6,89.1,90.5,72.5,17.7,4,303,4,56,免费评估
31,苏格兰农业学院Scotland's Rural College,40.0,77.0,87.3,52.2,13.6,4,316,-,-,免费评估
32,亚伯大学Aberystwyth University,39.1,79.0,86.5,72.7,18.1,2,343,-,-,免费评估
33,卡迪夫大学Cardiff University,38.9,90.0,87.3,57.7,15.8,5,364,1,71,免费评估
34,布莱顿大学University of Brighton,38.1,87.7,87.3,64.8,17,2,267,8,57,免费评估
35,金斯顿大学Kingston University,35.4,71.9,82.8,57.3,13,5,302,3,-,免费评估
36,朴茨茅斯大学University of Portsmouth,32.0,87.0,88.9,59.8,20.5,3,294,4,54,免费评估
37,南威尔士大学The University of South Wales,27.2,56.0,69.2,55.5,14.5,2,291,-,-,免费评估
