Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,Harvard University,UnitedStates,85.1,80.6,61.1,93.8,,268.0,免费评估
2,National University of Singapore,Singapore,88.6,79.8,91.9,70.2,,252.2,免费评估
3,University of Pennsylvania,UnitedStates,65.0,87.1,63.6,100.0,,247.4,免费评估
4,University of Michigan-Ann Arbor,UnitedStates,81.6,72.9,62.6,81.5,,246.6,免费评估
5,Pennsylvania State University - University Park,UnitedStates,81.9,83.3,64.9,70.7,,241.8,免费评估
6,Massachusetts Institute of Technology (MIT),UnitedStates,85.4,75.3,68.1,68.0,,240.6,免费评估
7,Arizona State University,UnitedStates,78.6,86.9,62.2,70.2,,237.8,免费评估
8,Erasmus University Rotterdam,Netherlands,85.3,85.6,82.5,58.0,,236.9,免费评估
9,INSEAD,France,58.9,82.4,91.3,97.4,,236.0,免费评估
10,The Hong Kong Polytechnic University,China-HongKong,100.0,83.1,71.7,36.7,,235.4,免费评估
11,"University of Minnesota, Twin Cities",UnitedStates,71.5,85.0,69.3,75.3,,231.9,免费评估
12,University of Toronto,Canada,69.4,75.0,83.3,79.6,,229.6,免费评估
13,"University of Maryland, College Park",UnitedStates,71.4,74.5,64.5,66.9,,217.7,免费评估
14,Georgia Institute of Technology,UnitedStates,79.9,78.8,72.7,50.4,,216.9,免费评估
15,Stanford University,UnitedStates,63.9,77.4,64.1,74.3,,215.2,免费评估
16,City University of Hong Kong,China-HongKong,83.1,79.4,75.7,43.2,,215.0,免费评估
17,New York University,UnitedStates,60.9,76.6,75.6,77.7,,214.9,免费评估
18,Texas A&M University,UnitedStates,72.8,77.7,62.2,60.5,,214.8,免费评估
19,University of Montreal,Canada,88.1,75.9,81.5,35.6,,213.9,免费评估
20,华威大学The University of Warwick,UnitedKingdom,76.3,78.8,78.8,51.8,,213.5,免费评估
21,Cornell University,UnitedStates,69.0,73.5,64.9,64.1,,210.8,免费评估
22,Columbia University,UnitedStates,60.9,72.3,64.9,73.8,,207.8,免费评估
22,University of Southern California,UnitedStates,64.3,71.2,49.5,70.7,,207.8,免费评估
24,Copenhagen Business School,Denmark,70.8,78.9,85.8,53.3,,207.5,免费评估
25,Michigan State University,UnitedStates,68.6,89.0,62.6,50.4,,204.1,免费评估
26,"University of California, Berkeley",UnitedStates,68.3,73.5,68.7,57.3,,203.4,免费评估
27,Tilburg University,Netherlands,68.7,74.4,81.8,53.3,,201.7,免费评估
28,The University of Texas at Austin,UnitedStates,63.9,68.9,61.2,65.2,,201.6,免费评估
29,The Hong Kong University of Science and Technology,China-HongKong,62.9,83.6,78.5,57.3,,201.3,免费评估
30,Bocconi University,Italy,58.5,81.3,85.7,63.5,,200.4,免费评估
31,The University of Texas at Dallas,UnitedStates,58.9,76.6,73.8,64.6,,198.7,免费评估
32,Aalto University,Finland,71.1,83.2,78.5,42.3,,198.5,免费评估
33,Northwestern University,UnitedStates,62.4,75.6,63.8,59.9,,197.6,免费评估
34,Indiana University Bloomington,UnitedStates,59.3,99.3,66.6,51.8,,197.1,免费评估
34,University of Illinois at Urbana-Champaign,UnitedStates,68.2,72.0,63.1,52.5,,197.1,免费评估
36,Purdue University - West Lafayette,UnitedStates,69.0,76.8,65.9,47.3,,195.8,免费评估
37,剑桥大学University of Cambridge,UnitedKingdom,64.2,83.7,85.6,48.1,,194.8,免费评估
38,"Rutgers, The State University of New Jersey - New Brunswick",UnitedStates,72.7,71.9,65.4,43.2,,194.7,免费评估
38,University of Washington,UnitedStates,54.7,84.0,65.6,64.1,,194.7,免费评估
40,The Ohio State University - Columbus,UnitedStates,58.6,81.2,57.4,59.9,,194.1,免费评估
41,帝国理工学院Imperial College London,UnitedKingdom,56.0,94.3,88.5,52.5,,192.6,免费评估
42,Carnegie Mellon University,UnitedStates,61.1,70.9,72.1,56.0,,190.2,免费评估
42,伦敦城市大学City University London,UnitedKingdom,62.6,83.9,86.5,45.7,,190.2,免费评估
44,Tsinghua University,China,79.2,68.3,69.8,29.9,,189.9,免费评估
45,Duke University,UnitedStates,49.8,77.6,66.4,68.6,,188.7,免费评估
46,Shanghai Jiao Tong University,China,74.6,75.1,69.0,31.1,,187.5,免费评估
47,KU Leuven,Belgium,76.1,77.0,84.1,24.4,,185.4,免费评估
48,University of Florida,UnitedStates,70.9,76.8,69.5,33.5,,185.1,免费评估
49,伦敦商学院London Business School,UnitedKingdom,44.0,93.5,89.5,62.9,,184.6,免费评估
50,University of North Carolina at Chapel Hill,UnitedStates,49.0,89.9,56.0,60.5,,184.5,免费评估
