Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,,,70.3%,240,84.0%,100.0,免费评估
2,牛津大学University of Oxford,,,63.1%,229,89.8%,98.8,免费评估
3,圣安德鲁斯大学University of St Andrews,85.9%,89.9%,50.3%,208,83.0%,96.2,免费评估
4,约克大学The University of York,88.4%,86.4%,44.6%,187,86.1%,95.5,免费评估
5,杜伦大学Durham University,83.7%,80.5%,49.1%,208,85.6%,95.4,免费评估
6,华威大学The University of Warwick,85.0%,87.2%,50.8%,168,84.4%,94.0,免费评估
7,思克莱德大学University of Strathclyde,88.0%,85.5%,40.1%,195,79.8%,93.1,免费评估
8,兰卡斯特大学Lancaster University,86.8%,87.2%,37.5%,162,85.7%,92.9,免费评估
9,利物浦大学The University of Liverpool,78.9%,77.9%,55.6%,151,88.1%,92.6,免费评估
10,诺丁汉特伦特大学Nottingham Trent University,92.2%,90.9%,24.1%,118,92.3%,92.4,免费评估
10,诺丁汉大学University of Nottingham,81.0%,79.9%,48.5%,159,86.9%,92.4,免费评估
12,伦敦大学学院University College London,75.9%,77.1%,56.0%,182,83.9%,92.3,免费评估
12,布里斯托大学University of Bristol,83.5%,83.6%,56.6%,177,77.6%,92.3,免费评估
14,伯明翰大学University of Birmingham,86.9%,86.1%,37.3%,163,82.8%,91.9,免费评估
15,巴斯大学University of Bath,81.9%,82.4%,43.0%,176,82.1%,91.6,免费评估
16,赫瑞瓦特大学Heriot Watt University,84.6%,85.5%,34.2%,170,83.2%,91.5,免费评估
17,格拉斯哥大学University of Glasgow,72.9%,72.2%,41.1%,208,82.6%,90.5,免费评估
18,基尔大学Keele University,89.3%,87.7%,41.1%,115,81.4%,89.9,免费评估
19,莱斯特大学University of Leicester,87.1%,86.3%,32.8%,129,83.6%,89.8,免费评估
20,萨里大学University of Surrey,85.3%,79.4%,30.8%,152,82.7%,89.4,免费评估
21,爱丁堡大学The University of Edinburgh,74.8%,70.6%,48.4%,200,76.9%,89.3,免费评估
22,普利茅斯大学University of Plymouth,93.5%,90.7%,25.3%,117,79.5%,88.7,免费评估
23,西苏格兰大学University of the West of Scotland,89.0%,81.4%,29.0%,152,77.8%,88.6,免费评估
24,帝国理工学院Imperial College London,63.8%,64.6%,54.6%,195,81.8%,88.5,免费评估
25,谢菲尔德大学The University of Sheffield,78.2%,84.5%,38.9%,155,78.4%,88.4,免费评估
25,卡迪夫大学Cardiff University,78.6%,82.3%,30.9%,140,84.7%,88.4,免费评估
27,拉夫堡大学Loughborough University,81.4%,86.4%,23.9%,145,82.4%,88.1,免费评估
28,曼彻斯特大学The University of Manchester,77.2%,80.0%,46.0%,164,75.0%,87.9,免费评估
29,英国女王大学Queen's University Belfast,76.1%,77.0%,34.7%,159,80.8%,87.6,免费评估
29,利兹大学University of Leeds,75.9%,80.6%,35.9%,154,80.1%,87.6,免费评估
31,东英吉利大学University of East Anglia,78.2%,79.6%,39.2%,150,78.1%,87.5,免费评估
32,南安普顿大学University of Southampton,78.8%,75.1%,50.7%,154,74.2%,87.4,免费评估
33,班戈大学Bangor University,81.9%,82.8%,19.1%,119,84.6%,86.5,免费评估
34,哈德斯菲尔德大学University of Huddersfield,86.5%,82.4%,11.0%,117,84.7%,86.4,免费评估
35,南威尔士大学The University of South Wales,94.6%,88.0%,,119,81.3%,86.3,免费评估
36,曼彻斯特城市大学Manchester Metropolitan University,88.2%,85.1%,16.3%,129,77.9%,86.1,免费评估
36,格林威治大学The University of Greenwich,92.9%,88.7%,7.4%,124,78.0%,86.1,免费评估
38,纽卡斯尔大学Newcastle University,78.4%,82.6%,28.5%,148,76.6%,86.0,免费评估
39,阿斯顿大学Aston University,85.1%,85.4%,20.6%,120,78.9%,85.9,免费评估
39,阿伯丁大学University of Aberdeen,77.3%,80.8%,31.6%,203,67.0%,85.9,免费评估
41,萨塞克斯大学University of Sussex,82.8%,82.4%,25.8%,149,74.3%,85.8,免费评估
42,伦敦大学玛丽女王学院Queen Mary University of London,78.8%,80.1%,37.0%,130,74.2%,85.0,免费评估
43,赫尔大学The University of Hull,82.5%,82.0%,24.2%,116,77.3%,84.7,免费评估
44,雷丁大学University of Reading,77.2%,75.9%,27.3%,115,81.5%,84.6,免费评估
45,布拉德福德大学University of Bradford,77.8%,78.3%,9.5%,108,86.8%,84.2,免费评估
46,谢菲尔德哈莱姆大学Sheffield Hallam University,81.8%,81.4%,17.8%,103,79.8%,83.8,免费评估
47,利物浦约翰摩尔斯大学Liverpool John Moores University,76.0%,74.7%,6.0%,133,83.3%,83.3,免费评估
48,中央兰开夏大学University of Central Lancashire,74.2%,74.2%,11.7%,120,83.9%,83.0,免费评估
49,伦敦都市大学London Metropolitan University,81.1%,80.4%,,110,82.6%,82.8,免费评估
49,肯特大学University of Kent,78.1%,73.6%,27.5%,122,74.7%,82.8,免费评估
51,伦敦国王学院King's College London,64.8%,66.1%,,152,90.0%,82.6,免费评估
52,诺桑比亚大学Northumbria University,87.1%,85.0%,14.0%,147,59.7%,80.8,免费评估
53,布莱顿大学University of Brighton,71.3%,72.2%,4.8%,107,82.2%,80.2,免费评估
54,金斯顿大学Kingston University,81.7%,81.1%,2.6%,96,62.9%,76.2,免费评估
