Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,三一拉邦艺术学院Trinity Laban Conservatoire of Music and Dance,100.0,85.0,94.0,70.0,9.5,10.0,354.0,9.0,88.0,免费评估
2,皇家威尔士音乐戏剧学院Royal Welsh College of Music and Drama,93.2,93.0,95.0,73.0,7.6,,353.0,9.0,71.0,免费评估
3,市政厅音乐及戏剧学院Guildhall School of Music and Drama,90.4,,,,7.8,8.0,323.0,9.0,74.0,免费评估
4,兰卡斯特大学Lancaster University,86.1,78.0,91.0,76.0,12.9,10.0,399.0,6.0,73.0,免费评估
5,伯明翰大学University of Birmingham,85.5,84.0,90.0,56.0,10.7,10.0,412.0,7.0,66.0,免费评估
6,肯特大学University of Kent,84.4,93.0,96.0,79.0,13.6,9.0,397.0,7.0,51.0,免费评估
7,伦敦大学玛丽女王学院Queen Mary University of London,84.2,87.0,95.0,72.0,12.7,8.0,418.0,4.0,,免费评估
8,伯明翰城市大学Birmingham City University,83.4,93.0,94.0,86.0,19.5,7.0,345.0,8.0,59.0,免费评估
8,"中央演讲与戏剧学院Central School of Speech & Drama, U of London",83.4,91.0,89.0,76.0,11.1,6.0,371.0,8.0,69.0,免费评估
10,苏格兰皇家音乐学院Royal Conservatoire of Scotland,82.8,,,,9.9,7.0,329.0,,74.0,免费评估
11,舞蹈与戏剧艺术学院Conservatoire for Dance and Drama,81.0,88.0,90.0,66.0,14.3,,,9.0,60.0,免费评估
12,埃克塞特大学University of Exeter,79.9,96.0,99.0,79.0,21.0,4.0,441.0,6.0,61.0,免费评估
13,华威大学The University of Warwick,79.1,77.0,86.0,64.0,13.0,7.0,480.0,7.0,56.0,免费评估
14,格拉斯哥大学University of Glasgow,78.6,100.0,97.0,75.0,22.1,6.0,499.0,5.0,,免费评估
15,东英吉利大学University of East Anglia,78.1,90.0,92.0,63.0,18.4,7.0,448.0,7.0,,免费评估
16,萨里大学University of Surrey,77.4,82.0,89.0,59.0,14.0,8.0,373.0,8.0,70.0,免费评估
17,布里斯托大学University of Bristol,76.8,80.0,88.0,58.0,16.1,9.0,451.0,5.0,,免费评估
18,北安普顿大学The University of Northampton,76.3,85.0,90.0,69.0,19.2,8.0,314.0,10.0,46.0,免费评估
18,约克大学The University of York,76.3,87.0,91.0,57.0,16.6,9.0,437.0,7.0,,免费评估
20,伦敦大学皇家霍洛威学院Royal Holloway University of London,73.9,82.0,90.0,64.0,13.5,5.0,418.0,7.0,54.0,免费评估
