Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,Massachusetts Institute of Technology,United States,90.7,93.9,95.4,99.7,93.7,免费评估
2,Stanford University,United States,87.3,91.6,99.4,100.0,92.3,免费评估
3,Carnegie Mellon University,United States,100.0,75.9,91.2,95.4,90.9,免费评估
4,剑桥大学University of Cambridge,United Kingdom,82.4,100.0,92.8,89.4,90.3,免费评估
5,Harvard University,United States,85.1,96.8,95.1,85.3,90.2,免费评估
6,"University of California, Berkeley",United States,84.3,88.7,98.5,95.8,89.5,免费评估
7,牛津大学University of Oxford,United Kingdom,79.1,99.3,94.8,88.0,88.9,免费评估
8,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,79.8,88.3,94.4,92.2,86.4,免费评估
9,National University of Singapore,Singapore,75.8,95.9,89.9,91.3,86.3,免费评估
10,Princeton University,United States,77.8,83.6,99.0,88.5,84.4,免费评估
11,The Hong Kong University of Science and Technology,Hong Kong,71.3,94.0,94.6,88.5,84.2,免费评估
12,爱丁堡大学The University of Edinburgh,United Kingdom,86.8,76.8,88.8,83.6,83.7,免费评估
13,帝国理工学院Imperial College London,United Kingdom,76.7,89.7,90.2,83.0,83.6,免费评估
14,The University of Hong Kong,Hong Kong,69.1,97.0,92.3,84.7,83.3,免费评估
15,The University of Melbourne,Australia,72.1,92.3,91.5,85.3,83.1,免费评估
16,"University of California, Los Angeles",United States,74.5,80.8,95.5,89.0,81.7,免费评估
17,The Australian National University,Australia,71.1,91.7,86.8,81.1,81.2,免费评估
18,The Chinese University of Hong Kong,Hong Kong,67.4,92.3,89.7,86.4,81.1,免费评估
19,University of Toronto,Canada,75.6,77.9,93.4,89.0,81.0,免费评估
20,The University of Tokyo,Japan,75.0,91.5,76.8,77.6,80.6,免费评估
21,"Nanyang Technological University, Singapore",Singapore,63.4,92.8,88.5,93.8,80.5,免费评估
22,Cornell University,United States,72.7,79.2,94.2,84.7,79.7,免费评估
22,Ecole Polytechnique Fédérale de Lausanne,Switzerland,70.4,83.9,90.2,85.9,79.7,免费评估
24,University of Waterloo,Canada,74.6,73.9,92.2,90.8,79.5,免费评估
25,伦敦大学学院University College London,United Kingdom,72.5,78.6,91.1,85.9,79.2,免费评估
26,University of Illinois at Urbana-Champaign,United States,73.9,68.7,94.4,97.6,79.0,免费评估
27,California Institute of Technology,United States,75.7,76.4,90.0,81.1,78.9,免费评估
28,University of Washington,United States,80.7,64.0,93.2,88.0,78.7,免费评估
29,Yale University,United States,68.3,84.2,94.9,77.6,78.5,免费评估
29,The University of New South Wales,Australia,65.3,91.2,83.3,83.6,78.5,免费评估
31,Georgia Institute of Technology,United States,70.3,73.6,91.4,95.0,78.2,免费评估
32,University of Texas at Austin,United States,67.7,74.5,94.1,94.3,77.7,免费评估
33,Technical University Munich,Germany,69.1,83.3,82.3,84.2,77.6,免费评估
34,Tsinghua University,China,62.5,88.2,81.0,90.8,77.2,免费评估
35,Peking University,China,63.0,89.5,81.1,85.3,77.0,免费评估
36,KAIST - Korea Advanced Institute of Science & Technology,South Korea,66.1,84.8,82.9,84.2,76.9,免费评估
37,曼彻斯特大学The University of Manchester,United Kingdom,66.8,77.6,90.5,88.0,76.8,免费评估
38,The University of Sydney,Australia,64.5,89.6,83.0,76.8,76.7,免费评估
39,The University of Queensland,Australia,61.2,90.2,87.8,76.8,76.2,免费评估
40,"KIT, Karlsruhe Institut of Technology",Germany,66.9,78.6,83.7,86.9,75.9,免费评估
41,University of British Columbia,Canada,66.3,75.6,91.3,85.3,75.7,免费评估
42,Seoul National University,South Korea,63.7,86.0,82.5,79.0,75.5,免费评估
42,University of Pennsylvania,United States,60.1,83.4,92.9,83.0,75.5,免费评估
44,Columbia University,United States,62.4,82.7,91.7,79.0,75.4,免费评估
45,National Taiwan University,Taiwan,60.4,86.1,85.6,78.3,74.6,免费评估
46,University of Chicago,United States,57.3,84.1,97.4,77.6,74.4,免费评估
46,New York University,United States,59.3,80.7,93.1,83.0,74.4,免费评估
48,Politecnico di Milano,Italy,62.5,83.8,82.9,78.3,74.3,免费评估
49,KU Leuven,Belgium,58.4,79.8,92.5,85.9,74.1,免费评估
50,The Hong Kong Polytechnic University,Hong Kong,51.9,86.8,91.6,89.4,73.9,免费评估
