Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,,45.0,558,91.2,100.0,免费评估
2,雷丁大学University of Reading,76.6,36.7,417,98.4,87.3,免费评估
3,阿尔斯特大学University of Ulster,83.6,31.7,276,67.3,78.8,免费评估
4,谢菲尔德哈莱姆大学Sheffield Hallam University,79.1,30.0,324,71.4,78.4,免费评估
5,伯明翰城市大学Birmingham City University,83.0,15.0,303,0.0,75.9,免费评估
6,诺丁汉特伦特大学Nottingham Trent University,75.5,10.0,298,86.8,72.4,免费评估
7,威斯敏斯特大学University of Westminster,74.3,11.7,303,79.2,71.0,免费评估
8,格林威治大学The University of Greenwich,84.9,20.0,235,40.0,69.6,免费评估
9,英国女王大学Queen's University Belfast,65.5,16.7,368,0.0,66.7,免费评估
