Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,Massachusetts Institute of Technology,United States,86.5,93.4,77.4,79.7,87.0,免费评估
2,University of Illinois at Urbana-Champaign,United States,100.0,64.4,84.0,90.0,86.8,免费评估
3,"University of California, Berkeley",United States,87.3,83.0,86.1,85.1,85.7,免费评估
4,The University of Tokyo,Japan,80.3,91.9,79.7,82.5,83.9,免费评估
4,剑桥大学University of Cambridge,United Kingdom,78.1,100.0,71.6,76.6,83.9,免费评估
6,University of Texas at Austin,United States,90.1,76.1,78.9,79.7,83.8,免费评估
7,National University of Singapore,Singapore,75.8,97.1,85.9,79.7,83.6,免费评估
8,Kyoto University,Japan,82.5,89.5,76.6,73.4,83.1,免费评估
9,帝国理工学院Imperial College London,United Kingdom,83.4,83.8,82.7,76.6,82.8,免费评估
10,The University of Hong Kong,Hong Kong,74.2,93.9,90.8,79.7,82.3,免费评估
11,Stanford University,United States,80.8,90.4,73.6,73.4,82.2,免费评估
12,The Hong Kong University of Science and Technology,Hong Kong,75.6,98.6,71.5,73.4,81.9,免费评估
13,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,77.1,89.3,79.5,76.6,81.0,免费评估
14,Delft University of Technology,Netherlands,76.6,85.6,78.9,87.6,80.6,免费评估
15,The Hong Kong Polytechnic University,Hong Kong,66.7,88.7,100.0,100.0,80.0,免费评估
15,The University of Sydney,Australia,76.2,89.0,75.5,76.6,80.0,免费评估
17,Politecnico di Milano,Italy,71.6,94.0,82.8,69.8,79.3,免费评估
18,The University of New South Wales,Australia,74.1,89.9,77.4,65.9,78.4,免费评估
19,坎特伯雷大学Canterbury Christ Church University,New Zealand,76.3,87.9,63.1,69.8,77.9,免费评估
20,Tsinghua University,China,63.0,95.7,83.7,92.2,77.8,免费评估
21,Tongji University,China,79.8,72.0,68.4,92.2,77.6,免费评估
21,"Nanyang Technological University, Singapore",Singapore,66.4,94.8,80.1,79.7,77.6,免费评估
23,Purdue University,United States,82.8,65.2,82.5,79.7,77.2,免费评估
24,Ecole Polytechnique Fédérale de Lausanne,Switzerland,68.6,88.2,77.6,73.4,75.9,免费评估
24,Georgia Institute of Technology,United States,74.7,72.7,81.9,85.1,75.9,免费评估
26,Texas A&M University,United States,76.1,68.7,76.9,94.3,75.8,免费评估
27,"University of California, San Diego",United States,76.9,69.0,81.0,82.5,75.5,免费评估
28,National Technical University of Athens,Greece,60.7,84.7,94.6,90.0,74.2,免费评估
29,Tokyo Institute of Technology,Japan,69.8,83.4,66.5,73.4,73.9,免费评估
30,Monash University,Australia,63.1,92.9,74.2,69.8,73.8,免费评估
31,City University of Hong Kong,Hong Kong,59.8,80.0,99.1,92.2,73.0,免费评估
32,KAIST - Korea Advanced Institute of Science & Technology,South Korea,66.4,80.0,76.2,76.6,72.5,免费评估
33,University of Toronto,Canada,68.4,71.4,81.3,79.7,71.7,免费评估
34,"University of California, Davis",United States,74.6,59.4,79.6,85.1,71.6,免费评估
35,National Taiwan University,Taiwan,61.3,86.1,74.1,73.4,71.2,免费评估
36,Universitat Politècnica de Catalunya,Spain,69.7,70.9,70.1,79.7,71.1,免费评估
37,Cornell University,United States,72.8,74.9,60.0,61.6,71.0,免费评估
38,Seoul National University,South Korea,58.6,89.5,73.3,73.4,70.8,免费评估
39,牛津大学University of Oxford,United Kingdom,61.3,100.0,48.5,51.3,70.6,免费评估
40,"KIT, Karlsruhe Institut of Technology",Germany,65.7,75.6,78.6,69.8,70.4,免费评估
41,Politecnico di Torino,Italy,56.0,85.1,83.8,82.5,70.2,免费评估
42,California Institute of Technology,United States,76.9,80.6,30.0,45.0,70.1,免费评估
42,The University of Queensland,Australia,58.9,95.4,54.7,65.9,70.1,免费评估
44,The University of Melbourne,Australia,64.2,93.2,43.5,51.3,69.5,免费评估
45,"The University of Newcastle, Australia",Australia,65.1,78.9,61.4,69.8,69.4,免费评估
46,KTH Royal Institute of Technology,Sweden,56.1,79.6,80.8,92.2,69.2,免费评估
47,Queensland University of Technology,Australia,54.9,89.6,72.1,73.4,68.9,免费评估
48,Technical University of Denmark,Denmark,59.2,74.6,84.2,82.5,68.7,免费评估
49,Indian Institute of Technology Madras,India,62.8,75.9,70.8,73.4,68.6,免费评估
50,Indian Institute of Technology Bombay,India,60.1,79.6,66.3,79.7,68.5,免费评估
