Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,剑桥大学University of Cambridge,100.0,84.7,92.0,75.8,9.8,10,217.0,7.0,88.0,免费评估
2,圣安德鲁斯大学University of St Andrews,94.6,94.8,96.1,84.2,9.6,4,187.0,8.0,83.0,免费评估
3,牛津大学University of Oxford,93.9,87.5,91.1,70.7,8.6,10,209.0,8.0,75.0,免费评估
4,萨里大学University of Surrey,89.2,92.5,95.6,87.3,,6,178.0,7.0,,免费评估
5,华威大学The University of Warwick,84.7,92.4,97.3,83.3,10.5,5,171.0,7.0,76.0,免费评估
6,伯明翰大学University of Birmingham,83.1,90.2,94.2,84.5,12.3,7,162.0,7.0,81.0,免费评估
7,杜伦大学Durham University,82.4,86.8,90.8,72.7,12.1,4,202.0,8.0,85.0,免费评估
8,King's College London,82.0,85.5,91.1,74.9,8.8,10,168.0,6.0,76.0,免费评估
9,布里斯托大学University of Bristol,81.0,85.7,90.8,77.3,9.8,7,173.0,7.0,81.0,免费评估
10,伦敦大学学院University College London,80.6,77.8,88.5,65.4,8.3,9,182.0,8.0,81.0,免费评估
11,亚伯大学Aberystwyth University,79.2,90.6,97.7,79.0,10.9,5,119.0,5.0,84.0,免费评估
12,纽卡斯尔大学Newcastle University,78.6,88.5,97.0,81.0,13.3,5,164.0,5.0,86.0,免费评估
13,邓迪大学University of Dundee,78.0,94.7,94.8,85.5,9.0,3,170.0,,,免费评估
14,利兹大学University of Leeds,76.5,87.6,90.9,75.9,9.6,5,164.0,7.0,73.0,免费评估
15,格拉斯哥大学University of Glasgow,76.1,92.6,96.8,82.1,13.1,5,199.0,8.0,62.0,免费评估
16,兰卡斯特大学Lancaster University,75.0,90.5,91.5,79.4,11.7,6,157.0,6.0,80.0,免费评估
17,莱斯特大学University of Leicester,73.6,84.7,88.5,80.7,9.9,9,146.0,5.0,66.0,免费评估
18,赫瑞瓦特大学Heriot Watt University,72.5,93.4,93.7,72.8,12.7,9,181.0,3.0,73.0,免费评估
19,利物浦大学The University of Liverpool,72.2,94.0,91.5,83.8,9.1,6,146.0,7.0,61.0,免费评估
19,萨塞克斯大学University of Sussex,72.2,85.9,90.3,71.6,11.2,7,149.0,7.0,78.0,免费评估
21,伦敦大学亚非学院SOAS University of London,71.6,87.1,88.0,74.2,10.6,6,160.0,6.0,72.0,免费评估
22,曼彻斯特大学The University of Manchester,70.1,79.8,88.9,72.8,9.1,8,155.0,6.0,66.0,免费评估
23,埃克塞特大学University of Exeter,70.0,91.8,91.7,80.3,15.0,4,174.0,7.0,69.0,免费评估
24,约克大学The University of York,69.7,96.8,97.9,80.9,10.3,4,157.0,2.0,65.0,免费评估
25,东英吉利大学University of East Anglia,69.6,95.1,94.0,80.3,12.7,5,145.0,6.0,71.0,免费评估
26,诺丁汉大学University of Nottingham,69.4,81.1,84.6,69.9,10.4,7,148.0,6.0,79.0,免费评估
27,谢菲尔德大学The University of Sheffield,68.2,88.3,89.7,76.1,12.3,4,152.0,6.0,74.0,免费评估
28,南安普顿大学University of Southampton,68.0,89.2,90.2,71.0,,7,153.0,6.0,73.0,免费评估
29,考文垂大学Coventry University,67.4,97.9,98.3,90.7,18.9,5,109.0,8.0,79.0,免费评估
30,巴斯大学University of Bath,67.0,87.0,87.9,72.2,15.9,4,165.0,7.0,86.0,免费评估
31,雷丁大学University of Reading,66.9,91.7,93.3,80.3,8.5,7,134.0,5.0,48.0,免费评估
32,诺丁汉特伦特大学Nottingham Trent University,65.7,85.8,89.5,83.2,7.8,5,119.0,4.0,68.0,免费评估
32,英国女王大学Queen's University Belfast,65.7,88.7,90.8,83.2,13.9,4,149.0,4.0,65.0,免费评估
34,肯特大学University of Kent,65.0,83.6,85.1,66.2,12.7,4,126.0,8.0,84.0,免费评估
35,Cardiff,64.5,84.1,88.2,74.5,11.9,8,137.0,7.0,59.0,免费评估
36,威斯敏斯特大学University of Westminster,64.1,82.5,82.7,76.3,8.1,4,110.0,9.0,54.0,免费评估
37,龙比亚大学Napier University,64.0,86.0,86.7,74.5,15.6,4,152.0,10.0,,免费评估
38,伦敦大学皇家霍洛威学院Royal Holloway University of London,63.6,86.1,93.4,76.5,7.6,4,136.0,3.0,62.0,免费评估
39,朴茨茅斯大学University of Portsmouth,63.0,88.8,90.2,71.8,10.5,8,101.0,6.0,72.0,免费评估
40,斯旺西大学Swansea University,62.8,96.6,94.3,83.8,15.5,4,105.0,9.0,62.0,免费评估
41,伦敦大学金史密斯学院Goldsmiths University of London,62.6,82.9,90.3,73.0,8.0,3,113.0,,,免费评估
42,阿斯顿大学Aston University,62.1,92.4,96.0,77.3,14.0,6,132.0,4.0,67.0,免费评估
43,伦敦大学玛丽女王学院Queen Mary University of London,61.7,78.6,85.8,73.7,11.8,9,126.0,4.0,70.0,免费评估
44,爱丁堡大学The University of Edinburgh,61.5,81.0,88.8,62.3,14.9,7,190.0,7.0,67.0,免费评估
45,班戈大学Bangor University,61.4,82.1,89.1,76.0,11.4,2,127.0,6.0,58.0,免费评估
46,阿伯丁大学University of Aberdeen,60.9,78.5,88.6,64.3,12.4,3,166.0,7.0,64.0,免费评估
47,曼彻斯特城市大学Manchester Metropolitan University,60.0,90.9,90.4,81.9,9.3,5,118.0,3.0,55.0,免费评估
48,埃塞克斯大学University of Essex,58.3,87.8,87.6,79.4,13.4,3,124.0,6.0,75.0,免费评估
49,罗汉普顿大学Roehampton University,56.1,85.7,87.7,76.4,10.6,4,104.0,3.0,,免费评估
50,赫尔大学The University of Hull,55.7,92.3,88.8,82.1,11.3,3,114.0,2.0,65.0,免费评估
51,谢菲尔德哈莱姆大学Sheffield Hallam University,55.3,84.0,86.7,67.1,16.8,5,118.0,10.0,,免费评估
52,伦敦都市大学London Metropolitan University,54.6,71.6,79.6,75.1,14.2,2,,5.0,,免费评估
52,阿尔斯特大学University of Ulster,54.6,84.3,92.5,83.8,15.0,8,124.0,1.0,50.0,免费评估
54,切斯特大学University of Chester,54.5,85.1,87.3,70.0,10.9,4,106.0,4.0,70.0,免费评估
55,"伦敦大学伯克贝克学院Birkbeck, University Of London",53.5,93.1,95.0,74.4,13.1,3,114.0,3.0,,免费评估
56,中央兰开夏大学University of Central Lancashire,51.6,82.1,84.9,73.4,14.7,5,123.0,6.0,59.0,免费评估
57,约克圣约翰大学York St John University,51.4,93.6,91.3,74.8,11.6,3,115.0,2.0,59.0,免费评估
58,斯特林大学University of Stirling,47.1,78.5,80.8,59.2,13.7,2,171.0,3.0,74.0,免费评估
59,思克莱德大学University of Strathclyde,46.1,87.9,90.2,68.3,17.5,3,201.0,1.0,68.0,免费评估
