Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,巴斯大学University of Bath,406.0,4.08,3.1,66.0,100.0,免费评估
2,兰卡斯特大学Lancaster University,366.0,3.95,2.75,84.0,99.9,免费评估
3,斯特林大学University of Stirling,,3.94,2.6,92.0,99.6,免费评估
4,利兹大学University of Leeds,374.0,4.01,2.95,72.0,99.0,免费评估
5,约克大学The University of York,416.0,3.44,2.85,72.0,98.9,免费评估
6,东英吉利大学University of East Anglia,408.0,3.81,2.55,74.0,98.9,免费评估
7,萨塞克斯大学University of Sussex,335.0,4.15,2.7,82.0,98.6,免费评估
8,爱丁堡大学The University of Edinburgh,371.0,3.7,2.85,76.0,98.4,免费评估
9,华威大学The University of Warwick,,4.09,2.65,,97.3,免费评估
10,西英格兰大学University of the West of England,315.0,4.28,2.05,90.0,97.3,免费评估
11,伯明翰大学University of Birmingham,351.0,4.01,2.7,72.0,97.1,免费评估
12,英国女王大学Queen's University Belfast,366.0,3.42,2.65,78.0,97.1,免费评估
13,斯旺西大学Swansea University,269.0,4.07,2.6,92.0,97.0,免费评估
14,赫尔大学The University of Hull,316.0,4.15,2.35,82.0,96.6,免费评估
15,肯特大学University of Kent,274.0,4.04,2.95,82.0,96.6,免费评估
16,基尔大学Keele University,320.0,3.79,2.75,,96.4,免费评估
17,思克莱德大学University of Strathclyde,344.0,3.52,2.3,84.0,96.3,免费评估
18,邓迪大学University of Dundee,311.0,3.84,2.25,86.0,95.9,免费评估
19,米德塞斯大学Middlesex University,,3.79,2.45,80.0,95.6,免费评估
20,曼彻斯特大学The University of Manchester,,4.28,2.55,70.0,95.4,免费评估
21,诺桑比亚大学Northumbria University,354.0,4.16,2.45,64.0,95.4,免费评估
22,罗伯特高登大学The Robert Gordon University,318.0,4.37,1.4,90.0,95.4,免费评估
23,考文垂大学Coventry University,295.0,4.5,2.15,76.0,94.9,免费评估
24,哈德斯菲尔德大学University of Huddersfield,294.0,4.16,2.4,76.0,94.8,免费评估
25,诺丁汉大学University of Nottingham,,3.8,2.5,,94.7,免费评估
26,赫特福德大学University of Hertfordshire,308.0,3.91,1.85,86.0,94.6,免费评估
27,布鲁内尔大学Brunel University,307.0,3.65,2.15,84.0,94.5,免费评估
28,格拉斯哥大学University of Glasgow,,4.0,2.3,,94.4,免费评估
29,朴茨茅斯大学University of Portsmouth,300.0,4.18,,90.0,93.8,免费评估
30,伯明翰城市大学Birmingham City University,310.0,3.73,2.15,76.0,93.4,免费评估
31,金斯顿大学Kingston University,,4.16,,86.0,93.0,免费评估
32,林肯大学University of Lincoln,267.0,3.88,2.3,78.0,92.9,免费评估
33,贝德福德大学University of Bedfordshire,,4.14,2.5,62.0,92.8,免费评估
34,阿尔斯特大学University of Ulster,302.0,4.03,2.65,58.0,92.5,免费评估
35,伦敦南岸大学London South Bank University,266.0,3.71,2.7,70.0,92.4,免费评估
36,南安普顿索伦特大学Southampton Solent University,312.0,3.85,,84.0,92.3,免费评估
37,普利茅斯大学University of Plymouth,299.0,3.66,2.55,64.0,92.0,免费评估
38,德蒙福特大学De Montfort University,284.0,3.94,2.15,70.0,91.9,免费评估
39,西苏格兰大学University of the West of Scotland,376.0,4.03,2.05,48.0,91.7,免费评估
40,布拉德福德大学University of Bradford,290.0,3.81,2.55,62.0,91.7,免费评估
41,诺丁汉特伦特大学Nottingham Trent University,278.0,4.0,2.7,58.0,91.5,免费评估
42,曼彻斯特城市大学Manchester Metropolitan University,306.0,4.02,1.9,66.0,91.4,免费评估
