Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,华威大学The University of Warwick,89.2,70.0,484,62.9,100.0,免费评估
2,埃克塞特大学University of Exeter,,45.2,463,0.0,95.6,免费评估
3,东英吉利大学University of East Anglia,87.1,63.3,435,47.6,91.5,免费评估
4,谢菲尔德大学The University of Sheffield,88.0,21.7,423,80.4,90.4,免费评估
5,伦敦国王学院King's College London,83.5,55.0,437,55.5,89.9,免费评估
6,卡迪夫大学Cardiff University,82.0,55.0,407,62.2,89.1,免费评估
7,兰卡斯特大学Lancaster University,85.8,43.3,366,69.0,88.2,免费评估
8,利兹大学University of Leeds,86.8,26.7,403,70.1,87.5,免费评估
9,南安普顿大学University of Southampton,85.8,38.3,429,52.5,86.6,免费评估
10,威斯敏斯特大学University of Westminster,75.1,70.0,365,60.9,86.0,免费评估
11,拉夫堡大学Loughborough University,81.3,31.7,406,69.8,85.7,免费评估
12,伦敦大学玛丽女王学院Queen Mary University of London,83.1,40.0,397,58.9,85.4,免费评估
13,莱斯特大学University of Leicester,79.1,46.3,394,56.6,83.9,免费评估
14,伦敦大学皇家霍洛威学院Royal Holloway University of London,79.9,38.3,387,60.1,83.2,免费评估
15,伦敦大学金史密斯学院Goldsmiths University of London,79.9,56.7,404,37.0,82.4,免费评估
16,纽卡斯尔大学Newcastle University,85.7,23.3,399,53.8,82.3,免费评估
17,萨塞克斯大学University of Sussex,84.8,35.0,391,40.7,80.7,免费评估
18,林肯大学University of Lincoln,77.4,33.3,331,70.0,80.2,免费评估
19,伯恩茅斯大学Bournemouth University,72.7,26.7,386,65.9,78.3,免费评估
20,牛津布鲁克斯大学Oxford Brookes University,86.3,,343,65.0,77.6,免费评估
21,诺丁汉特伦特大学Nottingham Trent University,77.1,40.0,337,51.0,77.3,免费评估
22,伯明翰城市大学Birmingham City University,76.8,40.0,334,51.8,77.2,免费评估
23,肯特大学University of Kent,82.1,,383,61.5,76.6,免费评估
24,斯特林大学University of Stirling,71.0,30.0,405,54.9,76.5,免费评估
25,西英格兰大学University of the West of England,82.5,30.0,327,44.3,76.1,免费评估
26,利兹都会大学Leeds Metropolitan University,76.6,28.3,277,67.9,75.5,免费评估
27,萨里大学University of Surrey,67.7,13.3,388,75.0,75.2,免费评估
28,考文垂大学Coventry University,82.2,23.3,274,58.2,75.0,免费评估
29,赫尔大学The University of Hull,84.6,25.0,312,39.5,74.3,免费评估
30,罗伯特高登大学The Robert Gordon University,82.5,,343,57.9,74.0,免费评估
30,诺桑比亚大学Northumbria University,80.4,23.8,325,46.2,74.0,免费评估
32,中央兰开夏大学University of Central Lancashire,77.3,21.7,296,60.2,73.8,免费评估
32,德蒙福特大学De Montfort University,78.7,36.7,304,42.6,73.8,免费评估
34,布莱顿大学University of Brighton,85.3,15.0,306,43.4,73.2,免费评估
35,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,75.3,15.0,402,43.2,72.9,免费评估
36,朴茨茅斯大学University of Portsmouth,83.4,17.4,295,45.8,72.7,免费评估
36,温切斯特大学University of Winchester,81.9,15.0,311,47.5,72.7,免费评估
38,巴斯斯巴大学Bath Spa University,80.4,13.3,317,50.2,72.5,免费评估
39,基尔大学Keele University,81.8,,342,52.2,72.2,免费评估
40,斯旺西大学Swansea University,68.9,18.3,351,63.1,72.1,免费评估
41,哈德斯菲尔德大学University of Huddersfield,83.7,0.0,302,55.8,72.0,免费评估
42,布鲁内尔大学Brunel University,76.1,18.3,347,45.1,71.6,免费评估
43,奇切斯特大学University of Chichester,86.8,,263,55.1,71.4,免费评估
44,"圣马克与圣约翰大学University of St Mark & St John, Plymouth",89.1,,230,51.9,70.2,免费评估
45,玛格丽特女王大学Queen Margaret University,79.1,20.0,346,30.6,70.1,免费评估
46,蒂赛德大学Teesside University,83.9,,271,52.2,69.7,免费评估
47,伦敦城市大学City University London,65.4,,448,54.2,69.6,免费评估
47,坎特伯雷大学Canterbury Christ Church University,82.1,,274,55.3,69.6,免费评估
49,龙比亚大学Napier University,77.6,,353,47.2,69.4,免费评估
50,约克圣约翰大学York St John University,88.0,,273,40.6,69.2,免费评估
51,谢菲尔德哈莱姆大学Sheffield Hallam University,79.5,16.7,302,38.3,69.1,免费评估
51,斯塔福德郡大学Staffordshire University,79.3,11.7,267,50.8,69.1,免费评估
53,阿尔斯特大学University of Ulster,77.4,31.7,277,33.2,68.6,免费评估
53,布拉德福德大学University of Bradford,81.1,10.0,285,42.2,68.6,免费评估
53,切斯特大学University of Chester,78.9,,273,58.3,68.6,免费评估
56,北安普顿大学The University of Northampton,81.2,,281,50.8,68.4,免费评估
57,法尔茅斯大学Falmouth University,83.1,,270,45.4,67.6,免费评估
58,金斯顿大学Kingston University,73.3,10.0,317,47.2,67.3,免费评估
59,西伦敦大学University of West London,75.8,6.7,226,63.8,67.1,免费评估
60,桑德兰大学University of Sunderland,71.3,31.7,286,38.0,67.0,免费评估
61,南安普顿索伦特大学Southampton Solent University,77.4,,307,46.6,66.8,免费评估
62,德比大学University of Derby,77.5,30.0,266,28.3,66.7,免费评估
63,利兹圣三一大学Leeds Trinity University,83.0,,276,40.0,66.6,免费评估
64,曼彻斯特城市大学Manchester Metropolitan University,74.6,13.3,309,38.2,66.3,免费评估
65,贝德福德大学University of Bedfordshire,81.6,23.3,202,36.9,66.1,免费评估
66,罗汉普顿大学Roehampton University,77.0,15.0,284,34.3,65.7,免费评估
67,班戈大学Bangor University,77.0,,275,48.9,65.5,免费评估
68,利物浦约翰摩尔斯大学Liverpool John Moores University,74.6,,316,43.3,65.1,免费评估
69,格罗斯特大学University of Gloucestershire,74.6,0.0,295,47.7,65.0,免费评估
70,西苏格兰大学University of the West of Scotland,71.9,16.7,286,40.0,64.7,免费评估
71,伦敦都市大学London Metropolitan University,73.6,23.3,222,42.9,64.4,免费评估
71,新白金汉大学Buckinghamshire New University,80.4,,251,41.7,64.4,免费评估
73,索尔福德大学University of Salford,61.2,26.7,330,41.3,63.8,免费评估
74,伍斯特大学University of Worcester,74.5,,271,45.5,63.2,免费评估
75,米德塞斯大学Middlesex University,72.3,15.0,263,38.3,63.0,免费评估
75,东伦敦大学University of East London,71.2,40.0,230,26.0,63.0,免费评估
77,伦敦艺术大学University of the Arts London,64.0,,300,60.7,62.7,免费评估
77,艾芝西尔大学Edge Hill University,77.2,,297,31.4,62.7,免费评估
79,亚伯大学Aberystwyth University,73.6,,298,38.8,62.6,免费评估
80,波尔顿大学University of Bolton,79.7,,287,26.1,62.3,免费评估
81,剑桥安鲁大学Anglia Ruskin University,82.8,,237,29.6,62.1,免费评估
82,"St Mary's University College, Twickenham",71.2,,299,40.1,61.7,免费评估
82,哥比亚大学University of Cumbria,78.7,,220,0.0,61.7,免费评估
84,格林多大学Glyndwr University,73.5,,203,55.0,61.4,免费评估
85,伦敦南岸大学London South Bank University,76.5,23.3,256,10.3,60.1,免费评估
86,格林威治大学The University of Greenwich,67.9,3.3,287,33.3,58.5,免费评估
