Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,"University of California, Berkeley",UnitedStates,75.2,99.7,69.6,100.0,84.8,373.6,免费评估
2,Stanford University,UnitedStates,61.8,100.0,71.2,81.6,94.1,351.8,免费评估
3,Massachusetts Institute of Technology (MIT),UnitedStates,69.6,100.0,69.9,84.6,79.8,347.9,免费评估
4,Northwestern University,UnitedStates,60.9,100.0,66.5,89.5,65.1,328.8,免费评估
5,California Institute of Technology,UnitedStates,46.2,100.0,62.5,70.0,100.0,328.7,免费评估
6,Harvard University,UnitedStates,58.8,97.0,74.9,76.6,78.3,325.7,免费评估
7,Swiss Federal Institute of Technology Zurich,Switzerland,69.6,83.1,78.1,75.1,46.5,289.9,免费评估
8,剑桥大学University of Cambridge,UnitedKingdom,66.1,89.1,83.1,78.4,36.9,287.2,免费评估
9,University of Chicago,UnitedStates,70.8,89.8,66.1,80.4,32.6,286.8,免费评估
10,Kyoto University,Japan,85.9,72.4,50.1,92.2,15.1,275.6,免费评估
11,The University of Texas at Austin,UnitedStates,57.5,93.9,61.2,66.5,45.2,275.4,免费评估
12,Georgia Institute of Technology,UnitedStates,62.5,99.8,76.2,52.4,42.6,272.5,免费评估
13,Nanyang Technological University,Singapore,82.3,100.0,80.7,73.9,0.0,272.4,免费评估
14,University of Science and Technology of China,China,88.5,94.0,49.4,73.5,0.0,265.9,免费评估
15,牛津大学University of Oxford,UnitedKingdom,65.9,90.8,78.0,74.9,15.1,262.2,免费评估
16,Tsinghua University,China,95.8,90.4,49.9,64.5,0.0,260.6,免费评估
17,Columbia University,UnitedStates,42.3,95.7,69.4,54.1,53.7,259.7,免费评估
18,Peking University,China,86.9,88.6,51.4,73.2,0.0,259.0,免费评估
19,Texas A&M University,UnitedStates,51.7,81.0,67.2,56.1,52.2,254.4,免费评估
20,The University of Tokyo,Japan,78.6,75.1,51.4,87.9,0.0,251.9,免费评估
21,"University of California, Los Angeles",UnitedStates,50.0,100.0,71.6,65.4,19.5,249.2,免费评估
22,"University of California, San Diego",UnitedStates,49.3,90.2,65.0,60.9,30.2,243.5,免费评估
23,University of North Carolina at Chapel Hill,UnitedStates,42.2,94.0,61.8,55.1,38.9,242.6,免费评估
24,National University of Singapore,Singapore,72.4,94.0,76.6,60.5,0.0,242.2,免费评估
25,Zhejiang University,China,98.6,82.2,47.8,50.7,0.0,241.1,免费评估
26,Swiss Federal Institute of Technology Lausanne,Switzerland,59.8,100.0,83.2,64.1,0.0,240.6,免费评估
27,"University of California, Santa Barbara",UnitedStates,44.9,95.3,71.7,55.8,27.5,237.9,免费评估
28,Nanjing University,China,84.7,86.8,47.0,56.8,0.0,237.7,免费评估
29,Fudan University,China,77.8,87.5,49.8,60.6,0.0,235.9,免费评估
29,University of Illinois at Urbana-Champaign,UnitedStates,56.1,85.7,62.9,69.3,12.3,235.9,免费评估
31,Jilin University,China,100.0,75.7,43.7,49.0,0.0,233.4,免费评估
32,University of Toronto,Canada,56.0,84.9,70.4,58.5,19.5,232.9,免费评估
33,Cornell University,UnitedStates,47.7,88.4,67.1,57.1,26.1,232.7,免费评估
33,University of Utah,UnitedStates,40.9,80.4,61.6,46.9,52.2,232.7,免费评估
35,Nankai University,China,77.2,89.6,41.6,55.1,0.0,230.3,免费评估
36,Rice University,UnitedStates,41.1,100.0,71.3,35.5,38.9,229.8,免费评估
37,King Abdulaziz University,SaudiArabia,67.8,96.6,96.4,45.3,0.0,229.0,免费评估
38,University of Southern California,UnitedStates,35.8,85.3,65.6,39.3,53.7,227.1,免费评估
39,University of Pennsylvania,UnitedStates,47.3,93.5,62.0,56.1,17.4,226.7,免费评估
40,帝国理工学院Imperial College London,UnitedKingdom,60.7,85.3,78.6,49.5,15.1,226.3,免费评估
41,University of Strasbourg,France,55.3,75.9,79.2,46.0,31.4,224.5,免费评估
42,Purdue University - West Lafayette,UnitedStates,54.2,82.1,59.2,45.3,30.2,223.6,免费评估
43,Soochow University (China),China,77.3,92.6,52.8,42.9,0.0,223.3,免费评估
44,Osaka University,Japan,72.7,68.8,54.1,70.6,0.0,222.9,免费评估
45,"University of Minnesota, Twin Cities",UnitedStates,54.3,83.4,61.9,51.3,21.3,222.8,免费评估
46,Xiamen University,China,69.8,85.4,55.0,56.4,0.0,222.6,免费评估
47,Nagoya University,Japan,53.5,69.5,53.6,58.9,28.2,220.9,免费评估
48,University of Wisconsin - Madison,UnitedStates,53.7,90.6,63.1,62.8,0.0,219.6,免费评估
49,曼彻斯特大学The University of Manchester,UnitedKingdom,58.8,83.3,75.7,60.5,0.0,217.8,免费评估
50,Carnegie Mellon University,UnitedStates,35.6,91.3,67.2,38.5,38.9,217.7,免费评估
