Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,Harvard University,United States,100.0,95.0,100.0,89.6,97.5,免费评估
2,牛津大学University of Oxford,United Kingdom,88.8,99.4,98.5,94.2,93.8,免费评估
3,伦敦政治经济学院The London School of Economics and Political Science,United Kingdom,92.3,93.3,91.6,94.2,92.8,免费评估
4,剑桥大学University of Cambridge,United Kingdom,86.3,100.0,81.4,89.6,91.7,免费评估
5,Stanford University,United States,91.6,86.1,95.5,81.4,89.1,免费评估
6,Massachusetts Institute of Technology,United States,93.7,87.7,65.0,60.9,88.2,免费评估
7,伦敦商学院London Business School,United Kingdom,88.7,89.2,73.8,74.6,87.5,免费评估
8,The University of Melbourne,Australia,83.0,88.9,84.8,89.6,85.8,免费评估
8,University of Chicago,United States,93.7,73.0,96.1,98.2,85.8,免费评估
10,The University of New South Wales,Australia,81.3,89.4,84.2,87.1,85.0,免费评估
11,University of Pennsylvania,United States,90.3,75.3,91.2,92.0,84.5,免费评估
12,National University of Singapore,Singapore,84.3,92.0,51.4,54.7,84.3,免费评估
13,The University of Sydney,Australia,77.1,87.4,96.7,92.0,82.9,免费评估
14,"University of California, Berkeley",United States,86.2,77.0,85.8,70.6,81.7,免费评估
15,New York University,United States,86.9,72.3,88.1,94.2,81.5,免费评估
16,Yale University,United States,81.3,80.5,83.5,84.4,81.2,免费评估
17,曼彻斯特大学The University of Manchester,United Kingdom,78.5,79.9,94.8,100.0,81.0,免费评估
18,The University of Hong Kong,Hong Kong,79.3,84.7,62.7,74.6,80.4,免费评估
19,The Hong Kong University of Science and Technology,Hong Kong,79.9,82.8,64.3,66.1,79.6,免费评估
20,Monash University,Australia,73.7,84.8,79.6,87.1,79.1,免费评估
21,Columbia University,United States,80.4,77.7,75.8,78.2,79.0,免费评估
22,The Australian National University,Australia,75.5,79.6,82.2,84.4,77.9,免费评估
23,The University of Tokyo,Japan,75.8,85.8,52.2,54.7,77.5,免费评估
24,The University of Auckland,New Zealand,72.4,80.5,74.4,84.4,76.4,免费评估
24,Princeton University,United States,75.3,75.0,91.8,84.4,76.4,免费评估
26,The University of Queensland,Australia,72.1,82.1,66.7,74.6,76.0,免费评估
27,The Chinese University of Hong Kong,Hong Kong,68.8,80.4,72.4,81.4,74.2,免费评估
28,华威大学The University of Warwick,United Kingdom,69.1,76.8,89.0,87.1,74.1,免费评估
28,"Nanyang Technological University, Singapore",Singapore,69.9,81.0,60.0,74.6,74.1,免费评估
30,Peking University,China,70.6,82.5,52.9,60.9,74.0,免费评估
31,Università Commerciale Luigi Bocconi,Italy,68.8,82.1,64.6,60.9,73.5,免费评估
32,帝国理工学院Imperial College London,United Kingdom,67.2,83.3,63.5,66.1,73.4,免费评估
33,University of Michigan,United States,81.0,61.1,88.6,78.2,73.3,免费评估
34,Copenhagen Business School,Denmark,73.3,69.1,64.3,78.2,71.4,免费评估
34,Duke University,United States,75.3,61.7,87.0,94.2,71.4,免费评估
36,University of Texas at Austin,United States,77.7,60.2,84.0,78.2,71.1,免费评估
37,Erasmus University Rotterdam,Netherlands,69.9,70.0,75.6,84.4,71.0,免费评估
38,University of Toronto,Canada,70.0,70.2,73.1,81.4,70.8,免费评估
39,Cornell University,United States,67.9,71.0,84.4,78.2,70.5,免费评估
40,Seoul National University,South Korea,62.1,76.5,74.0,78.2,69.2,免费评估
41,Northwestern University,United States,78.8,59.0,63.5,54.7,68.9,免费评估
42,University of British Columbia,Canada,69.1,64.0,95.6,78.2,68.8,免费评估
43,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,57.4,80.0,74.4,74.6,68.2,免费评估
44,Tsinghua University,China,60.4,79.8,56.8,54.7,67.7,免费评估
45,诺丁汉大学University of Nottingham,United Kingdom,57.8,70.9,98.4,98.2,67.1,免费评估
46,兰卡斯特大学Lancaster University,United Kingdom,70.6,54.8,84.5,98.2,66.4,免费评估
47,The University of Adelaide,Australia,60.3,75.2,60.5,60.9,66.3,免费评估
48,爱丁堡大学The University of Edinburgh,United Kingdom,57.2,72.3,88.3,81.4,66.0,免费评估
48,National Taiwan University,Taiwan,63.8,69.4,61.0,66.1,66.0,免费评估
50,Stockholm School of Economics,Sweden,63.7,65.7,76.5,66.1,65.3,免费评估
