Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,85,5.1,595,82,100.0,免费评估
2,牛津大学University of Oxford,83,4.7,569,77,95.5,免费评估
3,圣安德鲁斯大学University of St Andrews,85,3.1,460,84,89.6,免费评估
4,帝国理工学院Imperial College London,79,3.7,491,87,89.5,免费评估
5,杜伦大学Durham University,86,3.1,431,80,88.1,免费评估
6,南安普顿大学University of Southampton,89,3.4,394,69,87.3,免费评估
7,莱斯特大学University of Leicester,94,2.6,411,63,86.6,免费评估
8,东英吉利大学University of East Anglia,82,3.7,409,74,86.1,免费评估
9,伦敦大学皇家霍洛威学院Royal Holloway University of London,88,3.4,329,74,85.7,免费评估
10,布里斯托大学University of Bristol,79,3.8,447,67,84.4,免费评估
11,伯明翰大学University of Birmingham,87,2.9,367,72,84.3,免费评估
12,伦敦大学学院University College London,72,4.0,484,76,83.9,免费评估
13,利兹大学University of Leeds,81,3.1,386,74,82.5,免费评估
14,曼彻斯特大学The University of Manchester,84,3.4,371,62,82.3,免费评估
15,格拉斯哥大学University of Glasgow,88,2.1,385,70,82.2,免费评估
16,埃克塞特大学University of Exeter,84,1.5,414,81,81.2,免费评估
17,卡迪夫大学Cardiff University,81,3.1,385,63,80.5,免费评估
18,爱丁堡大学The University of Edinburgh,76,3.1,422,70,80.3,免费评估
19,阿伯丁大学University of Aberdeen,79,2.5,312,82,79.0,免费评估
20,利物浦大学The University of Liverpool,73,3.2,401,66,77.5,免费评估
21,普利茅斯大学University of Plymouth,87,2.1,281,61,76.8,免费评估
22,朴茨茅斯大学University of Portsmouth,83,1.8,263,44,69.1,免费评估
23,基尔大学Keele University,85,,273,63,68.7,免费评估
24,布莱顿大学University of Brighton,78,1.3,242,62,67.9,免费评估
25,班戈大学Bangor University,78,2.5,288,33,67.3,免费评估
26,亚伯大学Aberystwyth University,83,,282,40,62.9,免费评估
27,利物浦约翰摩尔斯大学Liverpool John Moores University,74,,249,50,58.9,免费评估
28,金斯顿大学Kingston University,72,,232,52,58.0,免费评估
29,德比大学University of Derby,76,,215,33,55.8,免费评估
