Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,萨塞克斯大学University of Sussex,100.0,97.0,95.5,86.1,9.2,10,390,9,93,免费评估
2,牛津大学University of Oxford,89.8,88.9,90.7,67.1,16.1,10,594,8,92,免费评估
3,拉夫堡大学Loughborough University,85.1,98.0,97.2,90.6,12.5,5,354,8,83,免费评估
4,约克大学The University of York,80.3,98.0,94.8,77.0,13.4,8,486,4,90,免费评估
5,华威大学The University of Warwick,79.6,94.0,95.2,84.7,14.3,9,439,5,80,免费评估
6,杜伦大学Durham University,79.4,91.0,93.2,74.7,13.9,6,563,7,82,免费评估
7,萨里大学University of Surrey,77.6,96.0,97.0,75.0,10.4,7,430,6,-,免费评估
8,圣安德鲁斯大学University of St Andrews,76.5,94.0,88.9,65.9,12.4,8,513,5,89,免费评估
9,诺丁汉大学University of Nottingham,76.4,94.9,93.5,68.4,14.7,9,435,8,84,免费评估
10,利物浦大学The University of Liverpool,76.2,92.1,86.8,66.1,10.4,10,401,7,85,免费评估
11,赫瑞瓦特大学Heriot Watt University,76.0,97.0,94.4,87.1,11.3,7,408,4,81,免费评估
12,爱丁堡大学The University of Edinburgh,75.3,91.0,88.4,71.5,16.1,8,485,6,91,免费评估
13,巴斯大学University of Bath,73.1,94.9,94.5,77.3,15.1,7,435,6,84,免费评估
14,伯明翰大学University of Birmingham,71.7,93.1,88.8,79.2,18.7,7,449,8,86,免费评估
15,布里斯托大学University of Bristol,69.5,93.7,92.7,74.0,15.4,7,490,6,74,免费评估
16,南安普顿大学University of Southampton,68.6,93.9,93.8,62.4,10.7,6,414,5,81,免费评估
17,利兹大学University of Leeds,67.9,87.0,91.2,74.7,11,4,439,8,77,免费评估
18,布拉德福德大学University of Bradford,67.5,95.4,94.3,88.8,21.8,3,264,10,75,免费评估
19,帝国理工学院Imperial College London,66.3,75.2,79.0,62.0,16.9,7,536,7,84,免费评估
20,曼彻斯特大学The University of Manchester,65.9,92.1,86.7,66.6,15.3,10,461,6,73,免费评估
21,莱斯特大学University of Leicester,64.6,95.0,90.0,79.5,12.4,6,392,5,72,免费评估
22,阿斯顿大学Aston University,64.4,73.8,91.9,77.6,13.6,8,367,-,-,免费评估
23,格拉斯哥大学University of Glasgow,62.3,91.9,93.5,74.7,17.5,5,457,5,80,免费评估
24,伦敦大学学院University College London,61.1,85.0,80.2,54.6,15,8,498,6,80,免费评估
25,肯特大学University of Kent,61.0,93.0,84.8,72.6,14,3,330,9,-,免费评估
26,英国女王大学Queen's University Belfast,60.3,77.0,90.3,56.3,14.6,4,394,8,87,免费评估
26,谢菲尔德大学The University of Sheffield,60.3,97.0,94.8,75.9,18.1,4,416,4,81,免费评估
28,卡迪夫大学Cardiff University,59.7,95.0,91.2,76.0,19.1,8,373,2,90,免费评估
29,诺丁汉特伦特大学Nottingham Trent University,58.7,100.0,91.5,87.3,16.8,3,292,7,71,免费评估
29,思克莱德大学University of Strathclyde,58.7,87.1,91.7,49.8,16.5,5,452,5,87,免费评估
31,基尔大学Keele University,57.6,98.0,91.5,76.4,12,4,342,2,-,免费评估
32,南威尔士大学The University of South Wales,57.5,88.0,91.0,73.3,16,2,284,7,90,免费评估
33,中央兰开夏大学University of Central Lancashire,54.3,76.0,88.0,50.4,12.9,3,288,9,-,免费评估
34,雷丁大学University of Reading,53.9,95.0,94.3,72.3,14.1,7,325,4,70,免费评估
35,东英吉利大学University of East Anglia,53.3,94.6,91.4,66.7,12,3,437,2,71,免费评估
36,纽卡斯尔大学Newcastle University,52.7,97.0,87.0,66.9,16.4,4,413,5,73,免费评估
37,格林威治大学The University of Greenwich,51.3,94.0,87.3,69.9,12.8,4,309,8,-,免费评估
38,班戈大学Bangor University,51.2,88.0,88.8,58.5,11.8,3,327,2,82,免费评估
39,阿伯丁大学University of Aberdeen,49.8,79.2,86.5,56.6,14.8,4,422,3,-,免费评估
40,西苏格兰大学University of the West of Scotland,48.6,84.0,95.0,79.6,24.3,3,302,-,-,免费评估
41,德蒙福特大学De Montfort University,48.3,96.0,97.0,69.9,18.1,3,267,3,-,免费评估
42,哈德斯菲尔德大学University of Huddersfield,47.7,91.0,86.0,71.1,21.4,3,309,6,83,免费评估
43,谢菲尔德哈莱姆大学Sheffield Hallam University,47.4,88.7,94.1,82.7,16.3,3,298,3,68,免费评估
44,伦敦都市大学London Metropolitan University,46.2,89.0,92.5,77.3,21.1,3,-,2,-,免费评估
45,伦敦大学玛丽女王学院Queen Mary University of London,45.2,81.0,81.2,62.8,20.5,5,377,7,73,免费评估
46,布莱顿大学University of Brighton,43.7,85.9,89.5,60.9,-,6,320,4,68,免费评估
47,赫尔大学The University of Hull,41.4,90.2,84.7,57.3,23.8,4,333,9,70,免费评估
48,普利茅斯大学University of Plymouth,40.8,89.0,90.3,70.2,20.5,3,296,7,65,免费评估
49,曼彻斯特城市大学Manchester Metropolitan University,37.0,86.2,82.7,73.3,11.5,3,329,1,66,免费评估
50,金斯顿大学Kingston University,36.6,85.6,87.5,65.3,-,4,261,5,63,免费评估
51,诺桑比亚大学Northumbria University,34.5,90.1,92.8,72.5,18.6,2,340,2,62,免费评估
52,利物浦约翰摩尔斯大学Liverpool John Moores University,30.6,81.2,88.5,62.7,25.7,4,338,2,71,免费评估
