Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,86.60%,86.90%,78.30%,636,87.50%,100.0,免费评估
2,牛津大学University of Oxford,74.80%,82.30%,70.80%,587,81.50%,93.5,免费评估
3,伯明翰大学University of Birmingham,80.50%,86.40%,49.30%,421,90.70%,92.1,免费评估
3,帝国理工学院Imperial College London,74.40%,82.70%,62.30%,528,84.80%,92.1,免费评估
5,埃克塞特大学University of Exeter,84.20%,87.10%,36.40%,383,88.00%,91.2,免费评估
5,斯旺西大学Swansea University,84.10%,90.60%,45.50%,307,88.60%,91.2,免费评估
7,拉夫堡大学Loughborough University,83.10%,84.80%,41.80%,381,87.00%,90.9,免费评估
8,谢菲尔德大学The University of Sheffield,78.00%,85.30%,41.00%,428,86.10%,90.0,免费评估
9,伦敦大学玛丽女王学院Queen Mary University of London,81.20%,87.70%,40.00%,374,70.80%,88.4,免费评估
10,曼彻斯特大学The University of Manchester,76.30%,82.90%,36.40%,418,77.70%,87.6,免费评估
11,谢菲尔德哈莱姆大学Sheffield Hallam University,79.00%,81.60%,17.80%,299,57.70%,82.1,免费评估
12,哈德斯菲尔德大学University of Huddersfield,81.90%,74.20%,10.20%,344,55.00%,81.8,免费评估
13,德蒙福特大学De Montfort University,77.10%,73.50%,12.50%,318,68.90%,81.7,免费评估
14,新白金汉大学Buckinghamshire New University,84.90%,79.60%,,300,44.40%,80.4,免费评估
