Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,University of Pittsburgh,United States,100.0,56.5,92.6,93.7,96.5,免费评估
2,New York University (NYU),United States,96.4,74.7,92.8,96.6,95.0,免费评估
3,Rutgers University - New Brunswick,United States,93.5,72.3,95.5,96.6,93.0,免费评估
4,牛津大学University of Oxford,United Kingdom,90.0,98.5,90.6,100.0,91.5,免费评估
5,Harvard University,United States,88.7,100.0,91.2,94.7,90.1,免费评估
6,剑桥大学University of Cambridge,United Kingdom,88.8,98.8,84.8,89.4,89.0,免费评估
7,Princeton University,United States,85.6,81.7,95.7,95.7,87.4,免费评估
8,伦敦政治经济学院The London School of Economics and Political Science,United Kingdom,86.9,89.8,89.2,84.3,87.0,免费评估
9,"University of California, Berkeley (UCB)",United States,85.3,81.7,88.0,91.6,86.0,免费评估
10,Ludwig-Maximilians-Universität München,Germany,87.7,61.4,82.2,82.8,85.3,免费评估
11,Stanford University,United States,83.7,90.4,86.1,88.2,84.7,免费评估
12,Yale University,United States,82.1,84.0,93.3,92.7,84.4,免费评估
13,University of Toronto,Canada,83.8,73.4,85.7,89.4,84.0,免费评估
14,Humboldt-Universität zu Berlin,Germany,86.0,65.2,81.1,78.0,83.7,免费评估
15,University of Notre Dame,United States,85.4,62.8,78.4,78.0,82.8,免费评估
16,伦敦国王学院King's College London,United Kingdom,80.7,84.5,88.9,88.2,82.5,免费评估
16,圣安德鲁斯大学University of St Andrews,United Kingdom,80.8,72.4,90.2,92.7,82.5,免费评估
18,Columbia University,United States,79.4,82.8,88.0,88.2,81.3,免费评估
19,Massachusetts Institute of Technology (MIT),United States,78.3,92.0,91.5,86.9,81.2,免费评估
20,The Australian National University,Australia,75.4,99.3,94.9,94.7,80.5,免费评估
21,爱丁堡大学The University of Edinburgh,United Kingdom,75.7,78.3,90.6,93.7,79.1,免费评估
22,University of Chicago,United States,79.1,79.2,77.5,76.2,78.7,免费评估
23,University of Michigan,United States,74.5,76.5,91.8,91.6,78.0,免费评估
24,University of Helsinki,Finland,76.8,53.3,84.4,86.9,77.4,免费评估
25,University of Copenhagen,Denmark,74.0,82.6,86.8,89.4,77.3,免费评估
26,Université Paris 1 Panthéon-Sorbonne,France,79.9,72.1,66.6,67.4,76.9,免费评估
27,"Ecole normale supérieure, Paris",France,80.0,62.1,62.8,64.8,75.9,免费评估
28,"University of North Carolina, Chapel Hill",United States,73.7,47.9,91.8,88.2,75.7,免费评估
29,City University of New York,United States,73.1,58.2,83.3,91.6,75.2,免费评估
30,Universität Frankfurt am Main,Germany,74.6,63.6,83.0,76.2,75.1,免费评估
31,KU Leuven,Belgium,74.1,64.5,75.4,84.3,74.8,免费评估
32,Université catholique de Louvain (UCL),Belgium,78.2,66.7,66.2,58.5,74.5,免费评估
33,University of Amsterdam,Netherlands,71.0,63.1,84.1,89.4,73.8,免费评估
34,The Chinese University of Hong Kong (CUHK),Hong Kong,76.5,79.0,61.9,61.8,73.7,免费评估
35,布里斯托大学University of Bristol,United Kingdom,69.3,78.9,89.7,86.9,73.6,免费评估
36,The University of Auckland,New Zealand,69.8,89.5,82.5,81.3,73.2,免费评估
37,Université Paris-Sorbonne (Paris IV),France,78.2,70.9,54.8,54.7,73.1,免费评估
38,University of Geneva,Switzerland,71.7,49.5,85.7,81.3,73.0,免费评估
39,Freie Universitaet Berlin,Germany,73.8,78.2,68.6,64.8,72.6,免费评估
40,Universidad Nacional Autónoma de México (UNAM),Mexico,74.3,77.0,67.2,61.8,72.5,免费评估
41,Peking University,China,74.1,89.9,60.3,61.8,72.3,免费评估
42,Ruprecht-Karls-Universität Heidelberg,Germany,71.4,65.3,79.9,74.2,72.2,免费评估
43,Renmin (People's) University of China,China,76.2,74.1,54.0,58.5,72.1,免费评估
43,University of Oslo,Norway,69.5,51.9,87.0,86.9,72.1,免费评估
45,McGill University,Canada,69.3,70.2,89.4,76.2,72.0,免费评估
46,Boston University,United States,69.7,68.1,84.2,76.2,71.7,免费评估
46,Universitat de Barcelona,Spain,71.9,60.5,73.6,74.2,71.7,免费评估
48,Seoul National University,South Korea,73.1,87.4,60.1,58.5,71.1,免费评估
49,The University of Sydney,Australia,64.8,93.4,87.3,89.4,70.9,免费评估
50,University of Navarra,Spain,70.7,66.3,73.4,64.8,70.2,免费评估
50,Albert-Ludwigs-Universitaet Freiburg,Germany,72.1,52.4,70.2,64.8,70.2,免费评估
