Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,巴斯大学University of Bath,81.3%,91.4%,41.8%,490,90.7%,100.0,免费评估
2,牛津大学University of Oxford,77.1%,87.3%,32.0%,590,90.7%,99.7,免费评估
3,圣安德鲁斯大学University of St Andrews,75.9%,86.6%,43.8%,521,91.5%,99.3,免费评估
4,利兹大学University of Leeds,85.0%,91.9%,39.3%,442,80.8%,97.8,免费评估
5,伦敦政治经济学院The London School of Economics and Political Science,63.2%,80.6%,52.3%,520,97.5%,97.5,免费评估
5,兰卡斯特大学Lancaster University,82.0%,87.3%,42.6%,425,87.8%,97.5,免费评估
7,拉夫堡大学Loughborough University,82.4%,91.1%,32.6%,418,90.3%,96.8,免费评估
8,华威大学The University of Warwick,73.3%,85.2%,40.4%,475,87.9%,96.2,免费评估
9,杜伦大学Durham University,81.7%,89.9%,23.1%,443,91.1%,95.9,免费评估
10,思克莱德大学University of Strathclyde,78.0%,89.0%,44.3%,514,63.6%,95.8,免费评估
11,萨里大学University of Surrey,90.8%,96.0%,15.8%,412,80.4%,95.4,免费评估
12,埃克塞特大学University of Exeter,79.0%,88.7%,24.4%,471,82.8%,94.8,免费评估
13,诺丁汉大学University of Nottingham,83.0%,89.9%,32.6%,398,79.9%,94.7,免费评估
14,Cardiff University,82.3%,90.1%,32.0%,399,75.6%,93.8,免费评估
15,伦敦国王学院King's College London,70.3%,79.2%,38.2%,481,83.4%,93.7,免费评估
16,伦敦城市大学City University London,78.4%,85.2%,27.8%,459,78.7%,93.6,免费评估
17,伦敦大学学院University College London,69.1%,78.5%,43.9%,472,80.8%,93.5,免费评估
18,英国女王大学Queen's University Belfast,85.7%,88.4%,32.7%,377,69.0%,92.9,免费评估
19,肯特大学University of Kent,82.8%,90.1%,24.8%,365,80.0%,92.6,免费评估
20,谢菲尔德大学The University of Sheffield,79.0%,89.4%,26.8%,382,79.4%,92.3,免费评估
21,曼彻斯特大学The University of Manchester,75.1%,86.8%,33.3%,414,73.6%,91.9,免费评估
21,伯明翰大学University of Birmingham,73.6%,80.8%,29.1%,406,87.6%,91.9,免费评估
23,法尔茅斯大学Falmouth University,94.6%,96.3%,,261,91.7%,91.5,免费评估
24,东英吉利大学University of East Anglia,83.4%,90.0%,28.1%,370,66.2%,91.3,免费评估
25,南安普顿大学University of Southampton,74.9%,85.0%,24.0%,387,84.7%,91.1,免费评估
26,约克大学The University of York,80.8%,88.6%,24.0%,390,69.7%,90.9,免费评估
27,雷丁大学University of Reading,76.7%,85.6%,29.3%,388,70.8%,90.4,免费评估
28,阿斯顿大学Aston University,77.3%,86.1%,19.7%,392,76.8%,90.2,免费评估
29,爱丁堡大学The University of Edinburgh,69.4%,84.6%,25.8%,450,72.4%,89.9,免费评估
30,阿伯丁大学University of Aberdeen,74.2%,81.3%,24.9%,432,71.4%,89.8,免费评估
31,赫瑞瓦特大学Heriot Watt University,80.7%,83.3%,18.8%,398,65.7%,89.0,免费评估
32,纽卡斯尔大学Newcastle University,68.6%,81.1%,20.7%,415,81.2%,88.8,免费评估
33,埃塞克斯大学University of Essex,69.0%,81.3%,23.7%,383,82.3%,88.7,免费评估
33,格拉斯哥大学University of Glasgow,71.0%,83.2%,22.1%,446,67.3%,88.7,免费评估
35,斯特林大学University of Stirling,76.0%,81.3%,25.2%,389,68.1%,88.6,免费评估
36,罗伯特高登大学The Robert Gordon University,79.9%,85.7%,2.6%,406,75.5%,88.4,免费评估
36,Coventry University,88.8%,90.9%,1.6%,304,76.0%,88.4,免费评估
38,白金汉大学The University of Buckingham,86.5%,90.8%,,301,81.2%,88.3,免费评估
38,斯旺西大学Swansea University,80.3%,82.9%,22.0%,316,74.2%,88.3,免费评估
38,德蒙福特大学De Montfort University,84.9%,91.0%,10.7%,283,76.3%,88.3,免费评估
41,伦敦大学亚非学院SOAS University of London,73.5%,82.5%,25.0%,377,70.5%,88.2,免费评估
41,利物浦大学The University of Liverpool,75.0%,83.3%,20.1%,391,69.3%,88.2,免费评估
43,诺桑比亚大学Northumbria University,81.0%,88.2%,4.0%,358,72.3%,87.4,免费评估
44,基尔大学Keele University,80.3%,86.1%,10.2%,338,71.8%,87.3,免费评估
45,班戈大学Bangor University,82.0%,85.1%,23.4%,310,60.1%,87.0,免费评估
45,埃塞克斯大学University of Essex,79.3%,86.3%,25.1%,313,61.0%,87.0,免费评估
45,邓迪大学University of Dundee,79.5%,89.0%,12.1%,386,57.7%,87.0,免费评估
48,哈珀亚当斯大学Harper Adams University,86.5%,86.7%,,295,77.3%,86.9,免费评估
49,University of Lincoln,80.4%,88.7%,4.8%,317,75.4%,86.8,免费评估
49,莱斯特大学University of Leicester,70.9%,80.4%,24.3%,364,70.1%,86.8,免费评估
51,阿尔斯特大学University of Ulster,80.4%,85.5%,40.4%,291,47.0%,86.7,免费评估
52,朴茨茅斯大学University of Portsmouth,78.4%,85.6%,9.5%,313,76.0%,86.6,免费评估
53,牛津布鲁克斯大学Oxford Brookes University,82.1%,88.8%,5.1%,340,66.0%,86.5,免费评估
53,伦敦大学玛丽女王学院Queen Mary University of London,75.7%,79.7%,23.5%,383,58.6%,86.5,免费评估
55,伦敦大学皇家霍洛威学院Royal Holloway University of London,74.1%,81.2%,27.0%,373,56.6%,86.2,免费评估
56,布拉德福德大学University of Bradford,62.0%,81.2%,32.1%,406,,85.2,免费评估
56,诺丁汉特伦特大学Nottingham Trent University,76.2%,83.5%,4.6%,327,74.5%,85.2,免费评估
58,西英格兰大学University of the West of England,78.0%,86.1%,5.5%,311,69.3%,84.9,免费评估
58,哈德斯菲尔德大学University of Huddersfield,80.8%,85.5%,4.1%,328,63.5%,84.9,免费评估
58,赫特福德大学University of Hertfordshire,82.2%,88.5%,0.9%,326,61.7%,84.9,免费评估
61,赫尔大学The University of Hull,77.0%,86.0%,10.2%,312,65.5%,84.8,免费评估
62,利物浦约翰摩尔斯大学Liverpool John Moores University,83.0%,86.8%,,338,59.9%,84.7,免费评估
63,龙比亚大学Napier University,81.7%,87.7%,2.3%,353,55.0%,84.6,免费评估
63,切斯特大学University of Chester,79.5%,84.8%,0.5%,291,75.1%,84.6,免费评估
65,普利茅斯大学University of Plymouth,81.7%,86.8%,13.1%,282,55.4%,84.2,免费评估
66,布鲁内尔大学Brunel University,72.4%,82.8%,23.0%,350,51.6%,84.1,免费评估
67,温切斯特大学University of Winchester,81.8%,87.8%,,304,62.3%,84.0,免费评估
67,谢菲尔德哈莱姆大学Sheffield Hallam University,81.2%,88.2%,0.6%,313,60.9%,84.0,免费评估
69,伦敦艺术大学University of the Arts London,81.3%,80.7%,,394,52.9%,83.9,免费评估
70,Manchester Metropolitan University,74.1%,81.2%,4.7%,333,68.8%,83.7,免费评估
