Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,巴斯大学University of Bath,84.2%,83.5%,54.0%,172,82.5%,100.0,免费评估
1,埃克塞特大学University of Exeter,81.3%,87.6%,50.8%,172,84.8%,100.0,免费评估
3,伯明翰大学University of Birmingham,85.0%,83.1%,63.7%,154,81.7%,99.4,免费评估
4,拉夫堡大学Loughborough University,83.1%,86.8%,52.1%,164,83.3%,99.2,免费评估
5,格拉斯哥大学University of Glasgow,80.6%,83.1%,42.3%,180,83.6%,98.7,免费评估
6,利兹大学University of Leeds,83.2%,86.0%,50.5%,159,72.1%,95.6,免费评估
7,诺丁汉大学University of Nottingham,87.2%,79.2%,31.4%,165,,95.5,免费评估
8,杜伦大学Durham University,80.5%,80.4%,28.7%,171,82.2%,95.3,免费评估
9,萨里大学University of Surrey,86.0%,84.5%,33.6%,156,,94.9,免费评估
9,利物浦约翰摩尔斯大学Liverpool John Moores University,84.3%,84.3%,45.3%,156,72.8%,94.9,免费评估
9,埃塞克斯大学University of Essex,85.9%,90.9%,25.8%,137,86.5%,94.9,免费评估
12,阿伯丁大学University of Aberdeen,85.8%,83.0%,34.7%,198,60.0%,94.7,免费评估
13,诺丁汉特伦特大学Nottingham Trent University,89.9%,88.6%,7.3%,162,78.1%,93.5,免费评估
13,爱丁堡大学The University of Edinburgh,73.2%,75.8%,26.1%,180,81.3%,93.5,免费评估
15,斯旺西大学Swansea University,82.8%,84.1%,38.8%,139,78.6%,93.4,免费评估
16,朴茨茅斯大学University of Portsmouth,87.3%,87.1%,8.1%,144,83.3%,92.4,免费评估
17,东英吉利大学University of East Anglia,84.8%,88.9%,27.2%,152,71.3%,92.3,免费评估
17,班戈大学Bangor University,88.5%,89.3%,30.6%,148,67.6%,92.3,免费评估
19,斯特林大学University of Stirling,78.0%,79.3%,33.6%,157,73.4%,91.6,免费评估
20,亚伯大学Aberystwyth University,94.1%,91.1%,23.5%,118,74.0%,91.5,免费评估
21,斯塔福德郡大学Staffordshire University,89.8%,87.2%,19.1%,125,76.6%,90.9,免费评估
22,考文垂大学Coventry University,87.5%,87.7%,4.5%,146,77.2%,90.7,免费评估
23,萨福克学院University Campus Suffolk,91.4%,88.6%,,149,71.9%,90.0,免费评估
24,利物浦大学The University of Liverpool,90.7%,89.5%,10.9%,118,78.0%,89.8,免费评估
25,罗汉普顿大学Roehampton University,80.8%,78.9%,20.6%,116,85.4%,89.4,免费评估
26,伦敦南岸大学London South Bank University,79.8%,70.8%,35.0%,115,81.6%,89.1,免费评估
27,曼彻斯特城市大学Manchester Metropolitan University,89.8%,91.1%,12.0%,129,69.7%,89.0,免费评估
28,谢菲尔德哈莱姆大学Sheffield Hallam University,86.9%,83.3%,8.5%,142,70.9%,88.7,免费评估
29,切斯特大学University of Chester,89.6%,88.4%,6.6%,118,75.4%,88.3,免费评估
30,阿尔斯特大学University of Ulster,78.2%,77.8%,31.0%,146,65.9%,88.1,免费评估
30,阿伯泰邓迪大学University of Abertay Dundee,80.2%,81.8%,8.9%,153,70.8%,88.1,免费评估
32,艾芝西尔大学Edge Hill University,86.4%,86.0%,7.7%,147,65.5%,87.8,免费评估
33,University of Lincoln,78.3%,77.2%,11.4%,143,75.9%,87.7,免费评估
33,罗伯特高登大学The Robert Gordon University,74.5%,73.5%,4.9%,163,75.9%,87.7,免费评估
33,布鲁内尔大学Brunel University,71.9%,72.9%,46.4%,139,66.7%,87.7,免费评估
36,"特威克南圣玛丽大学St Mary's, Twickenham",84.0%,82.2%,4.8%,130,75.4%,87.3,免费评估
37,布莱顿大学University of Brighton,84.3%,82.4%,10.9%,144,65.9%,87.2,免费评估
38,格罗斯特大学University of Gloucestershire,82.0%,81.4%,6.0%,136,73.7%,87.1,免费评估
39,米德塞斯大学Middlesex University,75.5%,71.5%,10.0%,132,81.7%,86.7,免费评估
40,Plymouth Marjon University,92.6%,90.9%,,137,59.9%,86.4,免费评估
40,肯特大学University of Kent,69.9%,67.8%,21.0%,146,75.9%,86.4,免费评估
42,布拉德福德大学University of Bradford,72.6%,67.0%,9.5%,156,75.0%,86.2,免费评估
43,卡迪夫都市大学Cardiff Metropolitan University,79.7%,83.3%,7.7%,142,67.8%,86.1,免费评估
44,思克莱德大学University of Strathclyde,84.5%,82.4%,,192,46.7%,85.9,免费评估
44,奇切斯特大学University of Chichester,82.0%,83.8%,15.2%,127,67.1%,85.9,免费评估
46,伍尔弗汉普顿大学University of Wolverhampton,85.0%,82.8%,5.6%,124,69.7%,85.7,免费评估
47,哈德斯菲尔德大学University of Huddersfield,83.3%,76.5%,,135,72.2%,85.6,免费评估
47,新白金汉大学Buckinghamshire New University,85.6%,84.8%,0.9%,115,74.1%,85.6,免费评估
47,龙比亚大学Napier University,78.3%,82.0%,5.3%,158,62.2%,85.6,免费评估
50,温切斯特大学University of Winchester,86.6%,84.7%,,109,75.5%,85.4,免费评估
50,西苏格兰大学University of the West of Scotland,79.3%,81.5%,9.1%,145,64.2%,85.4,免费评估
50,索尔福德大学University of Salford,86.9%,86.1%,3.8%,126,65.8%,85.4,免费评估
53,伍斯特大学University of Worcester,80.9%,79.8%,4.9%,128,72.3%,85.3,免费评估
54,南威尔士大学The University of South Wales,86.7%,84.3%,10.8%,132,59.2%,85.0,免费评估
54,诺桑比亚大学Northumbria University,75.2%,75.2%,4.4%,154,67.8%,85.0,免费评估
56,赫尔大学The University of Hull,84.4%,84.4%,14.2%,130,59.7%,84.9,免费评估
57,中央兰开夏大学University of Central Lancashire,81.4%,78.1%,5.1%,132,67.8%,84.6,免费评估
57,Wrexham Glyndŵr University,76.8%,73.5%,3.6%,129,76.2%,84.6,免费评估
57,伦敦都市大学London Metropolitan University,86.6%,82.0%,,102,76.3%,84.6,免费评估
60,伯恩茅斯大学Bournemouth University,78.3%,78.2%,9.0%,131,68.8%,84.5,免费评估
61,Solent University,78.8%,78.9%,0.6%,132,70.6%,84.1,免费评估
61,东伦敦大学University of East London,78.9%,74.6%,7.6%,124,71.8%,84.1,免费评估
61,牛津布鲁克斯大学Oxford Brookes University,79.5%,74.1%,3.0%,139,67.6%,84.1,免费评估
64,University of Wales Trinity St David,86.6%,86.5%,,104,70.7%,83.8,免费评估
64,利兹贝克特大学Leeds Beckett University,78.0%,78.7%,12.6%,131,64.3%,83.8,免费评估
66,纽曼大学Newman University,88.8%,84.7%,2.8%,121,60.0%,83.6,免费评估
66,赫特福德大学University of Hertfordshire,78.5%,76.2%,0.9%,122,73.7%,83.6,免费评估
68,坎特伯雷大学Canterbury Christ Church University,86.8%,85.4%,19.0%,121,52.6%,83.5,免费评估
69,贝德福德大学University of Bedfordshire,78.4%,77.7%,6.7%,108,73.7%,83.1,免费评估
70,约克圣约翰大学York St John University,81.5%,83.2%,5.5%,122,62.9%,82.9,免费评估
70,金斯顿大学Kingston University,91.4%,86.7%,2.6%,105,60.9%,82.9,免费评估
72,利兹圣三一大学Leeds Trinity University,83.1%,86.2%,0.8%,109,66.7%,82.6,免费评估
73,德比大学University of Derby,77.3%,73.5%,1.7%,127,68.3%,82.3,免费评估
73,蒂赛德大学Teesside University,79.1%,77.0%,2.4%,120,67.7%,82.3,免费评估
75,桑德兰大学University of Sunderland,79.9%,79.8%,2.4%,135,59.2%,82.2,免费评估
76,格林威治大学The University of Greenwich,67.6%,66.3%,7.4%,145,68.8%,82.0,免费评估
76,剑桥安鲁大学Anglia Ruskin University,76.7%,77.9%,,120,69.8%,82.0,免费评估
78,波尔顿大学University of Bolton,80.5%,77.6%,,107,68.7%,81.3,免费评估
79,北安普顿大学The University of Northampton,78.9%,76.0%,,112,48.9%,76.3,免费评估
80,哥比亚大学University of Cumbria,62.3%,54.8%,3.2%,124,63.4%,75.6,免费评估
81,格罗斯泰斯特主教大学Bishop Grosseteste University,65.5%,61.2%,,108*,51.2%,71.8,免费评估
