Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,Harvard University,United States,100.0,84.4,69.3,100.0,,298.3,免费评估
2,Johns Hopkins University,United States,70.0,78.7,64.7,66.8,,228.5,免费评估
3,伦敦大学学院University College London,United Kingdom,68.8,76.7,80.9,65.9,,227.5,免费评估
4,"University of California, San Francisco",United States,60.4,86.5,65.6,62.3,,222.3,免费评估
5,University of Pennsylvania,United States,61.2,81.7,58.9,59.6,,214.2,免费评估
6,University of Toronto,Canada,65.3,72.8,74.6,58.8,,211.8,免费评估
7,Stanford University,United States,54.2,88.6,63.4,55.4,,210.9,免费评估
8,牛津大学University of Oxford,United Kingdom,56.8,79.8,82.6,54.8,,208.0,免费评估
9,Yale University,United States,53.9,83.0,64.0,53.3,,203.0,免费评估
10,"University of California, Los Angeles",United States,57.1,78.0,60.3,53.6,,200.8,免费评估
11,"University of California, San Diego",United States,54.8,80.2,65.2,52.0,,200.1,免费评估
12,Columbia University,United States,52.0,84.4,63.2,50.6,,199.7,免费评估
13,Washington University in St. Louis,United States,47.9,89.4,58.3,49.8,,198.8,免费评估
14,Massachusetts Institute of Technology (MIT),United States,40.4,100.0,68.5,44.0,,198.2,免费评估
15,University of Washington,United States,55.3,79.1,62.3,50.9,,197.8,免费评估
16,Pierre and Marie Curie University - Paris 6,France,54.3,73.5,75.2,53.0,,195.8,免费评估
17,"University of Pittsburgh, Pittsburgh Campus",United States,57.3,74.4,55.7,51.9,,194.7,免费评估
18,University of Munich,Germany,52.7,76.2,76.8,49.5,,193.9,免费评估
19,Karolinska Institute,Sweden,54.4,73.2,83.5,48.4,,192.8,免费评估
20,"The Imperial College of Science, Technology and Medicine",United Kingdom,49.6,76.0,81.3,48.2,,190.0,免费评估
21,剑桥大学University of Cambridge,United Kingdom,46.4,80.2,81.0,47.1,,189.9,免费评估
22,King's College London,United Kingdom,47.1,78.9,81.4,46.9,,189.2,免费评估
23,McGill University,Canada,50.9,73.5,76.8,49.4,,189.1,免费评估
24,The University of Melbourne,Australia,50.5,76.5,73.4,46.0,,187.7,免费评估
25,Emory University,United States,50.3,77.8,58.4,47.5,,187.3,免费评估
26,University of Michigan-Ann Arbor,United States,52.2,76.0,55.0,47.8,,187.0,免费评估
27,University of Zurich,Switzerland,46.7,78.7,83.3,44.1,,186.2,免费评估
28,Free University Berlin,Germany,52.1,71.8,72.8,47.6,,186.0,免费评估
29,Duke University,United States,49.3,76.9,61.0,45.2,,183.7,免费评估
30,Humboldt University of Berlin,Germany,50.9,71.8,72.5,46.2,,183.5,免费评估
31,New York University,United States,44.6,81.5,61.9,42.4,,180.9,免费评估
32,University of North Carolina at Chapel Hill,United States,44.8,80.0,61.3,43.1,,180.1,免费评估
33,Charite - Universitats Medizin Berlin,Germany,48.0,72.3,72.3,44.6,,179.3,免费评估
33,Heidelberg University,Germany,46.9,75.3,73.3,42.4,,179.3,免费评估
35,Cornell University,United States,45.2,78.3,62.6,41.4,,177.4,免费评估
35,Utrecht University,Netherlands,45.6,74.2,73.4,42.9,,177.4,免费评估
37,VU University Amsterdam,Netherlands,43.3,77.4,75.8,40.9,,176.7,免费评估
38,University of Copenhagen,Denmark,50.1,67.8,76.5,42.5,,175.7,免费评估
39,Radboud University Nijmegen,Netherlands,45.8,73.2,77.8,40.7,,175.3,免费评估
40,Vanderbilt University,United States,46.2,74.6,56.9,43.1,,175.2,免费评估
41,Northwestern University,United States,46.0,76.0,56.5,41.5,,174.8,免费评估
42,University of British Columbia,Canada,44.4,73.0,74.4,41.2,,173.5,免费评估
43,University of Amsterdam,Netherlands,42.1,76.5,76.4,39.6,,173.4,免费评估
44,University of Barcelona,Spain,47.2,70.3,72.2,40.1,,172.1,免费评估
45,University of Basel,Switzerland,38.5,79.1,86.9,36.9,,171.9,免费评估
46,Baylor College of Medicine,United States,43.6,74.9,60.4,39.3,,169.8,免费评估
47,University of Paris Descartes (Paris 5),France,41.9,73.7,74.6,38.7,,169.2,免费评估
48,爱丁堡大学The University of Edinburgh,United Kingdom,37.8,79.4,78.6,36.2,,169.1,免费评估
49,"University of Minnesota, Twin Cities",United States,46.4,72.8,58.6,37.7,,168.6,免费评估
50,Erasmus University,Netherlands,39.2,76.9,76.6,37.0,,168.4,免费评估
