Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,University of Pennsylvania,United States,97.2,94.5,100.0,79.9,95.5,免费评估
2,伦敦国王学院King's College London,United Kingdom,96.8,97.1,96.0,74.6,94.4,免费评估
3,Johns Hopkins University,United States,99.4,93.5,89.0,89.1,93.5,免费评估
4,University of Washington,United States,99.1,96.8,90.1,73.8,93.2,免费评估
5,曼彻斯特大学The University of Manchester,United Kingdom,91.7,95.2,91.8,87.1,92.3,免费评估
6,"University of California, San Francisco",United States,95.1,94.7,89.9,74.4,91.4,免费评估
7,Yale University,United States,94.0,97.5,80.5,96.1,91.2,免费评估
8,"University of North Carolina, Chapel Hill",United States,100.0,99.5,77.0,81.0,91.1,免费评估
9,南安普顿大学University of Southampton,United Kingdom,92.5,98.7,89.2,67.1,90.8,免费评估
10,Duke University,United States,96.1,94.5,83.5,85.1,90.7,免费评估
11,University of Technology Sydney,Australia,90.1,94.8,89.1,76.4,89.8,免费评估
12,University of Toronto,Canada,97.2,93.1,80.0,81.6,89.3,免费评估
13,The University of Sydney,Australia,96.1,93.9,74.9,94.6,88.9,免费评估
14,University of Alberta,Canada,93.6,95.7,80.6,77.2,88.7,免费评估
15,McMaster University,Canada,93.3,99.0,76.6,78.1,88.5,免费评估
15,Monash University,Australia,97.8,96.6,73.5,81.7,88.5,免费评估
17,University of Michigan-Ann Arbor,United States,93.3,91.4,83.4,78.9,88.3,免费评估
18,Columbia University,United States,97.8,98.0,73.7,70.3,87.9,免费评估
18,Emory University,United States,92.9,95.0,79.2,77.5,87.9,免费评估
20,Karolinska Institutet,Sweden,94.0,95.1,81.0,63.4,87.4,免费评估
21,University of Pittsburgh,United States,94.4,92.6,79.0,74.8,87.3,免费评估
22,The Chinese University of Hong Kong (CUHK),Hong Kong SAR,83.4,100.0,81.7,74.5,87.0,免费评估
23,National University of Singapore (NUS),Singapore,87.4,93.9,73.4,100.0,86.4,免费评估
24,New York University (NYU),United States,89.6,93.3,78.4,78.1,86.2,免费评估
25,Griffith University,Australia,89.6,94.3,76.0,80.0,86.0,免费评估
26,爱丁堡大学The University of Edinburgh,United Kingdom,86.0,98.0,78.3,71.7,85.9,免费评估
27,University of British Columbia,Canada,90.9,93.7,69.7,95.4,85.8,免费评估
27,"University of California, Los Angeles (UCLA)",United States,92.1,92.9,70.5,91.4,85.8,免费评估
29,University of Turku,Finland,87.8,96.9,76.8,72.8,85.7,免费评估
30,Deakin University,Australia,91.7,95.5,73.6,73.6,85.6,免费评估
31,Queensland University of Technology (QUT),Australia,86.9,95.1,74.9,80.4,85.1,免费评估
32,McGill University,Canada,88.7,91.7,73.4,80.4,84.2,免费评估
33,The University of Melbourne,Australia,88.7,94.6,67.5,88.5,84.1,免费评估
34,The Ohio State University,United States,89.2,91.9,73.3,73.3,83.7,免费评估
35,The University of Auckland,New Zealand,86.9,94.8,70.5,79.7,83.6,免费评估
36,"The University of Newcastle, Australia (UON)",Australia,88.3,96.4,67.4,78.4,83.5,免费评估
37,诺丁汉大学University of Nottingham,United Kingdom,90.1,95.0,72.1,61.5,83.3,免费评估
38,Seoul National University,South Korea,83.4,86.2,79.1,81.6,82.8,免费评估
38,The University of Queensland,Australia,92.5,93.6,63.9,77.9,82.8,免费评估
38,The University of Hong Kong,Hong Kong SAR,75.5,91.3,80.6,85.5,82.8,免费评估
41,阿尔斯特大学University of Ulster,United Kingdom,82.3,91.5,77.1,74.5,82.7,免费评估
42,Australian Catholic University,Australia,86.0,97.0,66.9,72.4,82.2,免费评估
43,Pennsylvania State University,United States,82.3,92.9,71.2,81.9,82.1,免费评估
43,The Hong Kong Polytechnic University,Hong Kong SAR,78.8,86.5,87.0,64.2,82.1,免费评估
43,University of Illinois at Chicago (UIC),United States,83.9,91.3,77.3,63.3,82.1,免费评估
46,"Trinity College Dublin, The University of Dublin",Ireland,82.9,91.0,77.3,65.6,81.9,免费评估
47,Lund University,Sweden,86.4,94.8,72.8,54.7,81.7,免费评估
47,Vanderbilt University,United States,89.2,93.8,65.6,71.3,81.7,免费评估
49,University College Cork,Ireland,81.7,96.0,71.8,66.6,81.5,免费评估
50,University of Calgary,Canada,88.7,95.5,59.2,80.6,81.1,免费评估
50,利兹大学University of Leeds,United Kingdom,84.4,93.9,68.9,69.3,81.1,免费评估
