Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,牛津大学University of Oxford,88.5,41.7,557,78.2,100.0,免费评估
2,剑桥大学University of Cambridge,91.2,31.7,577,80.0,99.5,免费评估
3,华威大学The University of Warwick,88.7,35.0,486,70.7,93.5,免费评估
4,南安普顿大学University of Southampton,89.7,38.3,454,66.7,92.9,免费评估
5,杜伦大学Durham University,82.9,26.7,529,83.2,92.4,免费评估
6,埃克塞特大学University of Exeter,87.4,26.7,460,77.1,90.7,免费评估
7,巴斯大学University of Bath,87.4,21.7,478,78.9,90.3,免费评估
8,伦敦国王学院King's College London,78.9,38.3,469,0.0,89.6,免费评估
9,圣安德鲁斯大学University of St Andrews,88.3,26.7,503,63.0,89.5,免费评估
10,纽卡斯尔大学Newcastle University,87.5,26.7,430,75.5,89.2,免费评估
11,利兹大学University of Leeds,89.3,28.3,442,66.7,89.1,免费评估
12,格拉斯哥大学University of Glasgow,87.8,25.0,485,62.9,88.1,免费评估
13,谢菲尔德大学The University of Sheffield,82.0,33.3,456,67.1,87.4,免费评估
14,诺丁汉大学University of Nottingham,81.9,31.7,456,68.6,87.2,免费评估
15,伯明翰大学University of Birmingham,84.0,21.7,425,80.5,86.8,免费评估
16,伦敦大学学院University College London,77.2,25.0,496,76.2,86.0,免费评估
17,赫瑞瓦特大学Heriot Watt University,84.4,16.7,416,83.5,85.8,免费评估
18,莱斯特大学University of Leicester,85.4,8.3,430,88.5,85.4,免费评估
19,英国女王大学Queen's University Belfast,86.7,20.0,392,71.6,84.3,免费评估
20,卡迪夫大学Cardiff University,82.1,25.0,441,66.1,84.1,免费评估
21,肯特大学University of Kent,89.5,26.7,371,58.1,83.9,免费评估
22,曼彻斯特大学The University of Manchester,79.0,26.7,451,68.0,83.8,免费评估
23,雷丁大学University of Reading,80.9,28.3,349,77.8,83.6,免费评估
24,阿伯丁大学University of Aberdeen,76.2,31.7,456,65.5,83.5,免费评估
25,赫尔大学The University of Hull,86.7,25.0,346,0.0,83.1,免费评估
26,利物浦大学The University of Liverpool,83.0,23.3,406,67.5,83.0,免费评估
27,诺桑比亚大学Northumbria University,96.7,,359,73.2,82.5,免费评估
28,布里斯托大学University of Bristol,80.3,15.0,469,70.9,82.2,免费评估
29,斯旺西大学Swansea University,80.0,15.0,356,85.2,81.0,免费评估
29,爱丁堡大学The University of Edinburgh,77.0,25.0,497,55.2,81.0,免费评估
31,伦敦大学皇家霍洛威学院Royal Holloway University of London,81.1,25.0,393,62.9,80.9,免费评估
32,兰卡斯特大学Lancaster University,82.2,15.0,427,67.6,80.8,免费评估
33,斯特林大学University of Stirling,81.9,13.3,372,70.4,78.6,免费评估
34,思克莱德大学University of Strathclyde,85.5,,454,60.9,77.4,免费评估
35,阿斯顿大学Aston University,83.3,10.0,378,62.9,76.8,免费评估
36,伦敦大学玛丽女王学院Queen Mary University of London,78.4,25.0,395,51.0,76.7,免费评估
37,班戈大学Bangor University,86.9,,352,64.9,75.0,免费评估
38,东英吉利大学University of East Anglia,85.9,,387,56.3,73.9,免费评估
39,朴茨茅斯大学University of Portsmouth,75.5,25.0,314,0.0,73.6,免费评估
40,切斯特大学University of Chester,76.0,,322,76.0,70.7,免费评估
40,索尔福德大学University of Salford,77.5,12.5,329,55.0,70.7,免费评估
42,牛津布鲁克斯大学Oxford Brookes University,76.1,15.0,329,0.0,70.6,免费评估
43,萨塞克斯大学University of Sussex,85.6,,431,27.9,68.9,免费评估
44,威斯敏斯特大学University of Westminster,79.1,8.3,293,0.0,68.1,免费评估
45,诺丁汉特伦特大学Nottingham Trent University,75.3,10.0,297,56.7,68.0,免费评估
45,阿尔斯特大学University of Ulster,77.0,11.7,293,0.0,68.0,免费评估
47,曼彻斯特城市大学Manchester Metropolitan University,71.8,6.7,321,42.3,62.7,免费评估
