Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,帝国理工学院Imperial College London,100.0,89,87,69,18.9,10,567,8,81.0,免费评估
2,南安普顿大学University of Southampton,98.8,91,83,63,8.7,7,501,8,88.0,免费评估
3,巴斯大学University of Bath,98.1,93,93,76,18.9,7,508,7,92.0,免费评估
4,邓迪大学University of Dundee,90.1,79,74,58,10.9,10,348,6,,免费评估
5,拉夫堡大学Loughborough University,90.0,93,92,72,12.8,7,443,4,85.0,免费评估
5,萨里大学University of Surrey,90.0,99,94,86,20.3,8,433,5,83.0,免费评估
7,卡迪夫大学Cardiff University,89.6,92,89,69,14.1,9,437,5,83.0,免费评估
8,纽卡斯尔大学Newcastle University,88.5,90,83,57,15.1,9,437,5,89.0,免费评估
9,赫瑞瓦特大学Heriot Watt University,87.2,98,93,82,17.7,6,424,2,90.0,免费评估
10,利兹大学University of Leeds,85.3,89,92,81,22.5,6,418,8,82.0,免费评估
11,布里斯托大学University of Bristol,85.0,84,88,55,14.9,4,527,6,88.0,免费评估
12,谢菲尔德大学The University of Sheffield,84.0,95,83,65,18.4,8,452,7,82.0,免费评估
13,伯明翰大学University of Birmingham,82.3,86,81,59,21.8,9,464,7,81.0,免费评估
14,思克莱德大学University of Strathclyde,82.2,91,81,59,17.5,7,494,6,84.0,免费评估
15,蒂赛德大学Teesside University,81.6,86,87,73,18.3,6,381,7,,免费评估
16,诺丁汉大学University of Nottingham,81.3,93,89,64,14.1,9,426,3,76.0,免费评估
17,罗伯特高登大学The Robert Gordon University,76.8,78,71,62,14.8,7,371,7,87.0,免费评估
18,英国女王大学Queen's University Belfast,76.7,91,88,75,17.1,5,384,3,78.0,免费评估
19,兰卡斯特大学Lancaster University,76.3,88,84,66,17.3,7,426,3,,免费评估
20,朴茨茅斯大学University of Portsmouth,74.3,88,86,75,18.2,3,293,10,71.0,免费评估
