Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,,4.3,542.0,87.0,100.0,免费评估
2,巴斯大学University of Bath,85.0,3.7,515.0,92.0,98.9,免费评估
3,谢菲尔德大学The University of Sheffield,79.0,4.0,452.0,80.0,91.0,免费评估
4,伦敦大学学院University College London,73.0,4.4,470.0,79.0,90.0,免费评估
5,卡迪夫大学Cardiff University,78.0,3.2,484.0,74.0,87.5,免费评估
6,诺丁汉大学University of Nottingham,,1.9,458.0,89.0,85.8,免费评估
7,爱丁堡大学The University of Edinburgh,66.0,3.7,454.0,82.0,84.6,免费评估
8,利物浦大学The University of Liverpool,74.0,4.1,423.0,67.0,84.4,免费评估
9,曼彻斯特建筑学院Manchester School of Architecture,74.0,2.3,444.0,83.0,83.9,免费评估
10,布莱顿大学University of Brighton,72.0,4.1,380.0,70.0,82.3,免费评估
11,纽卡斯尔大学Newcastle University,63.0,3.4,429.0,82.0,81.0,免费评估
12,诺桑比亚大学Northumbria University,79.0,1.9,355.0,78.0,79.5,免费评估
13,利物浦约翰摩尔斯大学Liverpool John Moores University,81.0,2.8,302.0,59.0,76.0,免费评估
14,谢菲尔德哈莱姆大学Sheffield Hallam University,83.0,1.8,309.0,67.0,75.7,免费评估
15,普利茅斯大学University of Plymouth,69.0,2.3,357.0,74.0,75.1,免费评估
16,邓迪大学University of Dundee,77.0,1.6,393.0,63.0,75.0,免费评估
17,阿尔斯特大学University of Ulster,73.0,2.9,292.0,69.0,74.6,免费评估
18,西英格兰大学University of the West of England,78.0,1.8,290.0,71.0,73.9,免费评估
19,罗伯特高登大学The Robert Gordon University,64.0,1.6,333.0,88.0,73.6,免费评估
20,思克莱德大学University of Strathclyde,54.0,1.6,423.0,91.0,73.5,免费评估
20,威斯敏斯特大学University of Westminster,70.0,3.1,332.0,61.0,73.5,免费评估
22,林肯大学University of Lincoln,79.0,1.4,330.0,61.0,72.3,免费评估
23,牛津布鲁克斯大学Oxford Brookes University,75.0,,406.0,70.0,71.6,免费评估
24,索尔福德大学University of Salford,61.0,3.5,292.0,,69.9,免费评估
25,德蒙福特大学De Montfort University,59.0,2.9,279.0,76.0,69.6,免费评估
25,肯特大学University of Kent,69.0,,351.0,82.0,69.6,免费评估
27,朴茨茅斯大学University of Portsmouth,74.0,0.4,322.0,72.0,69.4,免费评估
28,格林威治大学The University of Greenwich,78.0,1.9,256.0,57.0,69.1,免费评估
28,哈德斯菲尔德大学University of Huddersfield,76.0,,295.0,77.0,69.1,免费评估
30,英国女王大学Queen's University Belfast,71.0,,347.0,77.0,69.0,免费评估
31,诺丁汉特伦特大学Nottingham Trent University,67.0,1.0,341.0,72.0,68.9,免费评估
32,中央兰开夏大学University of Central Lancashire,65.0,1.6,319.0,,66.0,免费评估
33,创意艺术大学University for the Creative Arts,74.0,,294.0,68.0,65.8,免费评估
34,伦敦都市大学London Metropolitan University,63.0,2.2,291.0,60.0,65.4,免费评估
35,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,71.0,2.8,,31.0,62.4,免费评估
36,金斯顿大学Kingston University,69.0,,306.0,61.0,62.0,免费评估
37,东伦敦大学University of East London,70.0,,274.0,63.0,61.7,免费评估
38,利兹都会大学Leeds Metropolitan University,64.0,,291.0,70.0,61.3,免费评估
39,伦敦南岸大学London South Bank University,75.0,,213.0,56.0,59.1,免费评估
40,伯明翰城市大学Birmingham City University,59.0,,309.0,62.0,57.7,免费评估
41,"Arts University College, Bournemouth",,0.3,297.0,,56.4,免费评估
42,南安普顿索伦特大学Southampton Solent University,64.0,,244.0,54.0,54.8,免费评估
43,德比大学University of Derby,64.0,,242.0,51.0,54.1,免费评估
44,威尔士大学卡迪夫学院UWIC,60.0,,222.0,60.0,53.9,免费评估
45,格拉摩根大学University of Glamorgan,54.0,2.2,,42.0,53.5,免费评估
