Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,思克莱德大学University of Strathclyde,211.0,4.25,3.28,90.0,100.0,免费评估
2,南安普顿大学University of Southampton,,3.88,3.23,100.0,96.1,免费评估
3,曼彻斯特大学The University of Manchester,167.0,4.06,3.38,90.0,95.6,免费评估
4,纽卡斯尔大学Newcastle University,162.0,4.53,3.04,85.0,94.6,免费评估
5,University of East Anglia UEA,149.0,3.89,3.26,95.0,92.9,免费评估
6,伦敦城市大学City University London,141.0,4.4,3.06,90.0,92.3,免费评估
7,谢菲尔德大学The University of Sheffield,149.0,4.08,3.01,85.0,92.2,免费评估
8,雷丁大学University of Reading,143.0,3.97,3.05,85.0,91.8,免费评估
9,曼彻斯特城市大学Manchester Metropolitan University,138.0,4.14,2.88,95.0,91.5,免费评估
10,"Aston University, Birmingham",131.0,3.56,3.37,95.0,90.9,免费评估
11,伦敦大学学院University College London,159.0,4.33,,,90.7,免费评估
12,德蒙福特大学De Montfort University,133.0,4.36,,100.0,90.4,免费评估
13,利兹大学University of Leeds,138.0,4.21,,100.0,90.4,免费评估
14,卡迪夫都市大学Cardiff Metropolitan University,170.0,4.17,,80.0,90.1,免费评估
15,斯旺西大学Swansea University,141.0,3.7,,100.0,89.3,免费评估
16,玛格丽特女王大学Queen Margaret University,,3.89,3.24,75.0,89.2,免费评估
17,伯明翰城市大学Birmingham City University,129.0,4.13,,95.0,88.5,免费评估
18,利兹贝克特大学Leeds Beckett University,121.0,4.28,1.76,90.0,87.9,免费评估
19,Plymouth Marjon University,126.0,4.27,,70.0,84.7,免费评估
20,阿尔斯特大学University of Ulster,150.0,4.16,,50.0,83.5,免费评估
