Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,牛津大学University of Oxford,87.0,1.8,490.0,80,100.0,免费评估
2,剑桥大学University of Cambridge,78.0,1.8,521.0,81,97.1,免费评估
3,伯明翰大学University of Birmingham,85.0,1.9,451.0,71,95.3,免费评估
4,布里斯托大学University of Bristol,89.0,1.1,440.0,85,94.8,免费评估
5,纽卡斯尔大学Newcastle University,88.0,1.5,443.0,71,94.3,免费评估
6,曼彻斯特大学The University of Manchester,82.0,1.9,467.0,70,94.2,免费评估
7,伦敦国王学院King's College London,78.0,1.8,485.0,75,93.7,免费评估
8,南安普顿大学University of Southampton,84.0,1.8,418.0,71,92.8,免费评估
9,杜伦大学Durham University,84.0,1.2,459.0,77,92.5,免费评估
10,约克大学The University of York,81.0,1.8,417.0,73,91.6,免费评估
11,伦敦大学皇家霍洛威学院Royal Holloway University of London,80.0,2.1,395.0,67,90.9,免费评估
12,谢菲尔德大学The University of Sheffield,77.0,1.7,378.0,86,90.6,免费评估
13,格拉斯哥大学University of Glasgow,83.0,1.4,480.0,61,90.1,免费评估
14,诺丁汉大学University of Nottingham,82.0,1.4,446.0,67,89.1,免费评估
15,皇家音乐学院Royal College of Music,78.0,1.2,324.0,96,87.7,免费评估
16,萨里大学University of Surrey,79.0,1.1,450.0,70,86.7,免费评估
17,卡迪夫大学Cardiff University,85.0,1.0,392.0,66,86.0,免费评估
18,爱丁堡大学The University of Edinburgh,79.0,1.1,448.0,64,85.1,免费评估
20,班戈大学Bangor University,81.0,1.2,325.0,73,83.6,免费评估
21,皇家音乐学院Royal College of Music,77.0,0.8,303.0,94,83.0,免费评估
22,利兹大学University of Leeds,80.0,1.1,373.0,68,82.7,免费评估
23,阿伯丁大学University of Aberdeen,83.0,0.6,395.0,67,82.5,免费评估
24,萨塞克斯大学University of Sussex,79.0,1.1,353.0,71,82.2,免费评估
25,伦敦大学亚非学院SOAS University of London,,1.5,289.0,71,81.8,免费评估
26,英国女王大学Queen's University Belfast,75.0,1.4,405.0,56,81.6,免费评估
27,基尔大学Keele University,81.0,1.1,289.0,75,81.2,免费评估
28,伦敦大学金史密斯学院Goldsmiths University of London,74.0,1.3,364.0,67,80.9,免费评估
29,思克莱德大学University of Strathclyde,,,461.0,66,80.8,免费评估
30,哈德斯菲尔德大学University of Huddersfield,79.0,1.2,324.0,66,80.5,免费评估
31,利物浦大学The University of Liverpool,81.0,0.8,362.0,59,79.5,免费评估
32,兰卡斯特大学Lancaster University,71.0,1.3,339.0,70,78.7,免费评估
33,赫尔大学The University of Hull,84.0,0.5,335.0,61,77.9,免费评估
34,东英吉利大学University of East Anglia,81.0,0.4,375.0,61,77.5,免费评估
35,英国皇家北方音乐学院Royal Northern College of Music,71.0,0.5,345.0,85,77.0,免费评估
36,伯明翰城市大学Birmingham City University,75.0,0.7,252.0,87,76.7,免费评估
37,伦敦城市大学City University London,66.0,1.3,361.0,65,75.7,免费评估
38,牛津布鲁克斯大学Oxford Brookes University,86.0,0.7,310.0,46,75.3,免费评估
39,巴斯斯巴大学Bath Spa University,75.0,0.5,346.0,66,74.9,免费评估
40,龙比亚大学Napier University,68.0,0.1,397.0,79,74.0,免费评估
41,德比大学University of Derby,86.0,,333.0,53,73.6,免费评估
42,布鲁内尔大学Brunel University,72.0,0.8,342.0,58,72.8,免费评估
43,切斯特大学University of Chester,73.0,0.4,287.0,74,72.1,免费评估
44,德蒙福特大学De Montfort University,79.0,0.9,320.0,41,72.0,免费评估
45,肯特大学University of Kent,78.0,,314.0,66,71.8,免费评估
46,格罗斯特大学University of Gloucestershire,82.0,,268.0,67,71.7,免费评估
47,赫特福德大学University of Hertfordshire,87.0,,328.0,55,69.4,免费评估
50,考文垂大学Coventry University,68.0,0.7,318.0,57,69.1,免费评估
51,普利茅斯大学University of Plymouth,69.0,0.8,247.0,62,67.8,免费评估
52,格拉摩根大学University of Glamorgan,67.0,,324.0,71,67.7,免费评估
53,曼彻斯特城市大学Manchester Metropolitan University,73.0,,280.0,64,67.2,免费评估
54,卡迪夫都市大学Cardiff Metropolitan University,78.0,,258.0,57,66.8,免费评估
55,南安普顿索伦特大学Southampton Solent University,79.0,,318.0,41,66.4,免费评估
56,威斯敏斯特大学University of Westminster,67.0,0.5,288.0,57,65.9,免费评估
57,阿尔斯特大学University of Ulster,67.0,0.3,276.0,62,65.4,免费评估
58,奇切斯特大学University of Chichester,76.0,,288.0,49,65.0,免费评估
59,University College Falmouth,74.0,,227.0,62,64.5,免费评估
60,剑桥安鲁大学Anglia Ruskin University,66.0,0.3,267.0,62,64.0,免费评估
61,索尔福德大学University of Salford,70.0,0.3,275.0,52,63.8,免费评估
62,埃塞克斯大学University of Essex,76.0,,240.0,51,63.7,免费评估
63,布莱顿大学University of Brighton,70.0,1.4,277.0,21,63.6,免费评估
64,金斯顿大学Kingston University,66.0,0.1,296.0,55,62.5,免费评估
65,西伦敦大学University of West London,65.0,0.1,257.0,65,62.4,免费评估
66,哥比亚大学University of Cumbria,64.0,,269.0,65,61.9,免费评估
67,米德塞斯大学Middlesex University,64.0,,230.0,64,59.7,免费评估
68,新白金汉大学Buckinghamshire New University,69.0,,257.0,46,59.3,免费评估
69,东伦敦大学University of East London,63.0,,243.0,61,59.0,免费评估
70,中央兰开夏大学University of Central Lancashire,64.0,,301.0,44,58.6,免费评估
71,桑德兰大学University of Sunderland,69.0,0.3,284.0,30,58.4,免费评估
72,北安普顿大学The University of Northampton,71.0,0.3,,33,57.7,免费评估
73,利物浦约翰摩尔斯大学Liverpool John Moores University,78.0,,176.0,27,55.6,免费评估
