Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,萨里大学University of Surrey,83.7%,88.9%,37.5%,473,92.8%,100.0,免费评估
2,英国女王大学Queen's University Belfast,89.3%,94.7%,56.3%,358,89.5%,98.1,免费评估
3,利兹大学University of Leeds,87.8%,92.7%,36.8%,425,81.1%,96.4,免费评估
4,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,95.4%,100.0%,8.1%,437*,78.8%,94.4,免费评估
5,伦敦国王学院King's College London,66.1%,77.7%,46.8%,453,85.4%,94.3,免费评估
6,诺丁汉大学University of Nottingham,76.7%,81.6%,36.4%,391,91.2%,93.1,免费评估
7,雷丁大学University of Reading,74.7%,82.2%,50.7%,368,76.2%,91.1,免费评估
8,Coventry University,90.7%,89.7%,,380,92.5%,90.5,免费评估
9,阿尔斯特大学University of Ulster,91.1%,92.0%,42.5%,318,69.8%,90.3,免费评估
10,罗伯特高登大学The Robert Gordon University,87.6%,92.3%,4.9%,443,61.5%,88.7,免费评估
11,赫特福德大学University of Hertfordshire,84.7%,82.1%,14.8%,319,93.1%,87.8,免费评估
12,纽卡斯尔大学Newcastle University,69.2%,67.0%,28.4%,372,83.3%,86.3,免费评估
13,University of Lincoln,76.2%,78.4%,31.1%,,75.0%,86.1,免费评估
14,普利茅斯大学University of Plymouth,86.3%,90.3%,17.4%,348,56.9%,84.4,免费评估
15,利兹贝克特大学Leeds Beckett University,87.9%,91.1%,,347,69.8%,84.3,免费评估
16,哈珀亚当斯大学Harper Adams University,75.0%,85.7%,5.7%,309,92.1%,84.1,免费评估
17,伯恩茅斯大学Bournemouth University,81.1%,88.1%,4.7%,317,80.0%,83.6,免费评估
18,利物浦约翰摩尔斯大学Liverpool John Moores University,87.6%,91.2%,6.0%,352,58.8%,83.4,免费评估
19,切斯特大学University of Chester,70.0%,79.5%,12.0%,326,82.4%,82.6,免费评估
20,谢菲尔德哈莱姆大学Sheffield Hallam University,88.0%,90.0%,,312,70.7%,82.5,免费评估
21,金斯顿大学Kingston University,98.5%,98.9%,2.6%,313*,50.0%,82.3,免费评估
22,诺桑比亚大学Northumbria University,87.9%,91.0%,14.0%,335,47.6%,81.9,免费评估
23,中央兰开夏大学University of Central Lancashire,85.4%,88.2%,8.3%,336,50.0%,80.6,免费评估
23,巴斯斯巴大学Bath Spa University,90.3%,93.2%,,314,55.2%,80.6,免费评估
25,罗汉普顿大学Roehampton University,70.8%,77.6%,20.6%,279,77.3%,80.5,免费评估
26,玛格丽特女王大学Queen Margaret University,78.6%,80.8%,,336,66.1%,80.1,免费评估
27,利物浦霍普大学Liverpool Hope University,83.6%,86.3%,,330,55.6%,79.4,免费评估
28,利兹圣三一大学Leeds Trinity University,84.4%,78.2%,,315,60.2%,78.7,免费评估
29,卡迪夫都市大学Cardiff Metropolitan University,82.5%,81.0%,,295,64.0%,78.4,免费评估
30,艾芝西尔大学Edge Hill University,74.8%,73.6%,,313,69.2%,77.9,免费评估
31,伦敦都市大学London Metropolitan University,73.6%,82.8%,,300,67.2%,77.6,免费评估
32,牛津布鲁克斯大学Oxford Brookes University,64.0%,69.5%,3.0%,364,63.3%,77.4,免费评估
33,格林威治大学The University of Greenwich,75.0%,79.6%,19.5%,,50.0%,77.2,免费评估
34,威斯敏斯特大学University of Westminster,79.5%,86.7%,,276,55.6%,75.8,免费评估
35,阿伯泰邓迪大学University of Abertay Dundee,69.5%,72.9%,,297*,66.7%,75.4,免费评估
36,哈德斯菲尔德大学University of Huddersfield,79.4%,78.2%,,270,55.6%,74.5,免费评估
37,Manchester Metropolitan University,60.0%,65.3%,12.0%,315*,60.0%,74.4,免费评估
38,"特威克南圣玛丽大学St Mary's, Twickenham",76.6%,79.4%,,307,38.4%,73.0,免费评估
