Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,90.0,1.5,578.0,79,100.0,免费评估
2,杜伦大学Durham University,92.0,1.0,544.0,81,97.1,免费评估
3,牛津大学University of Oxford,86.0,1.4,561.0,76,96.1,免费评估
4,伦敦政治经济学院The London School of Economics and Political Science,80.0,1.4,509.0,87,92.9,免费评估
5,圣安德鲁斯大学University of St Andrews,86.0,1.0,537.0,74,92.0,免费评估
6,华威大学The University of Warwick,83.0,1.4,507.0,68,90.5,免费评估
7,伦敦大学学院University College London,80.0,1.5,475.0,76,90.4,免费评估
8,伦敦国王学院King's College London,85.0,1.1,511.0,66,89.6,免费评估
9,谢菲尔德大学The University of Sheffield,85.0,1.4,468.0,63,89.0,免费评估
10,约克大学The University of York,84.0,1.1,520.0,66,88.5,免费评估
11,格拉斯哥大学University of Glasgow,89.0,1.3,475.0,68,87.7,免费评估
14,萨塞克斯大学University of Sussex,85.0,1.2,384.0,70,86.3,免费评估
15,布里斯托大学University of Bristol,82.0,0.9,473.0,73,85.8,免费评估
16,肯特大学University of Kent,86.0,1.4,379.0,58,85.7,免费评估
17,诺丁汉大学University of Nottingham,82.0,0.8,453.0,75,85.4,免费评估
18,利兹大学University of Leeds,82.0,1.0,457.0,68,85.0,免费评估
19,伦敦大学皇家霍洛威学院Royal Holloway University of London,84.0,1.4,420.0,71,84.8,免费评估
21,兰卡斯特大学Lancaster University,85.0,0.9,424.0,66,84.4,免费评估
22,东英吉利大学University of East Anglia,88.0,1.0,403.0,53,83.8,免费评估
23,伦敦大学玛丽女王学院Queen Mary University of London,80.0,1.2,431.0,61,83.3,免费评估
24,赫尔大学The University of Hull,90.0,1.0,350.0,53,82.4,免费评估
25,埃塞克斯大学University of Essex,86.0,1.4,351.0,46,82.3,免费评估
26,阿伯丁大学University of Aberdeen,83.0,1.2,392.0,54,82.2,免费评估
27,莱斯特大学University of Leicester,86.0,0.9,414.0,51,81.9,免费评估
28,卡迪夫大学Cardiff University,86.0,0.7,443.0,55,81.4,免费评估
29,邓迪大学University of Dundee,88.0,1.0,425.0,63,80.9,免费评估
31,爱丁堡大学The University of Edinburgh,76.0,1.1,456.0,59,80.7,免费评估
32,伦敦大学亚非学院SOAS University of London,74.0,1.2,419.0,65,80.4,免费评估
33,纽卡斯尔大学Newcastle University,87.0,0.7,444.0,67,80.1,免费评估
35,基尔大学Keele University,83.0,1.0,353.0,56,79.7,免费评估
36,雷丁大学University of Reading,83.0,0.7,389.0,55,78.7,免费评估
37,曼彻斯特大学The University of Manchester,73.0,1.1,426.0,59,78.3,免费评估
38,朴茨茅斯大学University of Portsmouth,88.0,0.8,325.0,46,77.7,免费评估
39,蒂赛德大学Teesside University,91.0,0.7,293.0,45,77.4,免费评估
40,亚伯大学Aberystwyth University,86.0,0.7,320.0,54,77.3,免费评估
41,思克莱德大学University of Strathclyde,80.0,0.5,420.0,60,77.2,免费评估
42,牛津布鲁克斯大学Oxford Brookes University,78.0,1.2,342.0,52,76.6,免费评估
43,温切斯特大学University of Winchester,84.0,0.9,314.0,47,76.0,免费评估
44,布鲁内尔大学Brunel University,92.0,,320.0,55,75.8,免费评估
45,英国女王大学Queen's University Belfast,81.0,0.9,376.0,43,75.5,免费评估
46,布莱顿大学University of Brighton,83.0,1.4,303.0,32,75.2,免费评估
47,斯特林大学University of Stirling,81.0,0.8,362.0,45,75.0,免费评估
48,林肯大学University of Lincoln,82.0,0.4,312.0,62,74.7,免费评估
49,切斯特大学University of Chester,82.0,0.8,304.0,51,74.5,免费评估
50,艾芝西尔大学Edge Hill University,89.0,0.5,242.0,51,74.2,免费评估
51,中央兰开夏大学University of Central Lancashire,83.0,0.6,284.0,55,73.9,免费评估
52,赫特福德大学University of Hertfordshire,73.0,1.2,343.0,48,73.7,免费评估
53,班戈大学Bangor University,83.0,0.8,290.0,45,73.4,免费评估
54,奇切斯特大学University of Chichester,91.0,0.3,282.0,41,73.3,免费评估
55,西英格兰大学University of the West of England,85.0,0.5,309.0,47,73.2,免费评估
56,斯旺西大学Swansea University,78.0,0.8,335.0,48,72.8,免费评估
57,德蒙福特大学De Montfort University,85.0,0.5,286.0,48,72.7,免费评估
58,剑桥安鲁大学Anglia Ruskin University,85.0,1.0,259.0,65,71.7,免费评估
60,桑德兰大学University of Sunderland,93.0,,269.0,42,71.1,免费评估
62,Leeds Trinity University College,72.0,0.4,257.0,76,70.3,免费评估
63,巴斯斯巴大学Bath Spa University,82.0,0.6,310.0,38,70.0,免费评估
64,斯塔福德郡大学Staffordshire University,84.0,,236.0,59,69.5,免费评估
65,诺桑比亚大学Northumbria University,78.0,0.2,338.0,52,69.4,免费评估
66,阿尔斯特大学University of Ulster,81.0,0.9,259.0,34,69.1,免费评估
67,考文垂大学Coventry University,76.0,,283.0,69,68.8,免费评估
68,谢菲尔德哈莱姆大学Sheffield Hallam University,79.0,0.5,311.0,41,68.7,免费评估
69,伦敦大学金史密斯学院Goldsmiths University of London,74.0,0.5,352.0,46,68.5,免费评估
70,罗汉普顿大学Roehampton University,84.0,0.6,275.0,60,68.2,免费评估
72,诺丁汉特伦特大学Nottingham Trent University,77.0,0.4,316.0,45,68.1,免费评估
73,格林威治大学The University of Greenwich,81.0,0.6,276.0,44,67.6,免费评估
75,北安普顿大学The University of Northampton,80.0,0.5,248.0,42,67.4,免费评估
76,普利茅斯大学University of Plymouth,77.0,0.3,279.0,51,67.2,免费评估
77,布拉德福德大学University of Bradford,,,276.0,46,66.8,免费评估
79,索尔福德大学University of Salford,79.0,0.7,294.0,42,65.9,免费评估
81,威斯敏斯特大学University of Westminster,,0.2,,48,65.5,免费评估
84,利物浦约翰摩尔斯大学Liverpool John Moores University,81.0,0.2,281.0,37,65.2,免费评估
85,格罗斯特大学University of Gloucestershire,76.0,0.4,303.0,38,64.9,免费评估
86,约克圣约翰大学York St John University,83.0,,288.0,31,64.1,免费评估
87,金斯顿大学Kingston University,70.0,0.4,262.0,45,62.4,免费评估
88,曼彻斯特城市大学Manchester Metropolitan University,72.0,0.2,292.0,36,60.7,免费评估
89,圣大卫三一学院University of Wales Trinity Saint David,68.0,0.5,256.0,41,60.4,免费评估
90,Bishop Grosseteste University College,,,246.0,38,60.0,免费评估
91,利兹都会大学Leeds Metropolitan University,75.0,,233.0,38,59.3,免费评估
