Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,Massachusetts Institute of Technology (MIT),United States,100.0,92.2,94.5,100.0,98.0,免费评估
2,Stanford University,United States,96.7,94.3,91.6,95.1,95.1,免费评估
3,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,95.7,93.4,92.6,91.1,93.5,免费评估
4,"University of California, Berkeley (UCB)",United States,95.0,94.1,92.4,89.8,92.9,免费评估
5,剑桥大学University of Cambridge,United Kingdom,91.8,90.5,81.4,97.1,91.6,免费评估
6,"Nanyang Technological University, Singapore (NTU)",Singapore,85.6,93.7,98.8,92.9,91.0,免费评估
7,Harvard University,United States,86.1,93.5,80.8,99.4,90.4,免费评估
7,帝国理工学院Imperial College London,United Kingdom,90.2,92.0,91.0,89.7,90.4,免费评估
9,EPFL - Ecole Polytechnique Federale de Lausanne,Switzerland,92.0,92.3,89.5,86.7,90.1,免费评估
9,National University of Singapore (NUS),Singapore,85.9,94.2,93.6,92.0,90.1,免费评估
11,牛津大学University of Oxford,United Kingdom,87.3,94.8,79.9,95.9,89.9,免费评估
12,Tsinghua University,China,86.1,86.7,100.0,89.6,89.3,免费评估
13,"University of California, Los Angeles (UCLA)",United States,89.6,91.0,84.4,85.6,87.8,免费评估
14,Georgia Institute of Technology,United States,86.0,89.4,91.2,85.2,87.1,免费评估
15,California Institute of Technology (Caltech),United States,91.5,84.9,79.2,86.0,87.0,免费评估
16,Carnegie Mellon University,United States,83.3,90.4,81.4,88.7,85.7,免费评估
17,The University of Tokyo,Japan,87.5,75.9,79.9,88.7,85.0,免费评估
18,University of Toronto,Canada,84.8,92.1,84.2,81.6,84.8,免费评估
19,KTH Royal Institute of Technology,Sweden,85.4,88.9,87.7,80.1,84.7,免费评估
20,KAIST - Korea Advanced Institute of Science & Technology,South Korea,83.8,87.2,89.1,81.5,84.4,免费评估
20,Technical University of Munich,Germany,86.0,83.6,80.8,84.6,84.4,免费评估
22,The Hong Kong University of Science and Technology,Hong Kong,80.9,91.1,84.7,84.6,84.1,免费评估
23,Politecnico di Milano,Italy,78.0,83.3,81.4,93.6,84.0,免费评估
24,Delft University of Technology,Netherlands,84.2,85.7,88.6,79.5,83.7,免费评估
25,University of Illinois at Urbana-Champaign,United States,85.5,88.7,85.7,76.2,83.2,免费评估
26,Peking University,China,78.4,85.5,85.0,86.9,83.0,免费评估
27,Seoul National University,South Korea,80.7,86.1,84.4,83.5,82.9,免费评估
28,Shanghai Jiao Tong University,China,79.7,84.0,89.1,83.1,82.8,免费评估
29,University of Texas at Austin,United States,79.4,92.9,91.0,77.7,82.7,免费评估
30,Princeton University,United States,82.7,89.8,78.3,80.9,82.6,免费评估
30,The University of Hong Kong,Hong Kong,77.4,93.7,85.5,82.5,82.6,免费评估
32,University of Michigan,United States,81.1,88.5,87.0,77.9,82.1,免费评估
33,RWTH Aachen University,Germany,78.7,87.4,81.1,84.0,82.0,免费评估
34,Tokyo Institute of Technology,Japan,83.2,77.6,78.3,83.9,81.8,免费评估
35,The University of Melbourne,Australia,79.7,89.5,73.6,84.3,81.6,免费评估
36,The University of New South Wales (UNSW Sydney),Australia,74.7,91.0,87.9,82.4,81.4,免费评估
37,National Taiwan University (NTU),Taiwan,79.3,83.3,81.1,83.1,81.3,免费评估
38,曼彻斯特大学The University of Manchester,United Kingdom,78.9,85.7,77.9,83.7,81.2,免费评估
39,Zhejiang University,China,74.6,88.1,96.5,77.4,80.8,免费评估
40,Purdue University,United States,79.2,85.7,84.2,78.0,80.6,免费评估
40,"University of California, San Diego (UCSD)",United States,80.5,89.2,84.2,74.5,80.6,免费评估
42,Politecnico di Torino,Italy,76.6,81.9,76.9,86.3,80.4,免费评估
42,University of British Columbia,Canada,76.6,90.5,84.7,78.3,80.4,免费评估
44,Cornell University,United States,80.2,88.4,78.3,77.5,80.3,免费评估
45,Columbia University,United States,76.4,92.5,80.2,79.0,80.2,免费评估
46,CentraleSupélec,France,68.6,89.9,77.6,90.3,79.7,免费评估
47,Universiti Malaya (UM),Malaysia,71.7,100.0,99.2,70.1,79.6,免费评估
48,Technische Universität Berlin (TU Berlin),Germany,78.1,86.2,76.2,78.9,79.3,免费评估
49,Aalborg University,Denmark,74.2,97.5,97.6,67.4,79.2,免费评估
49,爱丁堡大学The University of Edinburgh,United Kingdom,75.7,92.9,81.1,76.1,79.2,免费评估
49,University of Waterloo,Canada,72.0,92.2,85.7,79.1,79.2,免费评估
