Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,Massachusetts Institute of Technology,United States,100.0,97.5,89.2,98.6,97.1,免费评估
2,Harvard University,United States,98.0,96.4,93.7,98.3,96.9,免费评估
3,剑桥大学University of Cambridge,United Kingdom,98.6,100.0,89.8,94.3,96.3,免费评估
4,Stanford University,United States,93.3,93.9,94.3,100.0,95.0,免费评估
5,"University of California, Berkeley",United States,96.4,91.2,92.9,97.2,94.8,免费评估
6,牛津大学University of Oxford,United Kingdom,95.1,98.3,89.9,89.3,93.5,免费评估
7,Princeton University,United States,93.0,92.2,90.7,93.1,92.4,免费评估
8,California Institute of Technology,United States,94.5,85.6,89.0,94.1,91.5,免费评估
9,The University of Tokyo,Japan,91.2,88.8,82.6,93.9,89.5,免费评估
10,帝国理工学院Imperial College London,United Kingdom,89.1,93.2,85.7,89.5,89.3,免费评估
11,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,89.9,94.3,87.2,83.6,89.0,免费评估
12,University of Chicago,United States,84.2,86.2,97.3,84.4,87.3,免费评估
13,Ludwig-Maximilians-Universität München,Germany,87.5,78.1,97.0,84.2,86.9,免费评估
14,Columbia University,United States,78.0,85.2,97.8,87.3,85.3,免费评估
15,Cornell University,United States,81.2,81.6,93.6,87.3,85.0,免费评估
15,Technical University Munich,Germany,83.7,93.9,81.9,81.5,85.0,免费评估
17,Yale University,United States,81.1,87.0,90.9,83.6,84.7,免费评估
18,"University of California, Santa Barbara",United States,85.6,66.1,93.1,90.2,84.2,免费评估
19,Ecole Polytechnique Fédérale de Lausanne,Switzerland,79.3,89.1,89.2,83.3,84.1,免费评估
20,"University of California, Los Angeles",United States,81.3,78.8,88.7,87.8,83.6,免费评估
21,Kyoto University,Japan,83.6,84.0,77.8,87.3,83.3,免费评估
22,University of Illinois at Urbana-Champaign,United States,83.7,75.0,87.8,83.6,82.8,免费评估
23,Sapienza University of Rome,Italy,78.8,78.5,83.8,86.6,81.3,免费评估
24,"KIT, Karlsruhe Institut of Technology",Germany,78.3,85.4,79.9,83.6,81.1,免费评估
24,University of Pisa,Italy,75.9,75.1,94.4,84.2,81.1,免费评估
26,University of Michigan,United States,74.9,82.2,83.8,88.8,80.9,免费评估
27,Ruprecht-Karls-Universität Heidelberg,Germany,78.3,69.8,93.3,84.4,80.8,免费评估
28,曼彻斯特大学The University of Manchester,United Kingdom,76.5,81.7,84.5,84.2,80.7,免费评估
29,"University of California, San Diego",United States,75.2,78.3,88.1,85.2,80.4,免费评估
30,Tohoku University,Japan,80.9,82.8,75.7,81.2,80.3,免费评估
30,Osaka University,Japan,83.3,82.9,71.1,80.6,80.3,免费评估
32,Peking University,China,79.6,82.8,77.9,80.9,80.2,免费评估
33,The University of Melbourne,Australia,70.7,87.4,95.4,76.3,80.1,免费评估
34,Tokyo Institute of Technology,Japan,78.1,86.4,75.6,81.8,80.0,免费评估
35,伦敦大学学院University College London,United Kingdom,76.8,79.0,88.7,78.4,79.9,免费评估
36,University of Texas at Austin,United States,72.5,86.8,83.7,83.0,79.7,免费评估
37,爱丁堡大学The University of Edinburgh,United Kingdom,70.6,80.4,95.0,81.2,79.5,免费评估
37,RWTH Aachen University,Germany,68.1,88.6,90.9,81.8,79.5,免费评估
37,Seoul National University,South Korea,83.2,79.5,75.6,76.0,79.5,免费评估
40,University of Pennsylvania,United States,74.7,76.6,87.8,82.4,79.3,免费评估
41,Boston University,United States,71.6,78.4,90.8,83.3,79.2,免费评估
42,杜伦大学Durham University,United Kingdom,71.1,75.3,98.2,79.7,79.1,免费评估
42,National University of Singapore,Singapore,77.1,84.3,80.8,76.3,79.1,免费评估
44,Université Paris-Sud,France,69.3,75.8,89.3,89.7,78.7,免费评估
45,University of British Columbia,Canada,71.1,77.0,91.3,80.6,78.2,免费评估
46,Ecole Polytechnique,France,79.2,69.9,83.5,78.4,78.1,免费评估
47,University of Wisconsin-Madison,United States,66.5,77.4,91.4,88.1,77.9,免费评估
48,Tsinghua University,China,77.3,81.8,72.2,80.6,77.8,免费评估
49,Lomonosov Moscow State University,Russia,73.0,90.4,71.9,80.3,77.7,免费评估
50,University Hamburg,Germany,76.4,68.4,88.1,78.7,77.6,免费评估
