Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,诺丁汉大学University of Nottingham,81.0,2.8,385.0,62.0,100.0,免费评估
2,雷丁大学University of Reading,80.0,2.1,345.0,76.0,96.2,免费评估
3,哈珀亚当斯大学Harper Adams University,86.0,0.9,310.0,80.0,91.4,免费评估
4,纽卡斯尔大学Newcastle University,86.0,1.8,329.0,52.0,90.2,免费评估
5,阿伯丁大学University of Aberdeen,,3.0,,36.0,88.5,免费评估
6,亚伯大学Aberystwyth University,86.0,2.1,253.0,43.0,82.7,免费评估
7,英国女王大学Queen's University Belfast,55.0,1.4,303.0,80.0,78.7,免费评估
8,班戈大学Bangor University,,1.8,,38.0,78.5,免费评估
8,普利茅斯大学University of Plymouth,80.0,0.5,324.0,43.0,78.5,免费评估
10,林肯大学University of Lincoln,71.0,0.7,327.0,53.0,78.3,免费评估
11,西英格兰大学University of the West of England,,1.8,279.0,34.0,76.5,免费评估
11,皇家农学院Royal Agricultural University,82.0,0.5,265.0,49.0,76.5,免费评估
13,格林威治大学The University of Greenwich,,1.3,202.0,52.0,71.4,免费评估
14,哥比亚大学University of Cumbria,,0.1,304.0,,71.2,免费评估
15,诺丁汉特伦特大学Nottingham Trent University,76.0,,259.0,45.0,69.3,免费评估
16,谢菲尔德哈莱姆大学Sheffield Hallam University,75.0,,271.0,35.0,67.6,免费评估
17,伯恩茅斯大学Bournemouth University,,,216.0,52.0,65.8,免费评估
18,伍斯特大学University of Worcester,,,227.0,43.0,63.7,免费评估
