Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,杜伦大学Durham University,585.0,4.1,2.65,90.0,100.0,免费评估
2,牛津大学University of Oxford,539.0,4.22,2.75,75.0,97.0,免费评估
3,剑桥大学University of Cambridge,,4.39,2.65,,96.5,免费评估
4,埃克塞特大学University of Exeter,469.0,4.39,2.55,75.0,94.6,免费评估
5,华威大学The University of Warwick,474.0,4.49,2.4,75.0,94.2,免费评估
6,巴斯大学University of Bath,437.0,4.21,2.4,85.0,94.0,免费评估
7,萨里大学University of Surrey,,4.3,2.1,90.0,94.0,免费评估
8,爱丁堡大学The University of Edinburgh,482.0,4.09,2.55,75.0,93.8,免费评估
9,伯明翰大学University of Birmingham,423.0,4.13,2.6,80.0,93.6,免费评估
10,纽卡斯尔大学Newcastle University,438.0,4.32,2.55,75.0,93.5,免费评估
11,布里斯托大学University of Bristol,448.0,4.12,2.45,80.0,93.3,免费评估
12,南安普顿大学University of Southampton,444.0,4.27,2.65,70.0,93.1,免费评估
13,圣安德鲁斯大学University of St Andrews,,4.21,2.65,70.0,92.8,免费评估
14,伦敦国王学院King's College London,421.0,4.05,2.65,75.0,92.6,免费评估
15,曼彻斯特大学The University of Manchester,457.0,4.17,2.6,65.0,91.8,免费评估
16,伦敦大学学院University College London,478.0,3.81,2.41,75.0,91.7,免费评估
17,利兹大学University of Leeds,433.0,4.22,2.65,65.0,91.7,免费评估
18,赫瑞瓦特大学Heriot Watt University,446.0,4.16,2.1,80.0,91.4,免费评估
19,格拉斯哥大学University of Glasgow,502.0,4.16,1.8,80.0,91.1,免费评估
20,兰卡斯特大学Lancaster University,452.0,3.99,2.2,75.0,90.5,免费评估
21,诺丁汉大学University of Nottingham,409.0,4.2,2.35,70.0,90.1,免费评估
22,斯旺西大学Swansea University,311.0,4.31,2.5,75.0,89.8,免费评估
23,卡迪夫大学Cardiff University,397.0,3.99,2.4,70.0,89.3,免费评估
24,伦敦大学皇家霍洛威学院Royal Holloway University of London,374.0,4.14,2.65,60.0,88.8,免费评估
25,"伦敦大学伯克贝克学院Birkbeck, University Of London",,4.14,2.15,,88.7,免费评估
26,利物浦大学The University of Liverpool,402.0,4.01,2.4,65.0,88.5,免费评估
27,阿斯顿大学Aston University,345.0,4.0,1.85,90.0,88.4,免费评估
28,谢菲尔德大学The University of Sheffield,427.0,3.99,2.1,70.0,88.3,免费评估
29,伦敦大学玛丽女王学院Queen Mary University of London,365.0,4.07,2.2,,87.3,免费评估
30,阿伯丁大学University of Aberdeen,403.0,4.07,2.0,,87.1,免费评估
31,索尔福德大学University of Salford,,3.76,2.0,75.0,86.6,免费评估
32,阿尔斯特大学University of Ulster,,3.92,2.1,,86.3,免费评估
33,肯特大学University of Kent,370.0,4.02,1.9,70.0,85.7,免费评估
34,朴茨茅斯大学University of Portsmouth,292.0,3.87,2.4,65.0,85.0,免费评估
35,雷丁大学University of Reading,325.0,4.1,2.05,65.0,84.8,免费评估
36,班戈大学Bangor University,285.0,3.87,1.95,75.0,84.1,免费评估
37,亚伯大学Aberystwyth University,300.0,3.79,2.3,60.0,83.4,免费评估
38,利兹都会大学Leeds Metropolitan University,,3.97,,65.0,83.2,免费评估
39,赫尔大学The University of Hull,307.0,4.17,,60.0,81.8,免费评估
40,谢菲尔德哈莱姆大学Sheffield Hallam University,299.0,4.12,,60.0,81.4,免费评估
41,曼彻斯特城市大学Manchester Metropolitan University,359.0,3.92,1.8,50.0,80.7,免费评估
42,诺丁汉特伦特大学Nottingham Trent University,262.0,3.85,,60.0,79.4,免费评估
