Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,牛津大学University of Oxford,231,,3.34,90.0,100.0,免费评估
2,圣安德鲁斯大学University of St Andrews,224,4.52,3.33,91.0,98.7,免费评估
3,剑桥大学University of Cambridge,228,,3.29,84.0,98.5,免费评估
4,杜伦大学Durham University,216,4.05,3.27,89.0,96.8,免费评估
5,伯明翰大学University of Birmingham,191,4.04,3.05,92.0,95.5,免费评估
6,帝国理工学院Imperial College London,201,3.56,3.26,88.0,95.0,免费评估
7,华威大学The University of Warwick,182,4.28,3.23,84.0,94.9,免费评估
8,曼彻斯特大学The University of Manchester,202,4.11,3.29,82.0,94.8,免费评估
9,兰卡斯特大学Lancaster University,169,4.28,3.04,89.0,94.7,免费评估
10,伦敦大学学院University College London,181,3.82,3.12,88.0,94.5,免费评估
11,格拉斯哥大学University of Glasgow,198,3.94,3.1,83.0,94.3,免费评估
12,巴斯大学University of Bath,180,4.07,3.16,85.0,94.2,免费评估
13,诺丁汉大学University of Nottingham,164,4.16,3.33,84.0,94.1,免费评估
14,利兹大学University of Leeds,159,4.31,3.16,85.0,94.0,免费评估
15,布里斯托大学University of Bristol,177,4.02,3.08,84.0,93.9,免费评估
16,南安普顿大学University of Southampton,159,4.08,3.25,85.0,93.7,免费评估
17,爱丁堡大学The University of Edinburgh,199,3.87,3.33,77.0,93.4,免费评估
18,埃克塞特大学University of Exeter,175,4.13,3.12,80.0,93.2,免费评估
19,阿伯丁大学University of Aberdeen,174,4.13,2.9,83.0,93.1,免费评估
20,伦敦大学皇家霍洛威学院Royal Holloway University of London,142,4.37,3.0,86.0,93.0,免费评估
21,约克大学The University of York,153,4.27,2.93,84.0,92.8,免费评估
22,邓迪大学University of Dundee,164,4.08,3.31,,92.7,免费评估
23,萨里大学University of Surrey,145,4.15,3.09,84.0,92.7,免费评估
24,纽卡斯尔大学Newcastle University,147,4.27,3.09,,92.2,免费评估
25,赫瑞瓦特大学Heriot Watt University,168,4.32,3.15,73.0,92.1,免费评估
26,"King's College London, University of London",163,3.92,3.01,80.0,91.8,免费评估
27,卡迪夫大学Cardiff University,145,4.1,3.3,80.0,91.8,免费评估
28,莱斯特大学University of Leicester,135,4.35,3.01,79.0,91.7,免费评估
29,利物浦大学The University of Liverpool,144,4.09,3.06,82.0,91.7,免费评估
30,英国女王大学Queen's University Belfast,158,4.23,3.11,74.0,91.7,免费评估
31,思克莱德大学University of Strathclyde,189,4.13,3.35,68.0,91.7,免费评估
32,拉夫堡大学Loughborough University,144,4.29,2.52,84.0,91.4,免费评估
33,谢菲尔德大学The University of Sheffield,153,4.2,3.12,76.0,91.4,免费评估
34,斯旺西大学Swansea University,115,4.3,2.89,82.0,91.1,免费评估
35,萨塞克斯大学University of Sussex,147,4.14,2.92,79.0,90.7,免费评估
36,伦敦大学玛丽女王学院Queen Mary University of London,142,3.88,3.07,80.0,90.6,免费评估
37,西苏格兰大学University of the West of Scotland,129,4.62,2.51,,90.3,免费评估
38,赫特福德大学University of Hertfordshire,107,4.27,2.7,83.0,89.7,免费评估
39,基尔大学Keele University,119,4.2,2.67,77.0,89.2,免费评估
40,肯特大学University of Kent,125,4.02,3.02,75.0,89.1,免费评估
41,亚伯大学Aberystwyth University,115,4.47,2.42,80.0,89.0,免费评估
42,朴茨茅斯大学University of Portsmouth,103,3.97,3.06,77.0,89.0,免费评估
43,诺丁汉特伦特大学Nottingham Trent University,108,4.39,3.09,75.0,88.8,免费评估
44,"Northumbria University, Newcastle",133,4.5,2.8,61.0,87.7,免费评估
45,德蒙福特大学De Montfort University,105,4.01,2.29,,86.6,免费评估
46,赫尔大学The University of Hull,110,3.74,2.91,69.0,86.4,免费评估
47,索尔福德大学University of Salford,120,4.2,2.49,73.0,86.0,免费评估
48,中央兰开夏大学University of Central Lancashire,121,3.77,2.59,64.0,85.2,免费评估
49,University of Lincoln,110,4.31,,,84.0,免费评估
