Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,牛津大学University of Oxford,212,,3.31,84.0,100.0,免费评估
2,剑桥大学University of Cambridge,193,,3.06,84.0,97.4,免费评估
3,圣安德鲁斯大学University of St Andrews,202,4.37,3.21,68.0,94.3,免费评估
4,"London School of Economics and Political Science, University of London",171,3.82,3.21,90.0,94.0,免费评估
5,伦敦大学学院University College London,180,4.0,3.2,80.0,93.7,免费评估
6,埃克塞特大学University of Exeter,175,4.06,2.99,84.0,93.5,免费评估
7,杜伦大学Durham University,201,4.04,2.82,80.0,93.5,免费评估
8,布里斯托大学University of Bristol,177,,3.12,72.0,93.3,免费评估
9,伯明翰大学University of Birmingham,155,4.04,3.3,80.0,92.3,免费评估
10,华威大学The University of Warwick,163,4.09,3.22,74.0,91.8,免费评估
11,纽卡斯尔大学Newcastle University,139,3.98,3.46,82.0,91.8,免费评估
12,兰卡斯特大学Lancaster University,149,4.03,3.15,78.0,91.3,免费评估
13,爱丁堡大学The University of Edinburgh,177,3.89,3.2,68.0,91.2,免费评估
14,伦敦大学皇家霍洛威学院Royal Holloway University of London,131,4.16,2.81,84.0,90.4,免费评估
15,谢菲尔德大学The University of Sheffield,144,4.11,3.18,72.0,90.4,免费评估
16,南安普顿大学University of Southampton,139,4.27,2.86,76.0,90.1,免费评估
17,"King's College London, University of London",177,4.0,3.23,58.0,90.0,免费评估
18,约克大学The University of York,144,4.1,2.74,78.0,90.0,免费评估
19,萨塞克斯大学University of Sussex,136,3.91,2.98,82.0,89.9,免费评估
20,曼彻斯特大学The University of Manchester,162,3.9,2.86,74.0,89.9,免费评估
21,伦敦大学亚非学院SOAS University of London,150,4.12,3.04,,89.7,免费评估
22,利兹大学University of Leeds,153,4.01,3.12,66.0,89.2,免费评估
23,阿伯丁大学University of Aberdeen,160,4.31,2.75,62.0,89.0,免费评估
24,诺丁汉大学University of Nottingham,142,4.06,2.8,72.0,88.8,免费评估
25,利物浦大学The University of Liverpool,129,4.04,2.79,78.0,88.7,免费评估
26,斯特林大学University of Stirling,175,3.99,2.71,64.0,88.7,免费评估
27,利物浦霍普大学Liverpool Hope University,112,4.59,2.37,78.0,87.9,免费评估
28,肯特大学University of Kent,120,4.07,2.72,72.0,87.4,免费评估
29,格拉斯哥大学University of Glasgow,162,3.8,2.57,62.0,86.8,免费评估
30,赫特福德大学University of Hertfordshire,99,4.08,2.78,76.0,86.8,免费评估
31,卡迪夫大学Cardiff University,134,3.81,2.85,64.0,86.6,免费评估
32,埃塞克斯大学University of Essex,104,4.06,3.19,66.0,86.6,免费评估
33,英国女王大学Queen's University Belfast,140,4.0,2.98,54.0,86.4,免费评估
34,罗汉普顿大学Roehampton University,104,4.02,2.47,78.0,86.4,免费评估
35,基尔大学Keele University,115,4.17,2.73,64.0,85.7,免费评估
36,伦敦大学金史密斯学院Goldsmiths University of London,121,3.99,2.5,,85.2,免费评估
37,中央兰开夏大学University of Central Lancashire,116,4.68,2.63,60.0,85.2,免费评估
38,University of East Anglia UEA,128,3.96,2.88,56.0,85.1,免费评估
39,邓迪大学University of Dundee,155,4.09,2.68,42.0,84.8,免费评估
40,雷丁大学University of Reading,122,3.97,2.72,56.0,84.6,免费评估
41,布莱顿大学University of Brighton,102,4.37,2.95,58.0,84.1,免费评估
42,巴斯斯巴大学Bath Spa University,87,4.22,2.15,80.0,83.5,免费评估
43,诺丁汉特伦特大学Nottingham Trent University,115,4.22,2.81,54.0,83.4,免费评估
44,曼彻斯特城市大学Manchester Metropolitan University,120,4.15,2.26,56.0,83.2,免费评估
45,班戈大学Bangor University,123,4.81,,60.0,83.1,免费评估
46,牛津布鲁克斯大学Oxford Brookes University,109,4.41,2.3,58.0,83.1,免费评估
47,格罗斯特大学University of Gloucestershire,103,4.29,2.21,,82.5,免费评估
48,剑桥安鲁大学Anglia Ruskin University,106,4.28,,72.0,82.4,免费评估
49,赫尔大学The University of Hull,115,4.14,2.22,48.0,81.7,免费评估
50,"Bristol, University of the West of England",104,4.31,2.45,36.0,80.3,免费评估
51,奇切斯特大学University of Chichester,95,3.89,,,77.4,免费评估
52,利兹圣三一大学Leeds Trinity University,103,3.73,,48.0,76.8,免费评估
