Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,伦敦政治经济学院The London School of Economics and Political Science,77.9%,83.8%,74.9%,441,70.6%,100.0,免费评估
2,班戈大学Bangor University,92.4%,89.9%,39.6%,,70.5%,98.5,免费评估
3,利兹大学University of Leeds,85.4%,86.5%,47.6%,398,71.4%,97.2,免费评估
4,布拉德福德大学University of Bradford,82.2%,85.7%,47.9%,416,68.3%,96.5,免费评估
5,爱丁堡大学The University of Edinburgh,77.1%,81.1%,53.4%,455,63.1%,95.9,免费评估
6,肯特大学University of Kent,81.8%,89.3%,59.0%,320,72.5%,95.5,免费评估
7,斯旺西大学Swansea University,93.6%,91.9%,22.7%,364,69.7%,95.1,免费评估
8,格拉斯哥大学University of Glasgow,85.1%,83.0%,41.8%,406,61.4%,94.5,免费评估
9,约克大学The University of York,83.8%,90.9%,47.5%,336,65.9%,94.1,免费评估
10,斯特林大学University of Stirling,86.8%,89.2%,33.8%,399,51.7%,92.6,免费评估
11,诺丁汉大学University of Nottingham,69.6%,69.8%,43.5%,351*,90.0%,92.4,免费评估
12,阿斯顿大学Aston University,81.2%,87.2%,38.6%,329,69.5%,92.2,免费评估
13,巴斯大学University of Bath,79.5%,77.8%,43.4%,408,56.2%,91.8,免费评估
13,伯明翰大学University of Birmingham,79.4%,78.2%,40.1%,362,68.4%,91.8,免费评估
15,拉夫堡大学Loughborough University,79.3%,79.9%,40.6%,350,64.7%,91.0,免费评估
16,Cardiff University,85.8%,94.5%,30.8%,331,55.2%,90.8,免费评估
17,波尔顿大学University of Bolton,92.6%,87.0%,1.0%,,61.6%,90.7,免费评估
18,英国女王大学Queen's University Belfast,89.1%,94.3%,26.2%,338,51.4%,90.5,免费评估
19,谢菲尔德大学The University of Sheffield,77.3%,86.3%,26.8%,375,58.3%,89.4,免费评估
20,基尔大学Keele University,82.4%,84.4%,25.0%,335,59.3%,88.8,免费评估
21,索尔福德大学University of Salford,88.9%,91.7%,27.7%,322,44.2%,88.5,免费评估
22,谢菲尔德哈莱姆大学Sheffield Hallam University,85.6%,87.3%,,396,52.3%,87.8,免费评估
23,西苏格兰大学University of the West of Scotland,86.3%,80.6%,9.4%,,55.9%,86.7,免费评估
24,利物浦霍普大学Liverpool Hope University,88.4%,87.5%,8.6%,285,47.4%,84.6,免费评估
24,University of Lincoln,87.2%,93.5%,5.8%,300,43.5%,84.6,免费评估
26,北安普顿大学The University of Northampton,82.6%,87.3%,,270,50.8%,82.1,免费评估
27,米德塞斯大学Middlesex University,76.5%,77.5%,14.9%,294,,81.6,免费评估
27,阿尔斯特大学University of Ulster,76.8%,83.2%,39.2%,277,29.6%,81.6,免费评估
29,伯明翰城市大学Birmingham City University,68.6%,75.8%,3.8%,262,66.7%,80.3,免费评估
30,布莱顿大学University of Brighton,71.3%,76.7%,12.4%,306,43.1%,79.6,免费评估
31,剑桥安鲁大学Anglia Ruskin University,83.8%,80.3%,5.4%,216,43.5%,78.9,免费评估
32,伦敦都市大学London Metropolitan University,77.9%,86.8%,8.8%,240,36.4%,78.4,免费评估
33,坎特伯雷大学Canterbury Christ Church University,65.7%,76.0%,3.2%,260,55.6%,77.5,免费评估
34,普利茅斯大学University of Plymouth,79.7%,79.7%,16.0%,212,30.8%,76.7,免费评估
