Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,华威大学The University of Warwick,84.0,1.5,433,70,100.0,免费评估
2,伦敦大学玛丽女王学院Queen Mary University of London,84.0,1.9,401,65,99.7,免费评估
3,格拉斯哥大学University of Glasgow,88.0,1.7,444,49,97.4,免费评估
4,埃克塞特大学University of Exeter,85.0,1.5,423,51,93.7,免费评估
5,布里斯托大学University of Bristol,63.0,1.7,481,66,93.4,免费评估
6,"中央演讲与戏剧学院Central School of Speech & Drama, U of London",85.0,0.9,357,75,92.9,免费评估
7,曼彻斯特大学The University of Manchester,73.0,1.8,419,60,92.7,免费评估
8,伯明翰大学University of Birmingham,79.0,1.0,412,69,91.9,免费评估
9,伦敦大学皇家霍洛威学院Royal Holloway University of London,79.0,1.5,414,52,90.9,免费评估
10,兰卡斯特大学Lancaster University,68.0,1.3,406,69,89.4,免费评估
11,肯特大学University of Kent,78.0,1.4,370,53,87.4,免费评估
12,拉夫堡大学Loughborough University,83.0,0.7,404,54,87.1,免费评估
13,利兹大学University of Leeds,77.0,1.1,367,61,86.7,免费评估
14,萨塞克斯大学University of Sussex,85.0,,405,62,85.2,免费评估
15,阿伯丁大学University of Aberdeen,83.0,1.0,376,42,83.4,免费评估
16,萨里大学University of Surrey,66.0,1.0,358,67,82.8,免费评估
17,雷丁大学University of Reading,80.0,1.2,331,49,82.6,免费评估
18,东英吉利大学University of East Anglia,89.0,,426,43,82.3,免费评估
19,诺丁汉大学University of Nottingham,82.0,1.0,359,39,80.6,免费评估
20,赫尔大学The University of Hull,80.0,0.8,330,51,80.4,免费评估
21,埃塞克斯大学University of Essex,76.0,0.8,343,53,80.0,免费评估
22,哈德斯菲尔德大学University of Huddersfield,80.0,,308,71,79.8,免费评估
23,米德塞斯大学Middlesex University,75.0,1.0,271,63,79.7,免费评估
25,考文垂大学Coventry University,76.0,0.7,301,54,77.1,免费评估
26,亚伯大学Aberystwyth University,82.0,1.2,272,38,77.0,免费评估
27,伯恩茅斯大学Bournemouth University,76.0,0.1,335,59,76.4,免费评估
28,罗汉普顿大学Roehampton University,73.0,1.4,277,45,76.3,免费评估
29,普利茅斯大学University of Plymouth,72.0,0.6,317,54,75.7,免费评估
30,伦敦大学金史密斯学院Goldsmiths University of London,65.0,1.1,360,45,75.4,免费评估
31,布莱顿大学University of Brighton,70.0,1.4,275,46,75.0,免费评估
31,牛津布鲁克斯大学Oxford Brookes University,81.0,,343,49,75.0,免费评估
33,格罗斯特大学University of Gloucestershire,88.0,,304,43,74.4,免费评估
34,德蒙福特大学De Montfort University,76.0,0.9,299,40,73.8,免费评估
35,英国女王大学Queen's University Belfast,72.0,0.9,331,39,73.6,免费评估
36,伯明翰城市大学Birmingham City University,80.0,,310,49,72.6,免费评估
37,西英格兰大学University of the West of England,83.0,,298,47,72.5,免费评估
38,林肯大学University of Lincoln,70.0,0.3,314,55,72.4,免费评估
39,格拉摩根大学University of Glamorgan,69.0,0.4,323,51,72.2,免费评估
40,艾芝西尔大学Edge Hill University,84.0,,272,48,72.1,免费评估
41,卡迪夫都市大学Cardiff Metropolitan University,78.0,,279,56,72.0,免费评估
