Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,Massachusetts Institute of Technology (MIT),United States,100.0,97.2,93.9,93.5,98.5,免费评估
2,伦敦大学学院University College London,United Kingdom,98.4,91.9,96.6,93.5,97.1,免费评估
3,Delft University of Technology,Netherlands,93.4,94.6,90.5,97.3,93.6,免费评估
4,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,93.4,84.3,93.9,88.2,92.0,免费评估
5,"University of California, Berkeley (UCB)",United States,89.0,83.4,100.0,97.3,90.4,免费评估
6,Harvard University,United States,90.5,98.9,83.8,74.0,89.0,免费评估
7,曼彻斯特建筑学院Manchester School of Architecture,United Kingdom,87.2,99.4,93.1,83.0,88.6,免费评估
8,剑桥大学University of Cambridge,United Kingdom,86.1,100.0,93.2,80.7,87.7,免费评估
9,Politecnico di Milano,Italy,84.4,98.7,83.6,81.9,85.5,免费评估
10,National University of Singapore (NUS),Singapore,83.2,82.8,95.6,92.6,85.3,免费评估
11,Tsinghua University,China,82.7,93.2,87.7,91.8,85.2,免费评估
12,The University of Hong Kong,Hong Kong,82.4,86.2,91.9,90.1,84.5,免费评估
13,Columbia University,United States,83.5,80.1,89.0,81.9,83.6,免费评估
14,The University of Tokyo,Japan,83.8,93.2,74.1,69.1,82.3,免费评估
15,"University of California, Los Angeles (UCLA)",United States,82.3,82.7,86.5,76.9,82.2,免费评估
16,The University of Sydney,Australia,78.2,81.7,96.1,94.3,82.0,免费评估
17,Ecole Polytechnique Fédérale de Lausanne (EPFL),Switzerland,77.9,85.3,99.7,89.1,81.9,免费评估
18,Tongji University,China,81.1,79.1,77.4,92.6,81.7,免费评估
19,Georgia Institute of Technology,United States,79.3,70.1,94.8,95.0,81.5,免费评估
19,The Hong Kong Polytechnic University,Hong Kong,78.0,70.7,98.0,100.0,81.5,免费评估
21,The University of Melbourne,Australia,79.3,79.1,92.7,85.2,81.2,免费评估
22,Universitat Politècnica de Catalunya,Spain,79.1,81.4,86.3,79.5,80.1,免费评估
23,The University of New South Wales (UNSW Sydney),Australia,79.2,80.6,81.8,80.7,79.8,免费评估
24,KTH Royal Institute of Technology,Sweden,78.6,66.8,90.6,87.2,79.5,免费评估
25,Cornell University,United States,79.0,78.5,83.4,76.9,79.2,免费评估
26,RMIT University,Australia,78.9,83.4,82.5,72.5,79.1,免费评估
27,Stanford University,United States,74.9,91.6,93.3,80.7,79.0,免费评估
28,Universidade de São Paulo,Brazil,77.4,81.1,83.1,75.5,78.2,免费评估
29,Technical University of Munich,Germany,77.8,75.5,82.4,78.2,78.1,免费评估
30,谢菲尔德大学The University of Sheffield,United Kingdom,76.0,66.1,95.0,86.2,77.9,免费评估
31,Universidad Politécnica de Madrid,Spain,75.7,85.3,83.1,78.2,77.7,免费评估
32,University of British Columbia,Canada,75.1,71.0,95.3,84.1,77.6,免费评估
33,Pontificia Universidad Católica de Chile (UC),Chile,75.3,84.6,82.6,79.5,77.4,免费评估
34,Kyoto University,Japan,75.1,90.0,78.2,72.5,76.6,免费评估
35,Princeton University,United States,76.2,78.1,78.9,72.5,76.3,免费评估
35,Seoul National University,South Korea,74.1,90.3,81.0,72.5,76.3,免费评估
37,University of Michigan,United States,73.5,70.9,87.2,85.2,75.8,免费评估
37,University of Pennsylvania,United States,77.8,71.4,76.4,65.4,75.8,免费评估
39,University of Illinois at Urbana-Champaign,United States,74.2,61.4,88.9,87.2,75.7,免费评估
40,University of Texas at Austin,United States,71.7,72.6,92.0,87.2,75.4,免费评估
41,Politecnico di Torino,Italy,70.7,80.1,90.0,84.1,74.9,免费评估
41,Technische Universität Berlin (TU Berlin),Germany,78.5,54.8,76.9,67.3,74.9,免费评估
43,雷丁大学University of Reading,United Kingdom,72.2,75.4,89.0,78.2,74.8,免费评估
43,University of Toronto,Canada,70.3,72.5,95.7,87.2,74.8,免费评估
45,Eindhoven University of Technology,Netherlands,68.0,74.3,99.3,95.0,74.5,免费评估
46,Aalto University,Finland,72.3,64.8,92.8,79.5,74.3,免费评估
46,卡迪夫大学Cardiff University,United Kingdom,70.5,77.6,93.8,78.2,74.3,免费评估
46,KU Leuven,Belgium,71.0,67.2,94.6,84.1,74.3,免费评估
49,Universidad Nacional Autónoma de México (UNAM),Mexico,75.5,87.6,62.6,63.4,74.2,免费评估
50,The University of Queensland,Australia,70.0,74.5,88.2,76.9,73.0,免费评估
