Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,Massachusetts Institute of Technology (MIT),UnitedStates,58.2,79.2,69.7,94.6,100.0,345.9,免费评估
2,Stanford University,UnitedStates,47.1,81.6,70.6,88.9,94.3,325.9,免费评估
3,"University of California, Berkeley",UnitedStates,51.2,84.4,72.6,100.0,74.5,324.7,免费评估
4,University of Illinois at Urbana-Champaign,UnitedStates,49.5,76.9,64.7,79.5,66.7,285.6,免费评估
5,Georgia Institute of Technology,UnitedStates,63.1,75.6,65.0,76.1,57.7,285.5,免费评估
6,Princeton University,UnitedStates,36.4,100.0,77.1,72.5,33.3,257.7,免费评估
7,"University of California, Santa Barbara",UnitedStates,35.1,80.3,69.8,51.3,57.7,238.4,免费评估
8,Tsinghua University,China,100.0,78.3,62.5,45.9,0.0,236.7,免费评估
9,North Carolina State University - Raleigh,UnitedStates,35.2,81.0,56.1,39.7,66.7,233.8,免费评估
10,Swiss Federal Institute of Technology Zurich,Switzerland,46.0,85.7,81.0,85.8,0.0,233.7,免费评估
11,Purdue University - West Lafayette,UnitedStates,50.7,73.3,60.4,91.8,0.0,227.9,免费评估
12,Nanyang Technological University,Singapore,82.3,80.9,80.8,45.9,0.0,225.2,免费评估
13,"University of California, San Diego",UnitedStates,48.3,76.1,65.7,85.8,0.0,223.4,免费评估
14,"Rutgers, The State University of New Jersey - New Brunswick",UnitedStates,26.8,83.7,65.7,39.7,57.7,221.1,免费评估
15,Harvard University,UnitedStates,31.9,75.2,74.8,51.3,47.1,220.5,免费评估
16,Virginia Polytechnic Institute and State University,UnitedStates,43.7,87.7,64.7,76.1,0.0,220.4,免费评估
17,Aalborg University,Denmark,51.5,100.0,83.5,51.3,0.0,219.5,免费评估
18,Lund University,Sweden,30.0,94.5,71.0,32.4,47.1,218.2,免费评估
19,University of Electronic Science and Technology of China,China,94.8,64.2,56.6,45.9,0.0,216.2,免费评估
20,University of Michigan-Ann Arbor,UnitedStates,52.5,75.1,61.7,76.1,0.0,215.9,免费评估
21,National University of Singapore,Singapore,64.0,89.6,79.6,45.9,0.0,215.4,免费评估
22,"University of California, Los Angeles",UnitedStates,45.6,78.9,67.5,76.1,0.0,214.1,免费评估
23,Huazhong University of Science and Technology,China,78.2,77.3,56.9,45.9,0.0,212.8,免费评估
24,The University of Texas at Austin,UnitedStates,47.0,100.0,64.0,51.3,0.0,211.1,免费评估
25,The Ohio State University - Columbus,UnitedStates,43.7,81.4,63.3,72.5,0.0,210.3,免费评估
26,Harbin Institute of Technology,China,75.0,90.5,61.0,32.4,0.0,210.1,免费评估
27,Swiss Federal Institute of Technology Lausanne,Switzerland,51.7,73.3,78.4,68.8,0.0,209.6,免费评估
28,Texas A&M University,UnitedStates,43.3,73.8,64.5,45.9,33.3,209.1,免费评估
29,Columbia University,UnitedStates,33.5,87.9,74.7,72.5,0.0,208.9,免费评估
30,Carnegie Mellon University,UnitedStates,39.7,82.9,68.4,72.5,0.0,208.8,免费评估
31,"University of Maryland, College Park",UnitedStates,48.5,79.7,67.8,60.7,0.0,202.5,免费评估
32,伦敦大学学院University College London,UnitedKingdom,40.1,84.4,82.1,60.7,0.0,201.6,免费评估
33,帝国理工学院Imperial College London,UnitedKingdom,49.3,84.8,80.5,51.3,0.0,201.5,免费评估
34,Zhejiang University,China,81.4,74.6,63.1,32.4,0.0,201.1,免费评估
35,New York University,UnitedStates,30.3,100.0,71.1,56.2,0.0,200.7,免费评估
36,University of Southern California,UnitedStates,40.4,91.5,71.3,51.3,0.0,197.4,免费评估
37,南安普顿大学University of Southampton,UnitedKingdom,49.5,77.3,77.0,51.3,0.0,193.5,免费评估
38,The University of New South Wales,Australia,48.2,83.2,78.6,45.9,0.0,193.0,免费评估
38,University of Chicago,UnitedStates,33.6,80.2,71.5,64.9,0.0,193.0,免费评估
40,Wuhan University,China,63.6,76.9,55.3,39.7,0.0,191.4,免费评估
41,University of Toronto,Canada,45.1,80.3,69.8,51.3,0.0,190.7,免费评估
42,Xi'an Jiaotong University,China,67.0,73.1,53.2,39.7,0.0,190.5,免费评估
43,The University of Adelaide,Australia,33.9,100.0,83.8,39.7,0.0,190.4,免费评估
44,University of Pennsylvania,UnitedStates,23.6,85.3,60.8,68.8,0.0,189.8,免费评估
45,Xidian University,China,90.1,66.8,47.8,22.9,0.0,189.4,免费评估
46,The University of Hong Kong,China-HongKong,47.1,82.6,65.8,45.9,0.0,188.7,免费评估
47,Institut National Polytechnique de Grenoble,France,49.2,64.6,70.0,60.7,0.0,188.5,免费评估
48,King Abdulaziz University,SaudiArabia,41.9,94.4,97.0,32.4,0.0,188.1,免费评估
49,Polytechnic University of Catalonia,Spain,50.4,71.1,73.0,51.3,0.0,187.4,免费评估
50,KTH Royal Institute of Technology,Sweden,53.7,76.2,81.6,39.7,0.0,186.0,免费评估
