Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,University of Gothenburg,Sweden,98.4,100.0,71.7,70.3,88.1,免费评估
2,University of Michigan-Ann Arbor,United States,98.4,92.6,82.4,54.8,87.5,免费评估
3,"Academic Centre for Dentistry Amsterdam (ACTA), Amsterdam the Netherlands",Netherlands,92.1,94.5,80.0,65.0,86.5,免费评估
3,The University of Hong Kong,Hong Kong SAR,92.6,95.9,77.9,66.0,86.5,免费评估
5,伦敦国王学院King's College London,United Kingdom,91.1,91.7,77.9,75.4,85.8,免费评估
5,Tokyo Medical and Dental University (TMDU),Japan,73.0,79.5,100.0,100.0,85.8,免费评估
7,"University of California, San Francisco",United States,78.0,91.9,85.5,75.6,84.2,免费评估
8,Harvard University,United States,93.5,90.3,66.4,87.5,83.8,免费评估
9,University of Bern,Switzerland,100.0,98.3,64.5,45.5,83.4,免费评估
10,Karolinska Institutet,Sweden,72.2,85.0,87.7,93.2,82.8,免费评估
11,University of Zurich,Switzerland,97.1,95.9,63.7,55.5,82.6,免费评估
12,伦敦大学学院University College London,United Kingdom,90.1,90.2,58.7,76.9,79.4,免费评估
13,Universidade de São Paulo,Brazil,94.0,82.0,58.7,88.6,79.3,免费评估
14,伦敦大学玛丽女王学院Queen Mary University of London,United Kingdom,77.3,98.8,66.9,57.4,78.6,免费评估
15,University of Washington,United States,83.0,100.0,59.2,53.5,78.0,免费评估
16,University of Pennsylvania,United States,87.5,91.8,60.0,61.1,77.9,免费评估
17,New York University (NYU),United States,88.6,86.7,62.6,64.3,77.8,免费评估
18,Complutense University of Madrid,Spain,88.6,93.7,60.6,47.5,77.6,免费评估
19,KU Leuven,Belgium,87.5,92.8,59.1,56.6,77.5,免费评估
20,伯明翰大学University of Birmingham,United Kingdom,88.1,93.5,51.4,70.9,77.0,免费评估
21,"University of North Carolina, Chapel Hill",United States,77.3,91.6,67.3,52.5,76.1,免费评估
22,UNESP,Brazil,85.3,82.1,58.5,78.0,75.6,免费评估
22,University of Iowa,United States,83.0,88.3,58.8,65.9,75.6,免费评估
24,Malmo University,Sweden,92.1,97.0,62.4,,75.5,免费评估
25,"University of California, Los Angeles (UCLA)",United States,77.3,88.6,62.0,67.8,75.2,免费评估
26,Universidade Estadual de Campinas (Unicamp),Brazil,86.5,82.2,57.1,73.6,75.1,免费评估
27,Wuhan University,China (Mainland),79.3,93.2,53.1,68.0,74.5,免费评估
28,University of Minnesota Twin Cities,United States,86.5,91.9,48.1,53.9,73.3,免费评估
29,University of Geneva,Switzerland,83.0,92.4,53.1,46.7,73.2,免费评估
30,University of Copenhagen,Denmark,83.6,98.4,45.2,45.0,72.7,免费评估
31,曼彻斯特大学The University of Manchester,United Kingdom,78.6,85.5,54.1,68.3,72.3,免费评估
32,Boston University,United States,72.2,78.3,68.6,64.4,72.2,免费评估
32,Peking University,China (Mainland),69.0,84.2,56.5,92.6,72.2,免费评估
34,The University of Adelaide,Australia,78.6,87.9,54.0,58.2,72.0,免费评估
35,Aarhus University,Denmark,80.6,90.4,57.3,34.3,71.9,免费评估
36,University of British Columbia,Canada,74.5,91.0,52.8,61.8,71.7,免费评估
37,Seoul National University,South Korea,79.3,84.4,56.3,52.1,71.2,免费评估
38,University of Toronto,Canada,83.6,88.3,45.1,58.1,70.9,免费评估
39,Ludwig-Maximilians-Universität München,Germany,85.3,92.2,41.4,51.5,70.8,免费评估
39,Alma Mater Studiorum - University of Bologna,Italy,79.9,91.6,46.2,54.8,70.8,免费评估
41,Columbia University,United States,78.0,84.7,51.7,58.9,70.2,免费评估
41,Radboud University,Netherlands,76.6,93.1,50.2,42.5,70.2,免费评估
43,University of Otago,New Zealand,69.8,90.2,55.4,54.4,70.1,免费评估
44,Sichuan University,China (Mainland),82.4,89.0,46.1,47.7,70.0,免费评估
45,Albert-Ludwigs-Universitaet Freiburg,Germany,79.9,93.3,38.5,61.9,69.7,免费评估
45,University of Oslo,Norway,72.2,86.4,54.4,57.5,69.7,免费评估
47,University at Buffalo SUNY,United States,78.6,93.9,45.2,41.6,69.5,免费评估
48,University of Helsinki,Finland,72.2,87.1,56.7,46.0,69.4,免费评估
49,纽卡斯尔大学Newcastle University,United Kingdom,72.2,84.4,49.2,70.2,68.8,免费评估
50,Tufts University,United States,71.4,85.1,57.6,41.9,68.4,免费评估
50,University of Groningen,Netherlands,79.9,94.1,39.4,44.2,68.4,免费评估
